,2008 [YR2008],2012 [YR2012]
91534,0.059705443,0.06784703
91669,0.073182116,0.066125764
91946,0.054119157,0.044087163
92269,0.781768654,0.818763669
92812,0.875750198,0.890750988
92871,0.069675742,0.097091992
93006,0.085198218,0.076436997
93283,0.014458824,0.016294118
94149,0.9538,0.973
94208,0.086998739,0.104593696
94343,0.023229086,0.021364203
94620,0.001433333,0.001433333
94943,0.99241634,0.99241634
95545,0.771155761,0.846918881
95680,0.00444,0.0042
96280,0.678205787,0.678205787
96823,0.8164,0.85
96882,0.045260944,0.07230472
97017,0.081747702,0.075169839
97294,0.0174,0.015
98160,0.998,0.998
98219,0.399966062,0.530219777
98354,0.00472,0.004
99556,0.630474169,0.715098959
100834,0.967,0.967
100893,0.231987093,0.268335463
101028,0.01438,0.0139
102171,0.996033333,0.996033333
102230,0.472867311,0.501518477
103508,0.918564706,0.932823529
103567,0.0778,0.097
103702,0.037335338,0.034188932
103979,0.007677866,0.006010965
104302,0.707170357,0.751884615
104845,0.704278862,0.728869683
104904,0.00839512,0.01077459
105039,0.120771647,0.110494042
105316,0.016494118,0.018470588
105595,0.018,0.018
106182,0.653852129,0.697260644
106241,0.022841717,0.025956497
106376,0.1467,0.1383
106653,0.039555507,0.041395026
107519,0.939752941,0.962764706
107578,0.138,0.138
107713,0.039730247,0.037933795
107990,0.012388235,0.013941176
108856,0.622408221,0.623090969
108915,0.072,0.072
109050,0.08442,0.0789
109327,0.023,0.023
109650,0.9286576,0.9286576
110193,0.865408811,0.883044055
110252,0.1036,0.142
110387,0.02731407,0.024985557
110664,0.0064,0.004
110987,0.9567887,0.9567887
111589,0.671702794,0.766938425
112324,0.9663615,0.9663615
112926,0.576007244,0.748036219
113061,0.007551193,0.007216951
114263,0.937976471,1.065882353
114398,0.002710364,0.002323808
115541,0.883141176,0.907705882
115600,0.04379424,0.065100106
115735,0.067695071,0.0619039
116012,0.003,0.003
116335,0.991555849,1.014669647
116878,0.8246,0.839
116937,0.063991517,0.088506595
117072,0.03723485,0.033901041
117349,0.003,0.003
118215,0.954094118,0.958470588
118274,0.098503369,0.111790911
118409,0.022018431,0.019446507
118686,0.001,0.001
119552,0.8324,0.842
119611,0.0093,0.0093
119746,0.038227344,0.035597778
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.655763814,0.832486088
121083,0.004450557,0.003813895
123622,0.4982279,0.566017013
123757,0.004967592,0.004602561
124959,0.417960052,0.473529966
125094,0.00414,0.0039
126237,0.932,0.932
126296,0.2392,0.352
126431,0.019174136,0.017786988
126708,0.018326477,0.015133977
127031,0.9999917,0.9999917
127633,0.77395197,0.89775985
127768,0.00344,0.0032
128368,0.990761925,0.976787805
128911,0.962676357,0.961381785
128970,0.219403484,0.297017418
129105,0.021893024,0.020392184
129705,0.9876927,0.9876927
130248,0.933609873,0.932622429
130307,0.043491616,0.05665808
130442,0.026778189,0.021965818
131585,0.581992331,0.601961654
131644,0.0795,0.0795
131779,0.087696529,0.07787331
132056,0.0628,0.058
132922,0.638866728,0.655877088
132981,0.062117647,0.070588235
133116,0.065193523,0.063203188
134259,0.986006371,0.982705936
134453,0.032959881,0.039422829
135053,0.9936807,0.9936807
135596,0.975,0.987
135655,0.791083185,0.797123086
135790,0.004704492,0.003704828
138270,0.99,0.99
138329,0.370947831,0.462739153
138464,0.011354113,0.011404061
139064,0.9492139,0.9492139
139607,0.8706,0.897
139666,0.145251765,0.165058825
139801,0.035565384,0.029746473
140078,0.001,0.001
140401,0.829865618,0.85164209
140944,0.6252,0.678
141003,0.01878018,0.028922987
141138,0.08748,0.0774
141415,0.002,0.002
142281,0.984,0.984
142340,0.633240823,0.785115353
142475,0.010651745,0.009732243
143075,0.916566473,0.916566473
143677,0.196263325,0.222887405
143812,0.011450114,0.009166297
144412,0.7515594,0.7515594
144955,0.8052,0.81
145014,0.037024173,0.047653909
145149,0.116171112,0.08413719
145426,0.226316928,0.238193158
146292,0.6966,0.723
146351,0.006174714,0.003651114
146486,0.095874223,0.085203169
146763,0.015053862,0.010945685
147823,0.019353754,0.015026143
149025,0.655914578,0.676500597
149760,0.975310214,0.975310214
150303,0.940364706,0.949823529
150362,0.536898705,0.688493525
150497,0.008448742,0.007230117
151699,0.824502004,0.96571002
151834,0.002858068,0.002142231
153036,0.489974947,0.556794736
153771,0.92715939,0.92715939
154314,0.993,0.993
154373,0.375815132,0.427075662
154508,0.012079637,0.011088047
155651,0.45192986,0.47529979
155710,0.00672945,0.007647248
155845,0.07029717,0.063358705
156122,0.005767247,0.004232975
156988,0.76834235,0.81371175
157047,0.009658647,0.009658647
157182,0.098804912,0.083148774
157459,0.122843058,0.123315238
158325,0.9966,0.999
158384,0.581372066,0.67886033
158519,0.008104504,0.008215276
158796,0.004105882,0.004529412
159662,0.9768,0.984
159721,0.194581883,0.320909416
159856,0.017234017,0.013654389
160133,0.001,0.001
160999,0.591794039,0.634970194
161058,0.009252745,0.012603146
161193,0.152242285,0.142352035
161470,0.011818986,0.010351823
162395,0.485558884,0.55179442
162530,0.006818767,0.006900307
163673,0.939670588,0.942352941
163732,0.040894118,0.046470589
163867,0.039532563,0.03939594
164467,0.756802942,0.803485508
165010,0.481070588,0.505352941
165069,0.017639599,0.033652274
165204,0.09522744,0.088448207
165481,0.006176471,0.006882353
165804,0.969650625,0.970482619
166347,0.996226924,0.997618953
166406,0.220971533,0.277379259
166541,0.016372719,0.017448733
166818,0.012388235,0.013941176
167141,0.943838684,0.94123226
167684,0.927213519,0.940067593
167743,0.219446192,0.264830961
167878,0.018122626,0.017059799
168155,0.003,0.003
169021,0.894470588,0.892352941
169080,0.141018786,0.16024862
169215,0.043886223,0.040697322
169815,0.923594835,0.923594835
170358,0.9528,0.96
170417,0.209476114,0.229380569
170505,0.00020288,0.00020288
170552,0.020542969,0.01800202
170829,0.006176471,0.006882353
171754,0.666498363,0.757384521
171889,0.004238813,0.003994065
172489,0.968089731,0.95098115
173032,0.7928,0.824
173091,0.099585887,0.133414703
173226,0.034863266,0.028571412
173503,0.001,0.001
173826,0.966659665,0.966659665
174369,0.980351191,0.981194485
174428,0.291425103,0.291425103
174563,0.008501328,0.006214834
175163,0.89516814,0.928848754
175706,0.815845198,0.826411179
175765,0.235170496,0.300788251
175900,0.036720842,0.03330668
176177,0.001,0.001
176500,0.859303242,0.896186208
177043,0.46221089,0.479090812
177102,0.009374492,0.009836314
177237,0.113305162,0.088301004
177514,0.1150573,0.113575183
178380,0.7896,0.828
178439,0.002171284,0.002171284
178574,0.06088,0.0556
178851,0.006882975,0.005497576
179174,0.882850078,0.894504792
179717,0.873437066,0.898392762
179776,0.05006351,0.056893116
179911,0.055751192,0.055048625
180188,0.1412,0.134
181054,0.842831956,0.865381195
181113,0.015711665,0.022158324
181248,0.05185474,0.04517093
181525,0.004,0.004
181848,0.9947973,0.9947973
182450,0.888371393,1.009056964
182585,0.00488,0.0044
183728,0.968,0.98
183787,0.357645527,0.373432583
184522,0.9949954,0.9949954
185124,0.700896373,0.707147263
185259,0.00621751,0.005736441
186402,0.8446,0.859
186461,0.045566561,0.071832807
186596,0.028457086,0.026802497
186873,0.001,0.001
187196,0.459551446,0.483890944
187739,0.4838,0.503
187798,0.004482046,0.006794604
187933,0.147059582,0.123207973
188210,0.007856273,0.006436324
189076,0.6098,0.629
189135,0.075049783,0.104448917
189270,0.143970155,0.133350112
189547,0.0354,0.033
190413,0.96820002,0.972055261
191207,0.991656565,0.989733166
191809,0.899731541,1.021457707
191944,0.003580411,0.002938136
193087,0.8962,0.913
193146,0.172688386,0.196241932
193281,0.012403685,0.011627521
193881,0.679307,0.679307
194424,0.904764706,0.911823529
194483,0.069885465,0.069885465
194618,0.095016858,0.089702837
194895,0.001,0.001
195955,0.023653043,0.022265217
196555,0.974964937,0.975793616
197098,0.9318,0.939
197157,0.248284451,0.349822254
197292,0.021237769,0.019780036
197569,0.007837066,0.006392761
198435,0.3784,0.388
198494,0.018537556,0.021065405
198629,0.070867042,0.065665743
198906,0.007067226,0.007465988
199772,0.871552373,0.913197861
199831,0.117192794,0.164072026
199966,0.025491249,0.023608657
200243,0.002,0.002
201109,0.847170034,0.859850168
201168,0.276195931,0.377117022
201303,0.02362536,0.01999576
201580,0.003881091,0.002493211
202446,0.908470588,0.918352941
202505,0.061807214,0.070236071
202640,0.033682499,0.029903929
202917,0.001,0.001
203240,0.953179875,0.947517375
203842,0.516131413,0.627191401
203977,0.006947919,0.006339595
205120,0.992072535,0.996281785
205179,0.442506402,0.528932011
205314,0.004132404,0.004304136
206516,0.290665313,0.321766651
207853,0.40352145,0.537607251
207988,0.009016296,0.007655269
208588,0.9444726,0.9444726
209190,0.30484,0.3922
209325,0.016475589,0.013945815
209925,0.936883865,0.936883865
210468,0.965129412,0.969647059
210527,0.286420335,0.445701675
210662,0.01394228,0.012179737
211805,0.6928,0.7
211864,0.025849276,0.039655934
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.96571826,0.976115183
213201,0.049176297,0.055882155
213336,0.01858,0.0181
214538,0.503648221,0.503648221
214673,0.003851535,0.003568691
215816,0.9142,0.955
215875,0.151054414,0.171652744
216010,0.062320245,0.057798671
216287,0.015,0.015
217153,0.971764706,0.978823529
217212,0.365460378,0.627301892
217347,0.012235938,0.009818846
217947,0.750614569,0.786296045
218490,0.711909809,0.727282816
218549,0.085025189,0.117125944
218684,0.079831267,0.062223481
218961,0.006283493,0.007016584
219284,0.98920022,0.98920022
219827,0.993,0.993
219886,0.30861947,0.298651883
220021,0.007781485,0.005702722
221164,0.963,0.963
221223,0.397345882,0.451529412
221358,0.013915155,0.014001123
222501,0.553139521,0.578554665
222560,0.002468788,0.002798725
222695,0.20490059,0.194424251
222972,0.017564706,0.019823529
223897,0.723670588,0.822352941
224032,0.002651505,0.001697244
226571,0.639811835,0.727059174
226706,0.008928572,0.00814951
227306,0.9693902,0.9693902
227849,0.996,0.996
227908,0.58742605,0.66753025
228043,0.00378,0.0033
229186,0.802428571,0.804142857
229245,0.02070602,0.0235301
229380,0.034736189,0.032965668
230582,0.011222356,0.011222356
230717,0.166713907,0.160759348
230994,0.006,0.006
231317,0.96586893,0.960208593
231860,0.9232,0.94
231919,0.083500355,0.094886767
232054,0.069316531,0.051012638
232331,0.1736,0.176
233391,0.12302,0.1079
233668,0.0304,0.028
233991,0.997728439,0.997728439
234593,0.580310194,0.69715097
234728,0.005194872,0.00485536
235328,0.94949459,0.943070922
235871,0.884094118,0.912470588
235930,0.046854603,0.079073017
236065,0.011305716,0.008991931
236342,0.001,0.001
236665,0.930380086,0.930380086
237208,0.983,0.983
237267,0.538352941,0.611764707
237402,0.010891069,0.009834522
238002,0.941558359,0.953264608
238545,0.938034528,0.938172639
238604,0.292784537,0.315519294
238739,0.018615209,0.01642266
240676,0.9835098,0.981289009
241219,0.951,0.951
241278,0.184,0.28
241413,0.02368,0.0244
242556,0.5658,0.549
242750,0.08354,0.0773
243893,0.931,0.943
243952,0.168762239,0.279411193
244087,0.02396,0.0218
244364,0.011,0.011
245230,0.6578,0.701
245289,0.043420767,0.053103836
245424,0.112717115,0.089668427
245701,0.260995438,0.28494103
246024,0.968915297,0.977817159
246626,0.79659732,0.757186941
246761,0.003206692,0.00292071
247361,0.981275575,0.998227751
247963,0.779426677,0.798228675
248098,0.00484,0.0046
249241,0.8922,0.897
249300,0.13700469,0.225023452
249435,0.016738572,0.015123905
250035,0.9644674,0.9644674
250578,0.672,0.696
250637,0.092527475,0.174732594
250772,0.067700496,0.061474997
251049,0.002,0.002
251915,0.536541176,0.534705882
251974,0.017498191,0.023490954
252109,0.073483728,0.057744047
252386,0.057283766,0.058637421
253252,0.956141176,0.968705882
253311,0.214966273,0.277672506
253446,0.015562662,0.01400879
253723,0.012255624,0.008279205
254589,0.6444,0.678
254648,0.001409588,0.001409588
254783,0.069031776,0.061891019
255926,0.574435769,0.587389826
255985,0.023267115,0.028335573
256120,0.106703373,0.101779453
256397,0.0378,0.033
257263,0.9896,0.992
257322,0.077937431,0.102492542
257457,0.014803847,0.014124559
258659,0.333015712,0.352234814
258794,0.02354,0.0221
259071,0.015388235,0.016941176
259394,0.996990119,1.013949299
259937,0.9436,0.958
259996,0.195681548,0.294407739
260131,0.019764229,0.017340693
260408,0.001,0.001
260731,0.988981676,0.999579943
261274,0.982376471,0.999882353
261333,0.34864,0.598
261468,0.018680944,0.014749128
262611,0.7124,0.674
262670,0.014417617,0.015008757
262805,0.061286281,0.057388099
265285,0.971505882,0.981529412
265344,0.070483279,0.070483279
265479,0.033968697,0.031334593
266622,0.68,0.716
266681,0.043575268,0.070997726
266816,0.090883541,0.076426523
267093,0.06497912,0.060386424
267416,0.90115413,0.90115413
267959,0.977624988,0.980124938
268018,0.077763252,0.126816262
268153,0.013245098,0.011998737
268430,0.01,0.01
269296,0.996566667,0.996566667
269355,0.6527744,0.75159533
269490,0.00928,0.0088
270090,0.98009394,0.988212801
270692,0.777371522,0.883257608
270827,0.00574,0.0055
271427,0.963396902,0.960008344
271970,0.990351192,0.991194486
272029,0.7807389,0.887378582
272164,0.00774,0.0075
273307,0.986058824,0.990294118
273366,0.369717865,0.488589323
273501,0.012607353,0.010992389
273778,0.007351155,0.00819442
274644,0.874041933,0.870209663
274703,0.089599753,0.134100481
274838,0.046447387,0.043765915
275115,0.002,0.002
275981,0.861814361,0.892667029
276040,0.0704,0.08
276175,0.02044,0.019
276775,0.9409598,0.9409598
277377,0.230858299,0.358544402
277512,0.01684,0.0154
277789,0.005971782,0.005890592
278655,0.888999386,0.924996928
278714,0.228559747,0.312580941
278849,0.024092294,0.022928028
279126,0.004105882,0.004529412
280051,0.283042764,0.321640387
280786,0.832850282,0.804439412
281329,0.8237406,0.790703
281388,0.21176,0.21176
281523,0.025274912,0.023885599
282666,0.545696891,0.528484456
282725,0.0501,0.0501
282860,0.070116474,0.064976118
283137,0.001,0.001
283460,0.923967432,0.808088295
284003,0.5974,0.619
284062,0.05296052,0.070002598
284197,0.145755,0.145755
284474,0.133343698,0.13424204
285340,0.797176471,0.797882353
285399,0.116336133,0.147680663
285534,0.096617079,0.101360782
285811,0.163956831,0.163806217
