,2008 [YR2008],2012 [YR2012]
62255,0.121344945,0.107809279
62532,0.038593078,0.023246538
62855,0.9899759,0.9877679
63398,0.985,0.985
63457,0.451423155,0.618436445
63592,0.00589669,0.004704296
64192,0.993678533,0.969510271
64735,0.928337621,0.937688106
64794,0.122207375,0.135076238
64882,0.000215309,0.000264244
64929,0.006500894,0.006876303
65206,0.001,0.001
66866,0.9934184,0.9934184
67468,0.441285929,0.575629646
67603,0.004011858,0.002495899
68746,0.998,0.998
68805,0.574261334,0.794106672
68940,0.004372845,0.002862049
69540,0.969462336,0.963535682
70142,0.860008795,0.898843975
70277,0.00437848,0.003389965
71420,0.898,0.934
71479,0.019604228,0.03322114
71614,0.091126439,0.079855384
71891,0.018132166,0.011816239
72816,0.417785886,0.477950909
72951,0.013569679,0.013389704
73551,0.900059981,0.839560931
74094,0.826645006,0.808131404
74153,0.204418956,0.315694781
74288,0.0306,0.0266
74565,0.009187025,0.006702498
75431,0.841953064,0.864698307
75490,0.144,0.288
75625,0.026223379,0.022913982
75902,0.006002179,0.006007834
76768,0.987444029,1.001220144
76827,0.180099667,0.259298333
76962,0.025486482,0.020257576
77239,0.001,0.001
77562,0.945800684,0.97320925
78105,0.888384534,0.916353581
78164,0.0672,0.0916
78299,0.019165868,0.015934232
78576,0.006858079,0.00462153
79501,0.018350526,0.029467706
79636,0.113830376,0.099194828
79913,0.058,0.07
80236,0.36074455,0.289822762
80838,0.00446582,0.005929099
80973,0.060874682,0.050573511
81250,0.008520115,0.002454604
81573,0.9514386,0.9156002
82116,0.991,0.991
82175,0.684311046,0.781796503
82310,0.005299851,0.002718315
83453,0.439,0.511
83512,0.004294073,0.006670365
83647,0.087161845,0.059426451
83924,0.018,0.006
84849,0.826005549,1.090827745
85584,0.997629342,0.980661589
86127,0.956468605,0.977699522
86186,0.120099106,0.164582289
86321,0.022326213,0.022340592
86598,0.001,0.001
86921,0.976116274,0.979221867
87523,0.846993581,1.003767906
87658,0.0034,0.003
88258,0.988661881,0.976209139
88860,0.767372922,1.19326461
88995,0.0043,0.0039
90197,0.325230175,0.471610406
91475,0.9,0.928
91534,0.064031258,0.089476107
91669,0.072161469,0.060387145
91946,0.053555938,0.05050972
92269,0.78761959,0.802420915
92812,0.878395576,0.902969808
92871,0.074814456,0.120579782
93006,0.083730363,0.069128329
93283,0.014376041,0.01554513
94149,0.957269788,0.990107541
94208,0.089931232,0.11925616
94343,0.022914639,0.019796583
94620,0.001027778,0.001027778
94943,0.997088541,0.997088541
95545,0.786627552,0.918261503
95680,0.0044,0.004
96280,0.728663705,0.815998871
96823,0.822,0.878
96882,0.049009363,0.091832921
97017,0.080779504,0.069816399
97294,0.017,0.013
98160,0.998,0.998
98219,0.428981158,0.648056749
98354,0.0046,0.0034
99556,0.632118664,0.705519865
100834,0.967,0.967
100893,0.238170231,0.299251153
101028,0.014300604,0.013593886
102171,0.996,0.996
102230,0.47138039,0.510883005
103508,0.920971429,0.944857143
103567,0.080121787,0.109665488
103702,0.036758897,0.031514886
103979,0.007733675,0.005704602
104302,0.716589538,0.80428403
104845,0.708114286,0.748571429
104904,0.008810235,0.012850161
105039,0.118819411,0.10169007
105316,0.016704198,0.018266381
105595,0.044557402,0.035093839
106182,0.660893614,0.735984588
106241,0.023589275,0.029642076
106376,0.1453,0.1313
106653,0.04,0.044
107519,0.944,0.984
107578,0.138425296,0.138735522
107713,0.039417078,0.036422991
107990,0.012708715,0.015029522
108856,0.623,0.627
108915,0.080299233,0.113496163
109050,0.0835,0.0743
109327,0.023,0.023
109650,0.95440221,0.946595922
110193,0.86839382,0.897969101
110252,0.109787884,0.163886614
110387,0.026856784,0.022975928
110664,0.006,0.002
110987,0.964123971,0.964123971
111589,0.687490686,0.846194991
112324,0.9663615,0.9663615
112926,0.604745528,0.891727639
113061,0.007518654,0.006961586
114263,0.951604341,1.134021703
114398,0.002650607,0.002006346
115541,0.88706051,0.927302551
115600,0.044099221,0.077026276
115735,0.066625119,0.056973166
116012,0.003,0.002471623
116335,0.997886675,1.046323777
116878,0.827041209,0.851206045
116937,0.067927184,0.108184933
117072,0.036591417,0.031035069
117349,0.003228688,0.004424511
118215,0.953591201,0.955998444
118274,0.102756066,0.136216798
118409,0.021497385,0.017210845
118686,0.001,0.001
119552,0.834,0.85
119611,0.009568962,0.009799175
119746,0.037845573,0.033462963
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.684893794,0.978135985
121083,0.004350929,0.003289826
123622,0.598363177,1.187067324
123757,0.004913927,0.004411892
124959,0.4359,0.5479
125094,0.0041,0.0037
126237,0.931790488,0.929879105
126296,0.258,0.446
126431,0.018956893,0.016644979
126708,0.01875093,0.016654025
127031,1.00182777,1.001257399
127633,0.789285576,0.912403439
127768,0.0034,0.003
128368,0.996314372,0.996314372
128911,0.962548557,0.960115053
128970,0.23346527,0.367326348
129105,0.021621707,0.019120307
129705,0.988238967,0.990424034
130248,0.932955412,0.930024572
130307,0.043903127,0.064080071
130442,0.025830315,0.017809697
131585,0.585,0.617
131644,0.099670123,0.160467965
131779,0.086160882,0.069788849
132056,0.062270162,0.053722311
132922,0.641296391,0.668364268
132981,0.075,0.135
133116,0.065055871,0.061738647
134259,0.985322467,0.979794154
134453,0.032895593,0.032570987
135053,0.9936807,0.9936807
135596,0.977216629,0.998083144
135655,0.771873085,0.855023333
135790,0.004574153,0.002908046
138270,0.99,0.99
138329,0.382683595,0.544596598
138464,0.011323522,0.011406769
139064,0.956097928,0.953956145
139607,0.875,0.919
139666,0.160838467,0.242992335
139801,0.03487564,0.025177455
140078,0.001,0.001
140401,0.842081981,0.842081981
140944,0.634,0.722
141003,0.020392076,0.037337341
141138,0.0858,0.069
141415,0.002,0.002
142281,0.984,0.984
142340,0.66116258,0.914579269
142475,0.010432196,0.009173875
143075,0.8930916,0.8930916
143677,0.2248,0.3744
143812,0.011083523,0.007277162
144412,0.7515594,0.7515594
144955,0.805995334,0.813976671
145014,0.038736988,0.056452612
145149,0.11381852,0.060428649
145426,0.228013287,0.274553682
146292,0.701,0.745
146351,0.007248317,0.014186523
146486,0.092923705,0.075138615
146763,0.014338134,0.007898094
147823,0.018722924,0.011510238
149025,0.653733839,0.655214356
149760,1.005640365,0.98600087
150303,0.941971429,0.957857143
150362,0.562263925,0.815319625
150497,0.008147904,0.006116862
151699,0.847912769,1.082763847
151834,0.002763447,0.001570385
153036,0.517971892,0.69677946
153771,0.937909631,0.96522621
154314,0.993,0.993
154373,0.406116971,0.578584856
154508,0.011872856,0.010358184
155651,0.456,0.496
155710,0.006982623,0.008913115
155845,0.068828616,0.057264509
156122,0.006036042,0.003257628
156988,0.775901278,0.851506392
157047,0.015065919,0.036695007
157182,0.09574152,0.069647957
157459,0.119292332,0.103620763
158325,0.997,1.001
158384,0.594543952,0.747657318
158519,0.008107507,0.008292127
158796,0.004001223,0.004006006
159662,0.978053242,0.990698513
159721,0.215636472,0.42618236
159856,0.016390028,0.010423981
160133,0.001,0.001
160999,0.598980726,0.670927749
161058,0.010091496,0.015768831
161193,0.149603809,0.133120058
161470,0.011670865,0.009190652
162395,0.482645243,0.62597453
162530,0.006831279,0.006967179
163673,0.940057143,0.944285714
163732,0.041897726,0.051488628
163867,0.039487606,0.0392599
164467,0.761552239,0.827231994
165010,0.485057143,0.525285714
165069,0.020054824,0.050963152
165204,0.094179067,0.082880345
165481,0.006142857,0.006714286
165804,0.970516921,0.971880727
166347,0.996266047,0.998558418
166406,0.2374,0.3782
166541,0.016487866,0.018281222
166818,0.012679429,0.014627697
167141,0.944599,0.944599
167684,0.929345382,0.95073025
167743,0.227124193,0.303220966
167878,0.01793771,0.016166331
168155,0.003,0.003
169021,0.893901974,0.889891539
169080,0.146693059,0.188619989
169215,0.04334383,0.038030248
169815,0.887837224,0.829438361
170358,0.954,0.966
170417,0.212793523,0.245967615
170505,0.000143156,0.000103123
170552,0.020171615,0.015936701
170829,0.006364025,0.006881949
171754,0.689907175,0.879505887
171889,0.004224128,0.003818707
172489,0.968999241,0.947252629
173032,0.798,0.85
173091,0.103920855,0.159604274
173226,0.033765862,0.023218518
173503,0.001,0.001
173826,0.978691111,0.978691111
174369,0.980251268,0.980873868
174428,0.327900006,0.411235993
174563,0.008167482,0.004412623
175163,0.900828561,0.956946298
175706,0.817704197,0.835266381
175765,0.248595859,0.357927508
175900,0.036134737,0.030444467
176177,0.001,0.001
176500,0.891825924,1.058799621
177043,0.465,0.493
177102,0.009770455,0.012452275
177237,0.109908604,0.068235006
177514,0.115455542,0.123646671
178380,0.796,0.86
178439,0.002687348,0.004751602
178574,0.06,0.0512
178851,0.007053482,0.005206995
179174,0.885473119,0.899821511
179717,0.877752088,0.919374857
179776,0.052474629,0.068948712
179911,0.054718654,0.053547708
180188,0.142083506,0.165719165
181054,0.846814033,0.885455445
181113,0.016786108,0.02753054
181248,0.050624567,0.039484883
181525,0.004,0.004
181848,0.997780751,0.999373481
182450,0.90564914,1.095445701
182585,0.0048,0.004
183728,0.97,0.99
183787,0.365842853,0.427214265
184522,0.9949954,0.9949954
185124,0.7052,0.7356
185259,0.006162516,0.005360735
186402,0.847,0.871
186461,0.049944269,0.093721345
186596,0.028028477,0.025270828
186873,0.001,0.001
187196,0.464180109,0.504930776
187739,0.487,0.519
187798,0.004767401,0.008348902
187933,0.143032637,0.103279955
188210,0.007689818,0.005233775
189076,0.613,0.645
189135,0.079764706,0.12802353
189270,0.141883591,0.12418352
189547,0.0353629,0.032402697
190413,0.969033891,0.975418197
191207,0.993586179,0.990686192
191809,0.902518717,1.035393583
191944,0.003500685,0.002430227
193087,0.899,0.927
193146,0.299852505,1.105683046
193281,0.012272808,0.010979202
193881,0.687772595,0.762564297
194424,0.905971429,0.917857143
194483,0.071,0.083
194618,0.09416143,0.085304728
194895,0.001,0.001
195955,0.0233,0.0205
196555,0.976816695,0.983385289
197098,0.933,0.945
197157,0.275899977,0.483599193
197292,0.020996282,0.018566727
197569,0.007841981,0.005515124
198435,0.38,0.396
198494,0.019236168,0.022161484
198629,0.070178403,0.061509572
198906,0.007,0.007
199772,0.878606064,0.948040844
199831,0.135902859,0.221396854
199966,0.025152082,0.022014429
200243,0.002,0.002
201109,0.84945794,0.870816644
201168,0.292373517,0.460646821
201303,0.0229756,0.016926267
201580,0.003623132,0.001080767
202446,0.910057143,0.926285714
202505,0.063056233,0.076481167
202640,0.033204166,0.026906548
202917,0.001,0.001
203240,0.954646429,0.949823012
203842,0.536523272,0.722046334
203977,0.006846532,0.005832659
205120,0.992878187,0.999299957
205179,0.456964682,0.601223412
205314,0.00408734,0.00437356
206516,0.30091542,0.389347445
207853,0.427253336,0.656266678
207988,0.008827161,0.006558782
208588,0.9378522,0.9113706
209190,0.3194,0.465
209325,0.015792649,0.011576358
209925,0.938691,0.9621502
210468,0.965988013,0.973940064
210527,0.316632612,0.581753935
210662,0.013570466,0.010632896
211805,0.694212948,0.708587021
211864,0.028950602,0.060137522
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.967296516,0.984163449
213201,0.052638247,0.073191906
213336,0.0185,0.0177
214538,0.503648221,0.503648221
214673,0.003815626,0.003501166
215816,0.921,0.989
215875,0.154146226,0.1871118
216010,0.061333741,0.053797785
216287,0.015,0.015
217153,0.97,0.97
217212,0.406486365,0.832431826
217347,0.011793231,0.007764743
217947,0.758283354,0.824639971
218490,0.714308054,0.739951161
218549,0.082902879,0.128124796
218684,0.077052112,0.047705801
218961,0.006,0.006
219284,0.984556646,0.988996029
219827,0.99262894,0.991217595
219886,0.359857143,0.473285714
220021,0.007514351,0.003092929
221164,0.963,0.963
221223,0.44652989,0.668954223
221358,0.013925259,0.014068538
222501,0.557563369,0.601026201
222560,0.002520966,0.003031671
222695,0.203234317,0.185773751
222972,0.017322466,0.019794151
223897,0.750016826,0.954084131
224032,0.002552508,0.000962074
226571,0.669865994,0.877329968
226706,0.008801818,0.007538517
227306,0.969508948,0.969983941
227849,0.996,0.996
227908,0.634576087,0.858363769
228043,0.003721406,0.003044851
229186,0.802167161,0.805200571
229245,0.025647043,0.045327775
229380,0.034560315,0.031609446
230582,0.011148654,0.011148654
230717,0.165894427,0.157072136
230994,0.006,0.006
231317,0.9677362,0.9677362
231860,0.926,0.954
231919,0.083405246,0.094411223
232054,0.067202144,0.036911483
232331,0.173815295,0.174335812
233391,0.1205,0.0953
233668,0.030073787,0.027003771
233991,0.997993304,0.997505208
234593,0.599812878,0.794664388
234728,0.005124786,0.004558933
235328,0.983760778,0.983760778
235871,0.888998777,0.936993994
235930,0.052224339,0.105921695
236065,0.010976193,0.007119885
236342,0.001,0.001
236665,0.86947715,0.75372535
237208,0.983,0.983
237267,0.534055072,0.8356316
237402,0.010685115,0.008924203
238002,0.938285812,0.92655186
238545,0.937976137,0.937955496
238604,0.306876103,0.412167776
238739,0.018558681,0.014904433
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.2,0.36
241413,0.0238,0.025
242556,0.563,0.535
242750,0.0825,0.0721
243893,0.933,0.953
243952,0.187203731,0.371618655
244087,0.0236,0.02
244364,0.011,0.011
245230,0.665,0.737
245289,0.045034612,0.06117306
245424,0.109861859,0.071447378
245701,0.263135037,0.317523288
246024,0.9625885,0.9625885
246626,0.7626,0.5326
246761,0.003144487,0.002667851
247361,0.982905487,1.009667348
247963,0.787,0.847
248098,0.0048,0.0044
249241,0.893,0.901
249300,0.155772501,0.318862506
249435,0.016430954,0.013739841
250035,0.960714547,0.957784313
250578,0.676,0.716
250637,0.070179242,0.029845875
250772,0.066700826,0.056324995
251049,0.001142467,0.001057242
251915,0.536114286,0.532571429
251974,0.018535814,0.02867907
252109,0.071006214,0.044773412
252386,0.056526456,0.055236732
253252,0.95806051,0.978302548
253311,0.224732113,0.329226228
253446,0.015271104,0.012681317
253723,0.012636571,0.01121709
254589,0.65,0.706
254648,0.001652893,0.002626113
254783,0.067505283,0.054816618
255926,0.576643352,0.598127594
255985,0.024112701,0.032563504
256120,0.105905621,0.097699088
256397,0.037,0.029
257263,0.99,0.994
257322,0.082493016,0.125270469
257457,0.014673078,0.013540931
258659,0.345962514,0.43781257
258794,0.0233,0.0209
259071,0.015343128,0.016715639
259394,0.997943361,1.001106902
259937,0.946104771,0.970523853
259996,0.212135913,0.376679565
260131,0.019340382,0.015301154
260408,0.001,0.001
260731,0.988519792,0.9967755
261274,0.985,1.013
261333,0.341535004,0.562475019
261468,0.017934907,0.011381879
262611,0.706,0.642
262670,0.016507443,0.023553203
262805,0.060575016,0.054979335
265285,0.973607018,0.992035091
265344,0.106797658,0.133988289
265479,0.03357094,0.028965777
266622,0.686,0.746
266681,0.048145678,0.093849774
266816,0.088405902,0.064310871
267093,0.065373791,0.06415989
267416,0.8913717,0.8818757
267959,0.978034908,0.982174539
268018,0.085938754,0.16769377
268153,0.013075163,0.010997895
268430,0.010177985,0.01059004
269296,0.996972222,0.996972222
269355,0.699301901,1.025361645
269490,0.0092,0.0084
270090,0.97729343,0.990376963
270692,0.794353309,0.968166545
270827,0.0057,0.0053
271427,0.9611884,0.9611884
271970,0.990241436,0.990839275
272029,0.782537808,0.955934704
272164,0.0077,0.0073
273307,0.986938223,0.994691115
273366,0.39062938,0.593146899
273501,0.012078921,0.009387315
273778,0.007703083,0.008490634
274644,0.873377152,0.86688576
274703,0.099962626,0.174847888
274838,0.045859227,0.041069029
275115,0.002,0.002
275981,0.866964927,0.918581126
276040,0.075822442,0.107112209
276175,0.0202,0.0178
276775,0.94536277,0.949202378
277377,0.238965283,0.411137523
277512,0.0166,0.0142
277789,0.006,0.006
278655,0.895016441,0.955082207
278714,0.239843745,0.369000935
278849,0.02382049,0.021880047
279126,0.004,0.004
280051,0.275472467,0.283788902
280786,0.829675477,0.788565386
281329,0.818604682,0.76415447
281388,0.242773543,0.366827713
281523,0.025001931,0.022540533
282666,0.542832737,0.514163684
282725,0.08772176,0.2382088
282860,0.069060789,0.06049353
283137,0.001,0.001
283460,0.884252054,0.741032994
284003,0.601,0.637
284062,0.058316039,0.093588238
284197,0.166525,0.166525
284474,0.132595858,0.128984778
285340,0.797184925,0.797924623
285399,0.118195105,0.161472808
285534,0.097028465,0.104934637
285811,0.157371968,0.146761951
