,2008 [YR2008],2012 [YR2012]
110987,0.961556626,0.961556626
111589,0.673668946,0.776826744
112324,0.9663615,0.9663615
112926,0.579634593,0.766172965
113061,0.007547125,0.007185031
114263,0.935642821,1.054214107
114398,0.002702895,0.002284125
115541,0.883539332,0.909696658
115600,0.042489494,0.06389208
115735,0.067561327,0.061287558
116012,0.003,0.002656555
116335,0.993648429,1.025132545
116878,0.824926786,0.840633929
116937,0.064404631,0.090572168
117072,0.037154421,0.033542795
117349,0.003148647,0.003925932
118215,0.953384281,0.954948989
118274,0.099936443,0.121685919
118409,0.021953301,0.019167049
118686,0.001,0.001
119552,0.8326,0.843
119611,0.009474825,0.009624464
119746,0.038179622,0.035330926
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.659235102,0.849842526
121083,0.004438104,0.003748387
123622,0.557384282,0.940041978
123757,0.004979053,0.00465273
124959,0.4261,0.4989
125094,0.004135,0.003875
126237,0.931863817,0.930621418
126296,0.24155,0.36375
126431,0.019146981,0.017644237
126708,0.018838105,0.017475116
127031,1.001185145,1.000814405
127633,0.773085624,0.853112236
127768,0.003435,0.003175
128368,0.995146012,0.995146012
128911,0.962706562,0.961124784
128970,0.221752425,0.308762126
129105,0.02185911,0.0202332
129705,0.988047773,0.989468067
130248,0.933321018,0.931415972
130307,0.042607032,0.055722046
130442,0.026659705,0.021446303
131585,0.5822,0.603
131644,0.09261058,0.132129177
131779,0.087504573,0.076862752
132056,0.062875605,0.057319502
132922,0.639092654,0.656686774
132981,0.06975,0.10875
133116,0.065176316,0.06302012
134259,0.985909604,0.9823162
134453,0.032757135,0.032546142
135053,0.9936807,0.9936807
135596,0.975390809,0.988954044
135655,0.777517505,0.831565166
135790,0.0046882,0.00360523
138270,0.99,0.99
138329,0.370544337,0.475787789
138464,0.011350289,0.0114044
139064,0.953688518,0.952296359
139607,0.87115,0.89975
139666,0.153650004,0.207050018
139801,0.035479166,0.029175346
140078,0.001,0.001
140401,0.835900812,0.835900812
140944,0.6263,0.6835
141003,0.018994849,0.030009272
141138,0.08727,0.07635
141415,0.002,0.002
142281,0.984,0.984
142340,0.636850677,0.801571525
142475,0.010630927,0.009813019
143075,0.8930916,0.8930916
143677,0.21171,0.30895
143812,0.01140429,0.008930156
144412,0.7515594,0.7515594
144955,0.805296967,0.810484836
145014,0.037238052,0.048753208
145149,0.115877038,0.081173622
145426,0.226958637,0.257209893
146292,0.69715,0.72575
146351,0.006641224,0.011151058
146486,0.095505408,0.0839451
146763,0.014919787,0.010733761
147823,0.0192749,0.014586655
149025,0.65270776,0.653670096
149760,1.000027812,0.98726214
150303,0.940581429,0.950907143
150362,0.540121551,0.704607756
150497,0.008411138,0.007090961
151699,0.8273633,0.980016501
151834,0.002846241,0.002070751
153036,0.50232623,0.618551149
153771,0.935724115,0.953479891
154314,0.993,0.993
154373,0.391026031,0.503130156
154508,0.012057356,0.01107282
155651,0.4525,0.4785
155710,0.006813705,0.008068524
155845,0.070113601,0.062596931
156122,0.006023427,0.004217458
156988,0.769285831,0.818429155
157047,0.013173374,0.027232281
157182,0.098421988,0.081461172
157459,0.120940016,0.110753496
158325,0.99665,0.99925
158384,0.581403569,0.680927256
158519,0.00810488,0.008224882
158796,0.004000795,0.004003904
159662,0.976984607,0.985204033
159721,0.197213707,0.334068534
159856,0.017128518,0.013250588
160133,0.001,0.001
160999,0.592687472,0.639453037
161058,0.009394472,0.01308474
161193,0.151912476,0.141198038
161470,0.011786062,0.010173924
162395,0.477869408,0.571033445
162530,0.006820331,0.006908666
163673,0.939687143,0.942435714
163732,0.041058522,0.047292608
163867,0.039526944,0.039378935
164467,0.75580526,0.798497101
165010,0.481537143,0.507685714
165069,0.018053282,0.038143695
165204,0.095096394,0.087752224
165481,0.006092857,0.006464286
165804,0.969751394,0.970637867
166347,0.996172931,0.997662972
166406,0.22508,0.3166
166541,0.016387113,0.017552794
166818,0.012441629,0.013708003
167141,0.944599,0.944599
167684,0.927474498,0.941374662
167743,0.220465726,0.269928628
167878,0.018099512,0.016948115
168155,0.003,0.003
169021,0.894286283,0.891679501
169080,0.143024453,0.170276957
169215,0.043818489,0.040364661
169815,0.892135146,0.854175885
170358,0.95295,0.96075
170417,0.20989079,0.23145395
170505,0.000148352,0.00012233
170552,0.02049655,0.017743856
170829,0.006236616,0.006573267
171754,0.673761552,0.797000715
171889,0.004250683,0.003987159
172489,0.971845532,0.957710234
173032,0.79345,0.82725
173091,0.099048556,0.135242778
173226,0.03472281,0.027867036
173503,0.001,0.001
173826,0.971671822,0.971671822
174369,0.980163324,0.980568014
174428,0.320935004,0.375103395
174563,0.008458864,0.006018205
175163,0.89587499,0.932351518
175706,0.816057728,0.827473147
175765,0.236837308,0.30790288
175900,0.036647579,0.032948904
176177,0.001,0.001
176500,0.877215726,0.985748629
177043,0.46255,0.48075
177102,0.009535796,0.011278979
177237,0.112880593,0.085792754
177514,0.115296103,0.120620336
178380,0.7904,0.832
178439,0.002506725,0.003848491
178574,0.06077,0.05505
178851,0.007034763,0.005834547
179174,0.883535268,0.892861722
179717,0.873988857,0.901043657
179776,0.051033147,0.061741301
179911,0.055622125,0.05486101
180188,0.142404279,0.157767457
181054,0.843379121,0.86849604
181113,0.01584597,0.022829851
181248,0.051700969,0.044460174
181525,0.004,0.004
181848,0.996736543,0.997771818
182450,0.889041941,1.012409706
182585,0.00487,0.00435
183728,0.96825,0.98125
183787,0.360472854,0.400364272
184522,0.9949954,0.9949954
185124,0.70254,0.7223
185259,0.006210636,0.005689478
186402,0.8449,0.8605
186461,0.046113775,0.074568874
186596,0.02840351,0.026611038
186873,0.001,0.001
187196,0.460277256,0.48676519
187739,0.4842,0.505
187798,0.004465178,0.006793153
187933,0.146556214,0.120716971
188210,0.007798382,0.006201954
189076,0.6102,0.631
189135,0.075542059,0.106910295
189270,0.143709334,0.132204288
189547,0.035585885,0.033661753
190413,0.968322029,0.972471828
191207,0.992784722,0.99089973
191809,0.890892166,0.977260829
191944,0.003570445,0.002874647
193087,0.89655,0.91475
193146,0.253284128,0.77707398
193281,0.012387325,0.011546481
193881,0.684809637,0.733424243
194424,0.904931429,0.912657143
194483,0.06995,0.07775
194618,0.09490993,0.089153073
194895,0.001,0.001
195955,0.023545,0.021725
196555,0.975808871,0.980078458
197098,0.93195,0.93975
197157,0.257349985,0.392354476
197292,0.021207583,0.019628372
197569,0.007897288,0.006384831
198435,0.3786,0.389
198494,0.018770467,0.020671922
198629,0.070780962,0.065146222
198906,0.007,0.007
199772,0.872443942,0.917576549
199831,0.127571858,0.183142955
199966,0.025448853,0.023409379
200243,0.002,0.002
201109,0.847547661,0.861430819
201168,0.278242786,0.387620433
201303,0.02354414,0.019612073
201580,0.003755036,0.002102499
202446,0.908637143,0.919185714
202505,0.061881552,0.070607759
202640,0.033622708,0.029529256
202917,0.001,0.001
203240,0.954628604,0.951493383
203842,0.518840127,0.639430117
203977,0.006935246,0.006276228
205120,0.992220821,0.996394972
205179,0.444342044,0.538110218
205314,0.004126771,0.004312814
206516,0.293105023,0.350585839
207853,0.407214668,0.556073341
207988,0.008992655,0.007518208
208588,0.94016934,0.9229563
209190,0.30666,0.4013
209325,0.016390222,0.013649633
209925,0.93663832,0.9518868
210468,0.965292208,0.970461041
210527,0.292121198,0.464450058
210662,0.013895803,0.011986382
211805,0.693088416,0.702431564
211864,0.026221747,0.046493245
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.965792735,0.976756242
213201,0.050839802,0.06419968
213336,0.01857,0.01805
214538,0.503648221,0.503648221
214673,0.003845157,0.003640758
215816,0.91505,0.95925
215875,0.151261738,0.172689361
216010,0.062196932,0.05729856
216287,0.015,0.015
217153,0.97,0.97
217212,0.369216137,0.646080687
217347,0.0121806,0.009562083
217947,0.75247715,0.795608951
218490,0.712100235,0.728768254
218549,0.080836872,0.110231118
218684,0.079483872,0.060408771
218961,0.006,0.006
219284,0.9841682,0.987053799
219827,0.992758811,0.991841436
219886,0.349932143,0.423660714
220021,0.007719328,0.004845404
221164,0.963,0.963
221223,0.424574428,0.569150245
221358,0.013916418,0.01400955
222501,0.55386619,0.58211703
222560,0.002478049,0.002810007
222695,0.204692306,0.193342938
222972,0.017209603,0.018816198
223897,0.732160937,0.864804685
224032,0.00263913,0.001605348
226571,0.651712896,0.786564479
226706,0.008906182,0.008085036
227306,0.969467386,0.969776132
227849,0.996,0.996
227908,0.611064457,0.75652645
228043,0.003783914,0.003344153
229186,0.802108655,0.804080371
229245,0.023670578,0.036463054
229380,0.034714205,0.03279614
230582,0.01117445,0.01117445
230717,0.166666378,0.160931888
230994,0.006,0.006
231317,0.9677362,0.9677362
231860,0.92355,0.94175
231919,0.082442223,0.089596108
232054,0.069056394,0.049367464
232331,0.173529942,0.173868278
233391,0.122705,0.106325
233668,0.030397962,0.028402451
233991,0.997932192,0.99761493
234593,0.58276337,0.709416852
234728,0.005186111,0.004818306
235328,0.972221986,0.972221986
235871,0.884799205,0.915996096
235930,0.04752582,0.082429102
236065,0.011264526,0.008757925
236342,0.001,0.001
236665,0.879605433,0.804366763
237208,0.983,0.983
237267,0.529135796,0.72516054
237402,0.010865325,0.009720732
238002,0.939312533,0.931685464
238545,0.937984489,0.937971072
238604,0.297119467,0.365559054
238739,0.018608143,0.016232881
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.186,0.29
241413,0.023695,0.024475
242556,0.56545,0.54725
242750,0.08341,0.07665
243893,0.93125,0.94425
243952,0.171067425,0.290937126
244087,0.023915,0.021575
244364,0.011,0.011
245230,0.6587,0.7055
245289,0.043622498,0.054112489
245424,0.112360208,0.087390795
245701,0.261337774,0.296690137
246024,0.9625885,0.9625885
246626,0.782725,0.633225
246761,0.003198917,0.002889103
247361,0.981210931,0.998606141
247963,0.78175,0.82075
248098,0.004835,0.004575
249241,0.8923,0.8975
249300,0.141502126,0.247510629
249435,0.01670012,0.014950897
250035,0.962028045,0.960123393
250578,0.6725,0.6985
250637,0.070808175,0.044591487
250772,0.067575537,0.060831247
251049,0.001442604,0.001387207
251915,0.536424286,0.534121429
251974,0.017648279,0.024241395
252109,0.073174039,0.056122718
252386,0.057042197,0.056203876
253252,0.956289331,0.969446656
253311,0.216180873,0.284102048
253446,0.015526218,0.013842856
253723,0.012763771,0.011841108
254589,0.6451,0.6815
254648,0.001567736,0.002200329
254783,0.068833434,0.060585802
255926,0.574668179,0.588632936
255985,0.023373256,0.028866278
256120,0.106603654,0.101269407
256397,0.0377,0.0325
257263,0.98965,0.99225
257322,0.078749989,0.106555333
257457,0.014787501,0.014051605
258659,0.337925634,0.397628171
258794,0.02351,0.02195
259071,0.015223033,0.016115165
259394,0.994219095,0.996275396
259937,0.943968101,0.959840504
259996,0.197738343,0.304691717
260131,0.019711248,0.01708575
260408,0.001,0.001
260731,0.987673915,0.993040125
261274,0.98255,1.00075
261333,0.322202752,0.465813762
261468,0.01858769,0.014328221
262611,0.7116,0.67
262670,0.0156521,0.020231845
262805,0.06121376,0.057576568
265285,0.971994562,0.983972809
265344,0.104418478,0.122092388
265479,0.033931111,0.030937755
266622,0.68075,0.71975
266681,0.04414657,0.073854232
266816,0.090573837,0.074912066
267093,0.065242964,0.064453928
267416,0.8922026,0.8860302
267959,0.97767269,0.98036345
268018,0.07878519,0.131925951
268153,0.013223856,0.011873632
268430,0.01011569,0.010383526
269296,0.996631944,0.996631944
269355,0.668046235,0.879985069
269490,0.00927,0.00875
270090,0.979933085,0.988437381
270692,0.779144651,0.892123254
270827,0.005735,0.005475
271427,0.9611884,0.9611884
271970,0.990156933,0.990545529
272029,0.771149575,0.883857558
272164,0.007735,0.007475
273307,0.986259845,0.991299225
273366,0.372909097,0.504545485
273501,0.012541299,0.010791755
273778,0.007457004,0.007968912
274644,0.873945149,0.869725744
274703,0.091192823,0.139868244
274838,0.046363497,0.043249869
275115,0.002,0.002
275981,0.862427202,0.895977732
276040,0.073084587,0.093422936
276175,0.02041,0.01885
276775,0.94382173,0.946317476
277377,0.228232434,0.34014439
277512,0.01681,0.01525
277789,0.006,0.006
278655,0.889760687,0.928803434
278714,0.228542491,0.312494664
278849,0.024058319,0.022797031
279126,0.004,0.004
280051,0.274744779,0.280150461
280786,0.83327261,0.806551051
281329,0.823293043,0.787900406
281388,0.231918803,0.312554013
281523,0.025211255,0.023611346
282666,0.545341279,0.526706394
282725,0.074554144,0.17237072
282860,0.069984513,0.064415795
283137,0.001,0.001
283460,0.90754044,0.814448051
284003,0.59785,0.62125
284062,0.054950425,0.077877354
284197,0.14835125,0.14835125
284474,0.133087307,0.130740106
285340,0.797120201,0.797601005
285399,0.114801818,0.142932325
285534,0.096668502,0.101807514
285811,0.159691779,0.152795268
