,2008 [YR2008],2012 [YR2012]
199772,0.875069831,0.930597148
199831,0.118890392,0.181396035
199966,0.025321666,0.022811543
200243,0.002,0.002
201109,0.848226712,0.865133558
201168,0.284261241,0.418822696
201303,0.02330048,0.018461013
201580,0.003841454,0.001990948
202446,0.909294118,0.922470588
202505,0.062509619,0.073748094
202640,0.033443332,0.028405238
202917,0.001,0.001
203240,0.952708,0.945158
203842,0.526175218,0.674255201
203977,0.006897225,0.006086127
205120,0.992430046,0.99804238
205179,0.449708536,0.564942682
205314,0.004109872,0.004338848
206516,0.294687084,0.336155535
207853,0.414695267,0.593476335
207988,0.008921729,0.007107025
208588,0.9444726,0.9444726
209190,0.31212,0.4286
209325,0.016134119,0.012761087
209925,0.93823642,0.93823642
210468,0.965505882,0.971529412
210527,0.29969378,0.5120689
210662,0.013756373,0.011406316
211805,0.6934,0.703
211864,0.027414411,0.045823288
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.966624346,0.980486911
213201,0.049735118,0.058676263
213336,0.01854,0.0179
214538,0.503648221,0.503648221
214673,0.00383538,0.003458255
215816,0.9176,0.972
215875,0.152770942,0.180235382
216010,0.061826993,0.055798228
216287,0.015,0.015
217153,0.972352941,0.981764706
217212,0.387280505,0.736402523
217347,0.012014584,0.008791795
217947,0.753588025,0.801163326
218490,0.713213079,0.733710422
218549,0.087700252,0.130501259
218684,0.078441689,0.054964641
218961,0.006377991,0.007355445
219284,0.991118027,0.991118027
219827,0.993,0.993
219886,0.300992626,0.287702511
220021,0.007675314,0.004903629
221164,0.963,0.963
221223,0.401861176,0.474105882
221358,0.013920207,0.01403483
222501,0.555186028,0.589072887
222560,0.002492269,0.002932184
222695,0.204067453,0.190099001
222972,0.017752941,0.020764706
223897,0.731894118,0.863470588
224032,0.002602006,0.001329659
226571,0.647082446,0.763412232
226706,0.008871429,0.00783268
227306,0.9693902,0.9693902
227849,0.996,0.996
227908,0.5941014,0.700907
228043,0.00374,0.0031
229186,0.802571429,0.804857143
229245,0.02094136,0.024706801
229380,0.034648252,0.032287557
230582,0.011222356,0.011222356
230717,0.166251876,0.158312464
230994,0.006,0.006
231317,0.965246506,0.957699391
231860,0.9246,0.947
231919,0.084449223,0.099631105
232054,0.068255375,0.043850184
232331,0.1738,0.177
233391,0.12176,0.1016
233668,0.0302,0.027
233991,0.997698352,0.997698352
234593,0.590046925,0.745834626
234728,0.005159829,0.004707146
235328,0.949061853,0.940496963
235871,0.886458824,0.924294118
235930,0.049539471,0.092497356
236065,0.011140955,0.008055908
236342,0.001,0.001
236665,0.941035082,0.941035082
237208,0.983,0.983
237267,0.544470588,0.642352942
237402,0.010788092,0.009379362
238002,0.941671379,0.957279711
238545,0.938046037,0.938230186
238604,0.297379383,0.327692392
238739,0.018586945,0.015663546
240676,0.983246234,0.980285179
241219,0.951,0.951
241278,0.192,0.32
241413,0.02374,0.0247
242556,0.5644,0.542
242750,0.08302,0.0747
243893,0.932,0.948
243952,0.177982985,0.325514924
244087,0.02378,0.0209
244364,0.011,0.011
245230,0.6614,0.719
245289,0.04422769,0.057138448
245424,0.111289487,0.080557902
245701,0.261993917,0.293921373
246024,0.971024229,0.982893379
246626,0.788763094,0.736215921
246761,0.00317559,0.00279428
247361,0.982346134,1.004949035
247963,0.781902236,0.806971566
248098,0.00482,0.0045
249241,0.8926,0.899
249300,0.144339587,0.261697936
249435,0.016584763,0.014431873
250035,0.9644674,0.9644674
250578,0.674,0.706
250637,0.099377901,0.208984727
250772,0.067200661,0.058899996
251049,0.002,0.002
251915,0.536388235,0.533941176
251974,0.017997588,0.025987938
252109,0.072244971,0.051258729
252386,0.057045021,0.058849894
253252,0.957188235,0.973941176
253311,0.21985503,0.303463342
253446,0.015416883,0.013345054
253723,0.012007498,0.006705607
254589,0.6472,0.692
254648,0.001409588,0.001409588
254783,0.068275702,0.058754692
255926,0.575581025,0.592853101
255985,0.023689486,0.030447431
256120,0.106304497,0.09973927
256397,0.0374,0.031
257263,0.9898,0.993
257322,0.07998369,0.112723839
257457,0.014738463,0.013832745
258659,0.336354283,0.361979752
258794,0.02342,0.0215
259071,0.015517647,0.017588235
259394,1.000219292,1.022831532
259937,0.9448,0.964
259996,0.20390873,0.335543652
260131,0.019552306,0.016320924
260408,0.001,0.001
260731,0.989941235,1.004072258
261274,0.983835294,1.007176471
261333,0.36942,0.7019
261468,0.018307926,0.013065503
262611,0.7092,0.658
262670,0.01453562,0.015323807
262805,0.060915041,0.055717465
265285,0.972341176,0.985705882
265344,0.060644372,0.060644372
265479,0.033758263,0.030246124
266622,0.683,0.731
266681,0.045860473,0.08242375
266816,0.089644722,0.070368697
267093,0.06497216,0.058848566
267416,0.903623607,0.903623607
267959,0.977833317,0.981166584
268018,0.081851003,0.147255016
268153,0.01316013,0.011498316
268430,0.01,0.01
269296,0.996755556,0.996755556
269355,0.667032533,0.798793773
269490,0.00924,0.0086
270090,0.978513486,0.989338634
270692,0.786195362,0.927376811
270827,0.00572,0.0054
271427,0.964133069,0.959614992
271970,0.990468255,0.991592647
272029,0.790985201,0.933171442
272164,0.00772,0.0074
273307,0.986411765,0.992058824
273366,0.379623819,0.538119097
273501,0.012343137,0.010189852
273778,0.007468207,0.00859256
274644,0.873722577,0.868612884
274703,0.094497655,0.153831959
274838,0.046163183,0.042587886
275115,0.002,0.002
275981,0.864419149,0.905556039
276040,0.0712,0.084
276175,0.02032,0.0184
276775,0.9409598,0.9409598
277377,0.238377731,0.408625869
277512,0.01672,0.0148
277789,0.005962375,0.005854123
278655,0.891999181,0.939995904
278714,0.235561513,0.347589772
278849,0.023956392,0.022404038
279126,0.004141176,0.004705882
280051,0.286259232,0.33772273
280786,0.83048271,0.79260155
281329,0.820987467,0.776937334
281388,0.21176,0.21176
281523,0.02516655,0.023314132
282666,0.544262522,0.521312608
282725,0.0501,0.0501
282860,0.069588631,0.062734824
283137,0.001,0.001
283460,0.915026476,0.76052096
284003,0.5992,0.628
284062,0.054380693,0.077103464
284197,0.15614,0.15614
284474,0.13312493,0.13432272
285340,0.797235294,0.798176471
285399,0.118948177,0.160740884
285534,0.096822772,0.10314771
285811,0.163942442,0.163741623
