,2008 [YR2008],2012 [YR2012]
135790,0.004639323,0.003306437
138270,0.99,0.99
138329,0.370544337,0.475787789
138464,0.011338817,0.011405415
139064,0.953688518,0.952296359
139607,0.87115,0.89975
139666,0.153650004,0.207050018
139801,0.035220512,0.027461964
140078,0.001,0.001
140401,0.835900812,0.835900812
140944,0.6263,0.6835
141003,0.018994849,0.030009272
141138,0.08664,0.0732
141415,0.002,0.002
142281,0.984,0.984
142340,0.636850677,0.801571525
142475,0.010545757,0.0095391
143075,0.8930916,0.8930916
143677,0.21171,0.30895
143812,0.011266818,0.00822173
144412,0.7515594,0.7515594
144955,0.805296967,0.810484836
145014,0.037238052,0.048753208
145149,0.114994816,0.072282919
145426,0.226958637,0.257209893
146292,0.69715,0.72575
146351,0.006641224,0.011151058
146486,0.094398964,0.080170892
146763,0.014670507,0.009518475
147823,0.019038339,0.013268191
149025,0.65270776,0.653670096
149760,1.000027812,0.98726214
150303,0.940581429,0.950907143
150362,0.540121551,0.704607756
150497,0.008298323,0.00667349
151699,0.8273633,0.980016501
151834,0.002810758,0.001856308
153036,0.50232623,0.618551149
153771,0.935724115,0.953479891
154314,0.993,0.993
154373,0.391026031,0.503130156
154508,0.011978284,0.010766547
155651,0.4525,0.4785
155710,0.006813705,0.008068524
155845,0.069562893,0.060311607
156122,0.006023427,0.004217458
156988,0.769285831,0.818429155
157047,0.013173374,0.027232281
157182,0.097273216,0.076398366
157459,0.120233866,0.10769661
158325,0.99665,0.99925
158384,0.581403569,0.680927256
158519,0.00810488,0.008224882
158796,0.004000795,0.004003904
159662,0.976984607,0.985204033
159721,0.197213707,0.334068534
159856,0.016812023,0.012039185
160133,0.001,0.001
160999,0.592687472,0.639453037
161058,0.009394472,0.01308474
161193,0.150923047,0.137736047
161470,0.011736692,0.009752522
162395,0.477869408,0.571033445
162530,0.006820331,0.006908666
163673,0.939687143,0.942435714
163732,0.041058522,0.047292608
163867,0.039510085,0.03932792
164467,0.75580526,0.798497101
165010,0.481537143,0.507685714
165069,0.018053282,0.038143695
165204,0.094703254,0.085664276
165481,0.006092857,0.006464286
165804,0.969751394,0.970637867
166347,0.996172931,0.997662972
166406,0.22508,0.3166
166541,0.016387113,0.017552794
166818,0.012441629,0.013708003
167141,0.944599,0.944599
167684,0.927474498,0.941374662
167743,0.220465726,0.269928628
167878,0.018030168,0.016613065
168155,0.003,0.003
169021,0.894121579,0.890913231
169080,0.143024453,0.170276957
169215,0.043615064,0.039364198
169815,0.890293179,0.843574089
170358,0.95295,0.96075
170417,0.20989079,0.23145395
170505,0.000146125,0.000114099
170552,0.020357292,0.016969361
170829,0.006236616,0.006573267
171754,0.673761552,0.797000715
171889,0.004239302,0.003914965
172489,0.970625693,0.953228403
173032,0.79345,0.82725
173091,0.099048556,0.135242778
173226,0.034312689,0.025874814
173503,0.001,0.001
173826,0.971671822,0.971671822
174369,0.980163324,0.980568014
174428,0.320935004,0.375103395
174563,0.008333986,0.005330099
175163,0.89587499,0.932351518
175706,0.816057728,0.827473147
175765,0.236837308,0.30790288
175900,0.036427789,0.031875574
176177,0.001,0.001
176500,0.877215726,0.985748629
177043,0.46255,0.48075
177102,0.009535796,0.011278979
177237,0.111606883,0.078268005
177514,0.115296103,0.120620336
178380,0.7904,0.832
178439,0.002506725,0.003848491
178574,0.06044,0.0534
178851,0.007034763,0.005834547
179174,0.883535268,0.892861722
179717,0.873988857,0.901043657
179776,0.051033147,0.061741301
179911,0.055234923,0.054298166
180188,0.142266805,0.161175332
181054,0.843379121,0.86849604
181113,0.01584597,0.022829851
181248,0.051239654,0.042327907
181525,0.004,0.004
181848,0.996736543,0.997771818
182450,0.889041941,1.012409706
182585,0.00484,0.0042
183728,0.96825,0.98125
183787,0.360472854,0.400364272
184522,0.9949954,0.9949954
185124,0.70254,0.7223
185259,0.006190013,0.005548588
186402,0.8449,0.8605
186461,0.046113775,0.074568874
186596,0.028242781,0.026036662
186873,0.001,0.001
187196,0.460277256,0.48676519
187739,0.4842,0.505
187798,0.004465178,0.006793153
187933,0.145046109,0.113243964
188210,0.007751855,0.00578702
189076,0.6102,0.631
189135,0.075542059,0.106910295
189270,0.142926873,0.128766816
189547,0.03549032,0.033122158
190413,0.968322029,0.972471828
191207,0.992784722,0.99089973
191809,0.890892166,0.977260829
191944,0.003540548,0.002684181
193087,0.89655,0.91475
193146,0.253284128,0.77707398
193281,0.012338246,0.011303362
193881,0.684809637,0.733424243
194424,0.904931429,0.912657143
194483,0.06995,0.07775
194618,0.094589144,0.087503782
194895,0.001,0.001
195955,0.02344,0.0212
196555,0.975808871,0.980078458
197098,0.93195,0.93975
197157,0.257349985,0.392354476
197292,0.021117026,0.019173381
197569,0.007873585,0.0060121
198435,0.3786,0.389
198494,0.018770467,0.020671922
198629,0.070522723,0.063587658
198906,0.007,0.007
199772,0.872443942,0.917576549
199831,0.127571858,0.183142955
199966,0.025321666,0.022811543
200243,0.002,0.002
201109,0.847547661,0.861430819
201168,0.278242786,0.387620433
201303,0.02330048,0.018461013
201580,0.003698506,0.001664614
202446,0.908637143,0.919185714
202505,0.061881552,0.070607759
202640,0.033443332,0.028405238
202917,0.001,0.001
203240,0.954628604,0.951493383
203842,0.518840127,0.639430117
203977,0.006897225,0.006086127
205120,0.992220821,0.996394972
205179,0.444342044,0.538110218
205314,0.004109872,0.004338848
206516,0.293105023,0.350585839
207853,0.407214668,0.556073341
207988,0.008921729,0.007107025
208588,0.93917628,0.917991
209190,0.30666,0.4013
209325,0.016134119,0.012761087
209925,0.93663832,0.9518868
210468,0.965292208,0.970461041
210527,0.292121198,0.464450058
210662,0.013756373,0.011406316
211805,0.693088416,0.702431564
211864,0.026221747,0.046493245
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.965792735,0.976756242
213201,0.050839802,0.06419968
213336,0.01854,0.0179
214538,0.503648221,0.503648221
214673,0.003832501,0.003580932
215816,0.91505,0.95925
215875,0.151261738,0.172689361
216010,0.061826993,0.055798228
216287,0.015,0.015
217153,0.97,0.97
217212,0.369216137,0.646080687
217347,0.012014584,0.008791795
217947,0.75247715,0.795608951
218490,0.712100235,0.728768254
218549,0.080836872,0.110231118
218684,0.078441689,0.054964641
218961,0.006,0.006
219284,0.9841682,0.987053799
219827,0.992703152,0.991574076
219886,0.349932143,0.423660714
220021,0.007631481,0.004094343
221164,0.963,0.963
221223,0.424574428,0.569150245
221358,0.013916418,0.01400955
222501,0.55386619,0.58211703
222560,0.002478049,0.002810007
222695,0.204067453,0.190099001
222972,0.017209603,0.018816198
223897,0.732160937,0.864804685
224032,0.002602006,0.001329659
226571,0.651712896,0.786564479
226706,0.008861454,0.007850814
227306,0.969467386,0.969776132
227849,0.996,0.996
227908,0.611064457,0.75652645
228043,0.003757125,0.003215881
229186,0.802108655,0.804080371
229245,0.023670578,0.036463054
229380,0.034648252,0.032287557
230582,0.011163394,0.011163394
230717,0.166335542,0.159277709
230994,0.006,0.006
231317,0.9677362,0.9677362
231860,0.92355,0.94175
231919,0.082442223,0.089596108
232054,0.068261715,0.044029187
232331,0.173529942,0.173868278
233391,0.12176,0.1016
233668,0.03025903,0.027803017
233991,0.997932192,0.99761493
234593,0.58276337,0.709416852
234728,0.005159829,0.004707146
235328,0.972221986,0.972221986
235871,0.884799205,0.915996096
235930,0.04752582,0.082429102
236065,0.011140955,0.008055908
236342,0.001,0.001
236665,0.87526474,0.7826633
237208,0.983,0.983
237267,0.529135796,0.72516054
237402,0.010788092,0.009379362
238002,0.93887251,0.929485348
238545,0.93798091,0.937964396
238604,0.297119467,0.365559054
238739,0.018586945,0.015663546
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.186,0.29
241413,0.023695,0.024475
242556,0.5644,0.542
242750,0.08302,0.0747
243893,0.93125,0.94425
243952,0.171067425,0.290937126
244087,0.02378,0.0209
244364,0.011,0.011
245230,0.6587,0.7055
245289,0.043622498,0.054112489
245424,0.111289487,0.080557902
245701,0.261337774,0.296690137
246024,0.9625885,0.9625885
246626,0.7741,0.5901
246761,0.00317559,0.00279428
247361,0.981210931,0.998606141
247963,0.78175,0.82075
248098,0.00482,0.0045
249241,0.8923,0.8975
249300,0.141502126,0.247510629
249435,0.016584763,0.014431873
250035,0.961465117,0.95912093
250578,0.6725,0.6985
250637,0.070538632,0.038271939
250772,0.067200661,0.058899996
251049,0.001313974,0.001245793
251915,0.536291429,0.533457143
251974,0.017648279,0.024241395
252109,0.072244971,0.051258729
252386,0.056821165,0.055789386
253252,0.956289331,0.969446656
253311,0.216180873,0.284102048
253446,0.015416883,0.013345054
253723,0.012709257,0.011573672
254589,0.6451,0.6815
254648,0.001567736,0.002200329
254783,0.068264227,0.058113295
255926,0.574668179,0.588632936
255985,0.023373256,0.028866278
256120,0.106304497,0.09973927
256397,0.0374,0.031
257263,0.98965,0.99225
257322,0.078749989,0.106555333
257457,0.014738463,0.013832745
258659,0.337925634,0.397628171
258794,0.02342,0.0215
259071,0.015223033,0.016115165
259394,0.994219095,0.996275396
259937,0.943968101,0.959840504
259996,0.197738343,0.304691717
260131,0.019552306,0.016320924
260408,0.001,0.001
260731,0.987673915,0.993040125
261274,0.98255,1.00075
261333,0.322202752,0.465813762
261468,0.018307926,0.013065503
262611,0.7092,0.658
262670,0.0156521,0.020231845
262805,0.060940013,0.056463468
265285,0.971994562,0.983972809
265344,0.104418478,0.122092388
265479,0.033776752,0.030092622
266622,0.68075,0.71975
266681,0.04414657,0.073854232
266816,0.089644722,0.070368697
267093,0.065242964,0.064453928
267416,0.8918465,0.8842497
267959,0.97767269,0.98036345
268018,0.07878519,0.131925951
268153,0.01316013,0.011498316
268430,0.01011569,0.010383526
269296,0.996631944,0.996631944
269355,0.668046235,0.879985069
269490,0.00924,0.0086
270090,0.978801804,0.98926863
270692,0.779144651,0.892123254
270827,0.00572,0.0054
271427,0.9611884,0.9611884
271970,0.990156933,0.990545529
272029,0.771149575,0.883857558
272164,0.00772,0.0074
273307,0.986259845,0.991299225
273366,0.372909097,0.504545485
273501,0.012343137,0.010189852
273778,0.007457004,0.007968912
274644,0.873701722,0.868508608
274703,0.091192823,0.139868244
274838,0.046147381,0.042315223
275115,0.002,0.002
275981,0.862427202,0.895977732
276040,0.073084587,0.093422936
276175,0.02032,0.0184
276775,0.94382173,0.946317476
277377,0.228232434,0.34014439
277512,0.01672,0.0148
277789,0.006,0.006
278655,0.889760687,0.928803434
278714,0.228542491,0.312494664
278849,0.023956392,0.022404038
279126,0.004,0.004
280051,0.274744779,0.280150461
280786,0.831730982,0.798842909
281329,0.821283746,0.777723576
281388,0.231918803,0.312554013
281523,0.025121544,0.023152426
282666,0.544266189,0.521330947
282725,0.074554144,0.17237072
282860,0.069588631,0.062734824
283137,0.001,0.001
283460,0.897559703,0.782984456
284003,0.59785,0.62125
284062,0.054950425,0.077877354
284197,0.14835125,0.14835125
284474,0.132876686,0.129987822
285340,0.797120201,0.797601005
285399,0.114801818,0.142932325
285534,0.096668502,0.101807514
285811,0.158697575,0.150209561
