,2008 [YR2008],2012 [YR2012]
68805,0.552276801,0.684184003
68940,0.004503707,0.00359723
69540,0.970055002,0.966499009
70142,0.856125277,0.879426385
70277,0.004467088,0.003873979
71420,0.8944,0.916
71479,0.018242537,0.026412684
71614,0.092195863,0.085433231
71891,0.018879299,0.015089743
72816,0.411769383,0.447868397
72951,0.013621807,0.013513822
73551,0.892534829,0.856235399
74094,0.828387004,0.817278842
74153,0.193291374,0.260056869
74288,0.031,0.0286
74565,0.009512215,0.008021499
75431,0.839571838,0.853218984
75490,0.1296,0.216
75625,0.026574027,0.024588389
75902,0.006001307,0.006004701
76768,0.986066417,0.994332086
76827,0.1721798,0.219699
76962,0.026171889,0.023034546
77239,0.001,0.001
77562,0.94398601,0.96043115
78105,0.88583072,0.902612149
78164,0.06476,0.0794
78299,0.019619521,0.017680539
78576,0.006914848,0.005572918
79501,0.017238808,0.023909116
79636,0.115338226,0.106556897
79913,0.0568,0.064
80236,0.37401461,0.331461537
80838,0.004319492,0.005197459
80973,0.062004809,0.055824107
81250,0.009112069,0.005472762
81573,0.95502244,0.9335194
82116,0.991,0.991
82175,0.675346628,0.733837902
82310,0.005539911,0.003990989
83453,0.4318,0.475
83512,0.004056444,0.005482219
83647,0.090057107,0.073415871
83924,0.0192,0.012
84849,0.799523329,0.958416647
85584,0.997049285,0.986868634
86127,0.954281163,0.967019713
86186,0.115650787,0.142340697
86321,0.022315728,0.022324355
86598,0.001,0.001
86921,0.975108684,0.97697204
87523,0.831316149,0.925380744
87658,0.00344,0.0032
88258,0.990344969,0.982873324
88860,0.724783753,0.980318766
88995,0.00434,0.0041
90197,0.309498105,0.397326243
91475,0.8972,0.914
91534,0.061486773,0.076753683
91669,0.073176881,0.066112287
91946,0.054533563,0.052705832
92269,0.781579714,0.790460509
92812,0.875837346,0.890581885
92871,0.069708823,0.097168019
93006,0.085198218,0.076436997
93283,0.014225625,0.014927078
94149,0.953961873,0.973664525
94208,0.086998739,0.104593696
94343,0.023228783,0.02135795
94620,0.001416667,0.001416667
94943,0.997544924,0.997544924
95545,0.772616531,0.851596902
95680,0.00444,0.0042
96280,0.726694623,0.779095722
96823,0.8164,0.85
96882,0.044805618,0.070499752
97017,0.081747702,0.075169839
97294,0.0174,0.015
98160,0.998,0.998
98219,0.400908695,0.53235405
98354,0.00472,0.004
99556,0.623551198,0.667591919
100834,0.967,0.967
100893,0.232062138,0.268710692
101028,0.014380362,0.013956332
102171,0.996,0.996
102230,0.467430128,0.491131698
103508,0.918582857,0.932914286
103567,0.077273072,0.094999293
103702,0.037335338,0.034188932
103979,0.007840205,0.006622761
104302,0.708233123,0.760849818
104845,0.704068571,0.728342857
104904,0.008406242,0.010830198
105039,0.120771647,0.110494042
105316,0.016422519,0.017359829
105595,0.044734441,0.039056303
106182,0.653736168,0.698790753
106241,0.022978774,0.026610454
106376,0.1467,0.1383
106653,0.0396,0.042
107519,0.94,0.964
107578,0.138255178,0.138441313
107713,0.039730247,0.037933795
107990,0.012425229,0.013817713
108856,0.6226,0.625
108915,0.07697954,0.096897698
109050,0.08442,0.0789
109327,0.023,0.023
109650,0.944104366,0.939420593
110193,0.865436292,0.883181461
110252,0.10347273,0.135931968
110387,0.02731407,0.024985557
110664,0.0064,0.004
110987,0.961189863,0.961189863
111589,0.671694412,0.766916995
112324,0.9663615,0.9663615
112926,0.576047317,0.748236583
113061,0.007551193,0.007216951
114263,0.933362604,1.042813022
114398,0.002710364,0.002323808
115541,0.883036306,0.90718153
115600,0.042259533,0.062015766
115735,0.067695071,0.0619039
116012,0.003,0.002682974
116335,0.993042965,1.022105226
116878,0.824624725,0.839123627
116937,0.063901409,0.088056058
117072,0.03723485,0.033901041
117349,0.003137213,0.003854707
118215,0.953354721,0.954799067
118274,0.09953364,0.119610079
118409,0.022018431,0.019446507
118686,0.001,0.001
119552,0.8324,0.842
119611,0.009461377,0.009599505
119746,0.038227344,0.035597778
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.655569575,0.831514889
121083,0.004450557,0.003813895
123622,0.551530155,0.904752643
123757,0.004988356,0.004687135
124959,0.4247,0.4919
125094,0.00414,0.0039
126237,0.931874293,0.930727463
126296,0.2392,0.352
126431,0.019174136,0.017786988
126708,0.018850558,0.017592415
127031,1.001093342,1.00075112
127633,0.770771346,0.844642064
127768,0.00344,0.0032
128368,0.994979103,0.994979103
128911,0.962729134,0.961269032
128970,0.220079162,0.300395809
129105,0.021893024,0.020392184
129705,0.98802046,0.9893315
130248,0.933373247,0.931614743
130307,0.042421876,0.054528042
130442,0.026778189,0.021965818
131585,0.5818,0.601
131644,0.091602074,0.128080779
131779,0.087696529,0.07787331
132056,0.062962097,0.057833387
132922,0.638777835,0.655018561
132981,0.069,0.105
133116,0.065193523,0.063203188
134259,0.98599348,0.982676492
134453,0.032737356,0.032542592
135053,0.9936807,0.9936807
135596,0.975129977,0.987649887
135655,0.778323851,0.828214
135790,0.004704492,0.003704828
138270,0.99,0.99
138329,0.368810157,0.465957959
138464,0.011354113,0.011404061
139064,0.953344317,0.952059247
139607,0.8706,0.897
139666,0.15262308,0.201915401
139801,0.035565384,0.029746473
140078,0.001,0.001
140401,0.835017788,0.835017788
140944,0.6252,0.678
141003,0.018795245,0.028962405
141138,0.08748,0.0774
141415,0.002,0.002
142281,0.984,0.984
142340,0.633377548,0.785427562
142475,0.010659317,0.009904325
143075,0.8930916,0.8930916
143677,0.20984,0.2996
143812,0.011450114,0.009166297
144412,0.7515594,0.7515594
144955,0.805197201,0.809986003
145014,0.037023918,0.047653293
145149,0.116171112,0.08413719
145426,0.226807972,0.254732209
146292,0.6966,0.723
146351,0.006554497,0.01071742
146486,0.095874223,0.085203169
146763,0.01500288,0.011138856
147823,0.019353754,0.015026143
149025,0.652561177,0.653449487
149760,0.999226019,0.987442322
150303,0.940382857,0.949914286
150362,0.536958355,0.688791775
150497,0.008448742,0.007230117
151699,0.824427662,0.965338308
151834,0.002858068,0.002142231
153036,0.500091135,0.607375676
153771,0.935411898,0.951801846
154314,0.993,0.993
154373,0.388870183,0.492350914
154508,0.012083713,0.01117491
155651,0.452,0.476
155710,0.006789574,0.007947869
155845,0.07029717,0.063358705
156122,0.006021625,0.004354577
156988,0.768340767,0.813703835
157047,0.01290301,0.025880463
157182,0.098804912,0.083148774
157459,0.121175399,0.111772458
158325,0.9966,0.999
158384,0.579526371,0.671394391
158519,0.008104504,0.008215276
158796,0.004000734,0.004003604
159662,0.976831945,0.984419108
159721,0.194581883,0.320909416
159856,0.017234017,0.013654389
160133,0.001,0.001
160999,0.591788436,0.63495665
161058,0.009294898,0.012701298
161193,0.152242285,0.142352035
161470,0.011802519,0.010314391
162395,0.477187146,0.563184718
162530,0.006818767,0.006900307
163673,0.939634286,0.942171429
163732,0.040938635,0.046693177
163867,0.039532563,0.03939594
164467,0.754984263,0.794392116
165010,0.481034286,0.505171429
165069,0.017767347,0.036312344
165204,0.09522744,0.088448207
165481,0.006085714,0.006428571
165804,0.969642033,0.970460316
166347,0.996159628,0.997535051
166406,0.22332,0.3078
166541,0.016372719,0.017448733
166818,0.012407657,0.013576618
167141,0.944599,0.944599
167684,0.927207229,0.94003815
167743,0.219514516,0.26517258
167878,0.018122626,0.017059799
168155,0.003,0.003
169021,0.894341184,0.891934924
169080,0.142500366,0.167656524
169215,0.043886298,0.040698149
169815,0.892749135,0.857709817
170358,0.9528,0.96
170417,0.209476114,0.229380569
170505,0.000149094,0.000125074
170552,0.020542969,0.01800202
170829,0.006218415,0.00652917
171754,0.671455034,0.785214262
171889,0.004254477,0.004011224
172489,0.972252145,0.959204178
173032,0.7928,0.824
173091,0.098352513,0.131762564
173226,0.034859517,0.028531111
173503,0.001,0.001
173826,0.970669067,0.970669067
174369,0.980150761,0.980524321
174428,0.319940004,0.369941596
174563,0.008500489,0.006247574
175163,0.895167337,0.928837979
175706,0.815822518,0.826359828
175765,0.235157515,0.300756505
175900,0.036720842,0.03330668
176177,0.001,0.001
176500,0.875128555,0.975312773
177043,0.4622,0.479
177102,0.009502273,0.011111365
177237,0.113305162,0.088301004
177514,0.115273325,0.120188002
178380,0.7896,0.828
178439,0.002480922,0.003719475
178574,0.06088,0.0556
178851,0.007032089,0.005924197
179174,0.883258432,0.891867467
179717,0.873451253,0.898424914
179776,0.050827221,0.060711671
179911,0.055751192,0.055048625
180188,0.142450104,0.156631499
181054,0.84288842,0.866073267
181113,0.015711665,0.022158324
181248,0.05185474,0.04517093
181525,0.004,0.004
181848,0.996587371,0.997543008
182450,0.886669484,1.000547421
182585,0.00488,0.0044
183728,0.968,0.98
183787,0.359705712,0.396528559
184522,0.9949954,0.9949954
185124,0.70216,0.7204
185259,0.00621751,0.005736441
186402,0.8446,0.859
186461,0.045566561,0.071832807
186596,0.028457086,0.026802497
186873,0.001,0.001
187196,0.459719705,0.484170106
187739,0.4838,0.503
187798,0.004422003,0.006570903
187933,0.147059582,0.123207973
188210,0.007813891,0.006340265
189076,0.6098,0.629
189135,0.074938824,0.103894118
189270,0.143970155,0.133350112
189547,0.03561774,0.033841618
190413,0.968220334,0.972050918
191207,0.992670228,0.990930235
191809,0.88923123,0.96895615
191944,0.003580411,0.002938136
193087,0.8962,0.913
193146,0.246631503,0.730129828
193281,0.012403685,0.011627521
193881,0.684386357,0.729261378
194424,0.904782857,0.911914286
194483,0.0698,0.077
194618,0.095016858,0.089702837
194895,0.001,0.001
195955,0.02358,0.0219
196555,0.975664897,0.979606053
197098,0.9318,0.939
197157,0.254699986,0.379319516
197292,0.021237769,0.019780036
197569,0.007905189,0.006509075
198435,0.3784,0.388
198494,0.018703938,0.020459128
198629,0.070867042,0.065665743
198906,0.007,0.007
199772,0.871563639,0.913224506
199831,0.126381715,0.177678112
199966,0.025491249,0.023608657
200243,0.002,0.002
201109,0.847274764,0.860089987
201168,0.27622411,0.377188092
201303,0.02362536,0.01999576
201580,0.003773879,0.00224846
202446,0.908434286,0.918171429
202505,0.06171374,0.0697687
202640,0.033682499,0.029903929
202917,0.001,0.001
203240,0.954626058,0.951732007
203842,0.516313963,0.627627801
203977,0.006947919,0.006339595
205120,0.992126912,0.995979974
205179,0.442538809,0.529094047
205314,0.004132404,0.004304136
206516,0.291989252,0.345048467
207853,0.404352001,0.541760007
207988,0.009016296,0.007655269
208588,0.94050036,0.9246114
209190,0.30484,0.3922
209325,0.016475589,0.013945815
209925,0.93634508,0.9504206
210468,0.965192808,0.969964038
210527,0.288619567,0.447692361
210662,0.01394228,0.012179737
211805,0.692927769,0.701552213
211864,0.02583191,0.044544062
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.965577909,0.97569807
213201,0.050582881,0.062915077
213336,0.01858,0.0181
214538,0.503648221,0.503648221
214673,0.003849375,0.003660699
215816,0.9142,0.955
215875,0.150849668,0.170629013
216010,0.062320245,0.057798671
216287,0.015,0.015
217153,0.97,0.97
217212,0.363891819,0.619459096
217347,0.012235938,0.009818846
217947,0.751647693,0.791461663
218490,0.711784832,0.727170696
218549,0.080541728,0.107674878
218684,0.079831267,0.062223481
218961,0.006,0.006
219284,0.984112707,0.986776337
219827,0.992777364,0.991930557
219886,0.348514286,0.416571429
220021,0.00774861,0.005095757
221164,0.963,0.963
221223,0.421437934,0.554892534
221358,0.013915155,0.014001123
222501,0.553338021,0.57941572
222560,0.002471918,0.002778341
222695,0.20490059,0.194424251
222972,0.01719348,0.018676491
223897,0.729610096,0.852050479
224032,0.002651505,0.001697244
226571,0.649119596,0.773597981
226706,0.008921091,0.00816311
227306,0.969461449,0.969746445
227849,0.996,0.996
227908,0.607705652,0.741978261
228043,0.003792843,0.003386911
229186,0.802100297,0.803920343
229245,0.023388226,0.035196665
229380,0.034736189,0.032965668
230582,0.011178135,0.011178135
230717,0.166776656,0.161483282
230994,0.006,0.006
231317,0.9677362,0.9677362
231860,0.9232,0.94
231919,0.082304648,0.088908234
232054,0.069321286,0.05114689
232331,0.173489177,0.173801487
233391,0.12302,0.1079
233668,0.030444272,0.028602263
233991,0.997923462,0.997630605
234593,0.580327727,0.697238633
234728,0.005194872,0.00485536
235328,0.970573587,0.970573587
235871,0.884199266,0.912996396
235930,0.046854603,0.079073017
236065,0.011305716,0.008991931
236342,0.001,0.001
236665,0.88105233,0.81160125
237208,0.983,0.983
237267,0.528433043,0.70937896
237402,0.010891069,0.009834522
238002,0.939459207,0.932418836
238545,0.937985682,0.937973297
238604,0.295725662,0.358900666
238739,0.018615209,0.01642266
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.184,0.28
241413,0.02368,0.0244
242556,0.5658,0.549
242750,0.08354,0.0773
243893,0.931,0.943
243952,0.168762239,0.279411193
244087,0.02396,0.0218
244364,0.011,0.011
245230,0.6578,0.701
245289,0.043420767,0.053103836
245424,0.112717115,0.089668427
245701,0.261081022,0.293713973
246024,0.9625885,0.9625885
246626,0.7856,0.6476
246761,0.003206692,0.00292071
247361,0.980968852,0.997025969
247963,0.781,0.817
248098,0.00484,0.0046
249241,0.8922,0.897
249300,0.139463501,0.237317503
249435,0.016738572,0.015123905
250035,0.962215688,0.960457548
250578,0.672,0.696
250637,0.070898023,0.046698003
250772,0.067700496,0.061474997
251049,0.00148548,0.001434345
251915,0.536468571,0.534342857
251974,0.017521488,0.023607442
252109,0.073483728,0.057744047
252386,0.057115874,0.056342039
253252,0.956036306,0.968181529
253311,0.214959268,0.277655737
253446,0.015562662,0.01400879
253723,0.012781943,0.011930254
254589,0.6444,0.678
254648,0.001555571,0.002139503
254783,0.06902317,0.061409971
255926,0.574386011,0.587276556
255985,0.023267621,0.028338103
256120,0.106703373,0.101779453
256397,0.0378,0.033
257263,0.9896,0.992
257322,0.078215271,0.103881743
257457,0.014803847,0.014124559
258659,0.336777508,0.391887542
258794,0.02354,0.0221
259071,0.015205877,0.016029383
259394,0.993687057,0.995585181
259937,0.943662862,0.958314312
259996,0.195681548,0.294407739
260131,0.019764229,0.017340693
260408,0.001,0.001
260731,0.987553075,0.9925065
261274,0.9822,0.999
261333,0.319441002,0.452005011
261468,0.018680944,0.014749128
262611,0.7124,0.674
262670,0.015529908,0.019757365
262805,0.06130501,0.057947601
265285,0.971764211,0.982821055
265344,0.104078595,0.120392973
265479,0.033982564,0.031219466
266622,0.68,0.716
266681,0.043575268,0.070997726
266816,0.090883541,0.076426523
267093,0.065224275,0.064495934
267416,0.8923213,0.8866237
267959,0.977620945,0.980104723
268018,0.077763252,0.126816262
268153,0.013245098,0.011998737
268430,0.010106791,0.010354024
269296,0.996583333,0.996583333
269355,0.66358114,0.859216987
269490,0.00928,0.0088
270090,0.980310178,0.988160298
270692,0.776971985,0.881259927
270827,0.00574,0.0055
271427,0.9611884,0.9611884
271970,0.990144861,0.990503565
272029,0.769522685,0.873560822
272164,0.00774,0.0075
273307,0.986162934,0.990814669
273366,0.370377628,0.49188814
273501,0.012607353,0.010992389
273778,0.00742185,0.00789438
274644,0.874026291,0.870131456
274703,0.089939994,0.134871152
274838,0.046435536,0.043561418
275115,0.002,0.002
275981,0.861778956,0.892748676
276040,0.072693465,0.091467325
276175,0.02044,0.019
276775,0.943601582,0.945905347
277377,0.22669917,0.330002514
277512,0.01684,0.0154
277789,0.006,0.006
278655,0.889009865,0.925049324
278714,0.226928026,0.30442234
278849,0.024092294,0.022928028
279126,0.004,0.004
280051,0.274640823,0.279630684
280786,0.833786486,0.809120431
281329,0.823962809,0.791292682
281388,0.230368126,0.304800628
281523,0.025241158,0.02376432
282666,0.545699642,0.52849821
282725,0.072673056,0.16296528
282860,0.070116474,0.064976118
283137,0.001,0.001
283460,0.910867352,0.824935917
284003,0.5974,0.619
284062,0.054469623,0.075632943
284197,0.145755,0.145755
284474,0.133157515,0.130990867
285340,0.797110955,0.797554774
285399,0.114317063,0.140283685
285534,0.096617079,0.101360782
285811,0.160023181,0.153657171
