,2008 [YR2008],2012 [YR2012]
74565,0.009448573,0.008090066
75431,0.841999494,0.864771817
75490,0.144,0.288
75625,0.026223379,0.022913982
75902,0.006235294,0.007176471
76768,0.987235294,1.000176471
76827,0.180096319,0.259281594
76962,0.025486482,0.020257576
77239,0,0
77562,0.961979156,1.044839778
78105,0.888,0.912
78164,0.0672,0.0916
78299,0.019165868,0.015934232
78576,0.006915011,0.004763785
79501,0.018350526,0.029467706
79636,0.113993884,0.099569422
79913,0.058,0.07
80236,0.362302596,0.301332136
80838,0.004474747,0.005973735
80973,0.060874682,0.050573511
81250,0.008651374,0.002722294
81573,0.952154823,0.946459986
82116,0.991,0.991
82175,0.684350573,0.781886041
82310,0.005277012,0.002610239
83453,0.439,0.511
83512,0.004294073,0.006670365
83647,0.087161845,0.059426451
83924,0.018,0.006
84849,0.816121589,0.968968274
85584,0.9961792,0.9961792
86127,0.95732291,0.980540549
86186,0.115388832,0.141030919
86321,0.022326213,0.022340592
86598,0,0
86921,0.977577939,0.989878679
87523,0.855081713,1.044208566
87658,0.0034,0.003
88258,0.990169479,0.976990493
88860,0.8531,1.6219
88995,0.0043,0.0039
90197,0.321423212,0.463516059
91475,0.899758474,0.92956926
91534,0.061062374,0.074631686
91669,0.072170007,0.060410925
91946,0.052818613,0.037434112
92269,0.78793449,0.849592849
92812,0.878442577,0.902844209
92871,0.074759305,0.120453034
93006,0.083730363,0.069128329
93283,0.014764706,0.017823529
94149,0.957,0.989
94208,0.089931232,0.11925616
94343,0.022914757,0.019793266
94620,0.001055556,0.001055556
94943,0.990713643,0.986076473
95545,0.784201035,0.910484223
95680,0.0044,0.004
96280,0.647848978,0.647848978
96823,0.822371319,0.878737571
96882,0.04976824,0.0948412
97017,0.080779504,0.069816399
97294,0.017,0.013
98160,0.998,0.998
98219,0.427570401,0.644862895
98354,0.0046,0.0034
99556,0.64365698,0.784698535
100834,0.967,0.967
100893,0.238044303,0.298621515
101028,0.0143,0.0135
102171,0.996055556,0.996055556
102230,0.480442501,0.528195595
103508,0.920941176,0.944705882
103567,0.081,0.113
103702,0.036758897,0.031514886
103979,0.007465007,0.004689986
104302,0.714818259,0.789342007
104845,0.70846478,0.74944947
104904,0.008791696,0.012757466
105039,0.118819411,0.10169007
105316,0.016823529,0.020117647
105595,0.045,0.045
106182,0.661161042,0.737142449
106241,0.023360847,0.028552146
106376,0.1453,0.1313
106653,0.039925883,0.042992183
107519,0.943588235,0.981941176
107578,0.138,0.138
107713,0.039417078,0.036422991
107990,0.012647059,0.015235294
108856,0.622680681,0.623820183
108915,0.076235294,0.09317647
109050,0.0835,0.0743
109327,0.023,0.023
109650,0.9286576,0.9286576
110193,0.868342406,0.897712032
110252,0.107791107,0.162955533
110387,0.026856784,0.022975928
110664,0.006,0.002
110987,0.9567887,0.9567887
111589,0.687503001,0.84622645
112324,0.9663615,0.9663615
112926,0.60468775,0.89143875
113061,0.007518654,0.006961586
114263,0.959294118,1.172470588
114398,0.002650607,0.002006346
115541,0.887425959,0.928336203
115600,0.046644858,0.082137852
115735,0.066625119,0.056973166
116012,0.003,0.003
116335,0.995408149,1.033931144
116878,0.827,0.851
116937,0.068077363,0.108935827
117072,0.036591417,0.031035069
117349,0.003,0.003
118215,0.954823529,0.962117647
118274,0.101038951,0.123184864
118409,0.021497385,0.017210845
118686,0,0
119552,0.834,0.85
119611,0.0093,0.0093
119746,0.037845573,0.033462963
120346,0.9986051,0.9986051
120889,0,0
120948,0.692631405,1.06980992
121083,0.004350929,0.003289826
123622,0.509526086,0.622507941
123757,0.004879389,0.004271329
124959,0.424666797,0.51728343
125094,0.0041,0.0037
126237,0.932,0.932
126296,0.258,0.446
126431,0.018956893,0.016644979
126708,0.018675229,0.018430601
127031,0.9999917,0.9999917
127633,0.794628359,1.001141794
127768,0.0034,0.003
128368,0.989285742,0.965995541
128911,0.962576595,0.960210376
128970,0.232338955,0.361694775
129105,0.021621707,0.019120307
129705,0.9876927,0.9876927
130248,0.933349763,0.931704026
130307,0.045686023,0.067630115
130442,0.025830315,0.017809697
131585,0.585321274,0.618606368
131644,0.084176731,0.102883656
131779,0.086160882,0.069788849
132056,0.061918422,0.050853604
132922,0.641444474,0.669794237
132981,0.063529412,0.077647058
133116,0.065055871,0.061738647
134259,0.98535329,0.979864675
134453,0.033266468,0.044038049
135053,0.9936807,0.9936807
135596,0.977,0.997
135655,0.793138656,0.803205245
135790,0.004574153,0.002908046
138270,0,0
138329,0.386246129,0.539230645
138464,0.011323522,0.011406769
139064,0.9492139,0.9492139
139607,0.875,0.919
139666,0.148552941,0.181564706
139801,0.03487564,0.025177455
140078,0,0
140401,0.83349503,0.86978915
140944,0.634,0.722
141003,0.020366984,0.037271689
141138,0.0858,0.069
141415,0.002,0.002
142281,0.984,0.984
142340,0.660934897,0.914059361
142475,0.010476627,0.010267325
143075,0.932216388,0.932216388
143677,0.202172216,0.24654573
143812,0.011083523,0.007277162
144412,0.7515594,0.7515594
144955,0.806,0.814
145014,0.038737415,0.056453646
145149,0.11381852,0.060428649
145426,0.227416439,0.253544384
146292,0.701,0.745
146351,0.006615346,0.002409346
146486,0.092923705,0.075138615
146763,0.014320963,0.006684345
147823,0.018722924,0.011510238
149025,0.659322842,0.693632876
149760,1.000211211,0.941939213
150303,0.941941176,0.957705882
150362,0.562164528,0.814822638
150497,0.008147904,0.006116862
151699,0.848064168,1.083520841
151834,0.002763447,0.001570385
153036,0.501111579,0.612477893
153771,0.92415545,0.92415545
154314,0,0
154373,0.384358554,0.469792771
154508,0.011866431,0.010215509
155651,0.455883008,0.494832085
155710,0.00689445,0.008397487
155845,0.068828616,0.057264509
156122,0.005858343,0.004317461
156988,0.775903576,0.85151788
157047,0.009658647,0.009658647
157182,0.09574152,0.069647957
157459,0.122072797,0.122865433
158325,0.997,1.001
158384,0.59762011,0.76010055
158519,0.008107507,0.008292127
158796,0.004176471,0.004882353
159662,0.978,0.99
159721,0.215636472,0.42618236
159856,0.016390028,0.010423981
160133,0,0
160999,0.598977872,0.670919033
161058,0.010021247,0.015605255
161193,0.149603809,0.133120058
161470,0.011700847,0.009258789
162395,0.49659814,0.6069907
162530,0.006831279,0.006967179
163673,0.940117647,0.944588235
163732,0.04182353,0.051117648
163867,0.039487606,0.0392599
164467,0.764583369,0.842387647
165010,0.485117647,0.525588235
165069,0.019844901,0.046583076
165204,0.094179067,0.082880345
165481,0.006294118,0.007470588
165804,0.970531242,0.971917899
166347,0.996118123,0.998320189
166406,0.233487051,0.327511648
166541,0.016487866,0.018281222
166818,0.012647059,0.015235294
167141,0.943331807,0.938987767
167684,0.929291213,0.950659915
167743,0.227025195,0.302725973
167878,0.01793771,0.016166331
168155,0.003,0.003
169021,0.894117647,0.890588235
169080,0.144223758,0.176273482
169215,0.043343734,0.038029186
169815,0.915953584,0.948179064
170358,0.954,0.966
170417,0.212793523,0.245967615
170505,0.000156,0.000148
170552,0.020171615,0.015936701
170829,0.006294118,0.007470588
171754,0.681646056,0.833122986
171889,0.0042,0.0038
172489,0.962061884,0.933547583
173032,0.798,0.85
173091,0.105980133,0.162391346
173226,0.033771604,0.023280167
173503,0,0
173826,0.934655,0.838731
174369,0.980585286,0.981990759
174428,0.327,0.403
174563,0.008169133,0.004366976
175163,0.900829901,0.956964257
175706,0.817739684,0.835346724
175765,0.248617811,0.357981193
175900,0.036134737,0.030444467
176177,0,0
176500,0.865450402,0.926922011
177043,0.465018143,0.493151301
177102,0.009557488,0.010327193
177237,0.109908604,0.068235006
177514,0.114495175,0.113383283
178380,0.796,0.86
178439,0.002171284,0.002171284
178574,0.06,0.0512
178851,0.007155651,0.005360541
179174,0.884792531,0.904217053
179717,0.877727632,0.919319433
179776,0.051201777,0.062584455
179911,0.054718654,0.053547708
180188,0.14,0.128
181054,0.846719792,0.884301687
181113,0.016786108,0.02753054
181248,0.050624567,0.039484883
181525,0.004,0.004
181848,0.9947973,0.9947973
182450,0.908485655,1.109628274
182585,0.0048,0.004
183728,0.97,0.99
183787,0.362409257,0.388721341
184522,0.9949954,0.9949954
185124,0.70309397,0.713512209
185259,0.006162516,0.005360735
186402,0.847,0.871
186461,0.049944269,0.093721345
186596,0.028028477,0.025270828
186873,0,0
187196,0.463899677,0.504465505
187739,0.487,0.519
187798,0.00476348,0.008338098
187933,0.143032637,0.103279955
188210,0.007376234,0.004561369
189076,0.613,0.645
189135,0.079949639,0.128948195
189270,0.141883591,0.12418352
189547,0.035,0.031
190413,0.968999905,0.975425456
191207,0.991896742,0.988691076
191809,0.916473383,1.111833567
191944,0.003500685,0.002430227
193087,0.899,0.927
193146,0.176613977,0.215869886
193281,0.012272808,0.010979202
193881,0.70272026,0.7963733
194424,0.905941176,0.917705882
194483,0.072890826,0.088859814
194618,0.09416143,0.085304728
194895,0,0
195955,0.023421739,0.021108696
196555,0.975650095,0.977031226
197098,0.933,0.945
197157,0.26520753,0.434437648
197292,0.020996282,0.018566727
197569,0.007730892,0.005326813
198435,0.38,0.396
198494,0.018958864,0.023171945
198629,0.070178403,0.061509572
198906,0.007,0.007
199772,0.878589272,0.948001151
199831,0.120587911,0.198719864
199966,0.025152082,0.022014429
200243,0.002,0.002
201109,0.849442822,0.869805102
201168,0.292326569,0.460528413
201303,0.0229756,0.016926267
201580,0.003805683,0.00149764
202446,0.910117647,0.926588235
202505,0.063212024,0.077260118
202640,0.033204166,0.026906548
202917,0,0
203240,0.952236125,0.942798625
203842,0.536251946,0.721398153
203977,0.006846532,0.005832659
205120,0.99278756,0.999802975
205179,0.457339517,0.603097585
205314,0.00408734,0.00437356
206516,0.298862085,0.365475823
207853,0.425869121,0.649345604
207988,0.008827161,0.006558782
208588,0.9444726,0.9444726
209190,0.3194,0.465
209325,0.015792649,0.011576358
209925,0.938691,0.9621502
210468,0.965882353,0.973411765
210527,0.338557282,0.706386409
210662,0.013570466,0.010632896
211805,0.694,0.706
211864,0.028980079,0.051995848
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.967765606,0.984999493
213201,0.05029394,0.061470371
213336,0.0185,0.0177
214538,0.503648221,0.503648221
214673,0.003819213,0.00334667
215816,0.921,0.989
215875,0.154487469,0.188818018
216010,0.061333741,0.053797785
216287,0.015,0.015
217153,0.972941176,0.984705882
217212,0.409102817,0.845514087
217347,0.011793231,0.007764743
217947,0.756561482,0.816030608
218490,0.714411425,0.739998477
218549,0.090375339,0.143876694
218684,0.077052112,0.047705801
218961,0.006472486,0.007694303
219284,0.9682688,0.9075568
219827,0.993,0.993
219886,0.391,0.629
220021,0.007568384,0.004098629
221164,0,0
221223,0.406376471,0.496682354
221358,0.013925259,0.014068538
222501,0.557232651,0.599591289
222560,0.00251575,0.003065645
222695,0.203234317,0.185773751
222972,0.017941176,0.021705882
223897,0.740117647,0.904588235
224032,0.002552508,0.000962074
226571,0.654353058,0.799765289
226706,0.008814088,0.007514352
227306,0.9693902,0.9693902
227849,0,0
227908,0.60077675,0.73428375
228043,0.003737214,0.003231035
229186,0.802714286,0.805571429
229245,0.0211767,0.025883501
229380,0.034560315,0.031609446
230582,0.011222356,0.011222356
230717,0.165790052,0.155863474
230994,0.006,0.006
231317,0.964624083,0.955190189
231860,0.926,0.954
231919,0.08539809,0.104375444
232054,0.067194331,0.036691654
232331,0.173313171,0.173033796
233391,0.1205,0.0953
233668,0.03,0.026
233991,0.997668264,0.997668264
234593,0.599799644,0.794598221
234728,0.005124786,0.004558933
235328,0.949595266,0.94239238
235871,0.888823529,0.936117647
235930,0.052224339,0.105921695
236065,0.010976193,0.007119885
236342,0,0
236665,0.951690077,0.951690077
237208,0,0
237267,0.550588236,0.672941178
237402,0.010685115,0.008924203
238002,0.941784399,0.961294813
238545,0.93801567,0.938261582
238604,0.301974259,0.339865675
238739,0.018558681,0.014904433
240676,0.982982667,0.979281349
241219,0.951,0.951
241278,0.2,0.36
241413,0.0238,0.025
242556,0.563,0.535
242750,0.0825,0.0721
243893,0.933,0.953
243952,0.187203731,0.371618655
244087,0.0236,0.02
244364,0.011,0.011
245230,0.665,0.737
245289,0.045034612,0.06117306
245424,0.109861859,0.071447378
245701,0.263000851,0.302904942
246024,0.973133161,0.987969598
246626,0.780932309,0.715265883
246761,0.003144487,0.002667851
247361,0.983416681,1.011670254
247963,0.784377971,0.815716087
248098,0.0048,0.0044
249241,0.893,0.901
249300,0.151674484,0.29837242
249435,0.016430954,0.013739841
250035,0.9644674,0.9644674
250578,0.676,0.716
250637,0.106228328,0.24323686
250772,0.066700826,0.056324995
251049,0.002,0.002
251915,0.536235294,0.533176471
251974,0.018496988,0.028484941
252109,0.071006214,0.044773412
252386,0.056806276,0.059062368
253252,0.958425915,0.979336178
253311,0.2247438,0.329254205
253446,0.015271104,0.012681317
253723,0.012349968,0.007957444
254589,0.65,0.706
254648,0.001652893,0.002626113
254783,0.067466155,0.054711423
255926,0.576726187,0.598316163
255985,0.024111858,0.032559289
256120,0.105905621,0.097699088
256397,0.036766697,0.026427361
257263,0.99,0.994
257322,0.082029961,0.122955195
257457,0.014673078,0.013540931
258659,0.339692889,0.37172494
258794,0.0233,0.0209
259071,0.015647059,0.018235294
259394,1.003448391,1.031713411
259937,0.946,0.97
259996,0.212135913,0.376679565
260131,0.019340382,0.015301154
260408,0,0
260731,0.988659493,0.990530909
261274,0.985294118,1.014470588
261333,0.3902,0.8058
261468,0.017934907,0.011381879
262611,0.706,0.642
262670,0.014653624,0.01563886
262805,0.060543369,0.054042843
265285,0.973176471,0.989882353
265344,0.1,0.1
265479,0.033547874,0.029158291
266622,0.686,0.746
266681,0.048145678,0.093849774
266816,0.088405902,0.064310871
267093,0.064965219,0.057311599
267416,0.906093083,0.906093083
267959,0.978039851,0.982199253
268018,0.085938754,0.16769377
268153,0.013075163,0.010997895
268430,0.01,0.01
269296,0.996944444,0.996944444
269355,0.681291131,0.845996126
269490,0.0092,0.0084
270090,0.976933033,0.990464468
270692,0.795019203,0.971496014
270827,0.0057,0.0053
271427,0.964869236,0.95922164
271970,0.990585287,0.991990762
272029,0.80123022,0.978956953
272164,0.0077,0.0073
273307,0.986764706,0.993823529
273366,0.389530277,0.587651384
273501,0.012078921,0.009387315
273778,0.007585257,0.008990701
274644,0.873408978,0.867044888
274703,0.099395878,0.173564164
274838,0.045878357,0.041395336
275115,0.002,0.002
275981,0.867006461,0.918799623
276040,0.072,0.088
276175,0.0202,0.0178
276775,0.9409598,0.9409598
277377,0.245871699,0.458908502
277512,0.0166,0.0142
277789,0.005952974,0.005817673
278655,0.894999697,0.954998486
278714,0.242563279,0.382598603
278849,0.02382049,0.021880047
279126,0.004176471,0.004882353
280051,0.289475701,0.353805073
280786,0.828115138,0.780763688
281329,0.818231495,0.763157477
281388,0.21176,0.21176
281523,0.025058056,0.02274365
282666,0.54282377,0.514118851
282725,0.0501,0.0501
282860,0.069060789,0.06049353
283137,0,0
283460,0.90608552,0.712953625
284003,0.601,0.637
284062,0.055800866,0.08420433
284197,0.166525,0.166525
284474,0.132899266,0.133589836
285340,0.797294118,0.798470588
285399,0.118273955,0.160900664
285534,0.097028465,0.104934637
285811,0.215611111,0.215611111
