,2008 [YR2008],2012 [YR2012]
36717,0.46300873,0.524103175
36852,0.008447679,0.008300366
37452,0.974885106,0.993366727
37995,0.995944286,0.995734286
38054,0.365765512,0.511445974
38189,0.013944575,0.012955173
38789,0.58406268,0.71447422
39332,0.7397,0.7838
39391,0.008287528,0.01122985
39526,0.134702655,0.113188974
39803,0.01135,0.0089
40669,0.739931429,0.747211429
40728,0.006887763,0.006158997
40863,0.121867503,0.113891396
41140,0.014494459,0.014475999
41463,0.93971475,0.946215437
42006,0.868755796,0.882912259
42065,0.092415205,0.128535771
42200,0.025926946,0.024479534
42477,0.002737026,0.002411204
42800,0.990608006,1.03394654
43343,0.6036,0.6624
43402,0.005384487,0.007021279
43537,0.050239428,0.038006014
43814,0.009463505,0.008192041
44680,0.696937986,0.722360359
44739,0.036561697,0.072409685
44874,0.113064534,0.106610582
45151,0.048370282,0.046178398
46017,0.998,0.998
46076,0.7372,0.7568
46211,0.005829098,0.005389973
47354,0.952595453,0.959124917
47413,0.56875,0.7525
48148,0.5706524,0.554294046
48691,0.660004601,0.671603467
48750,0.00405462,0.00533798
48885,0.14842,0.14058
50028,0.485231429,0.497411429
50087,0.010018658,0.01438604
50222,0.16835149,0.160876484
50499,0.030860474,0.027890497
52159,0.9492944,0.9492944
52702,0.975921364,0.983662857
52761,0.376375723,0.441868831
52896,0.009146168,0.010002506
53173,0.002863045,0.002712017
54039,0.892228594,0.919179722
54098,0.211737236,0.489467472
54186,0.000331712,0.000207999
54233,0.019015103,0.016549601
54833,0.934747466,0.931931618
55376,0.907768771,0.910666448
55435,0.256607666,0.359063863
55570,0.020126621,0.018536456
55847,0.005,0.005
56772,0.027020464,0.034636061
56907,0.088279226,0.082738864
57184,0.001,0.001
58050,0.4543,0.4592
58109,0.004131074,0.00582183
58244,0.165916821,0.156858177
58521,0.013,0.013
59387,0.731637558,0.745656516
59446,0.032483187,0.050900187
59581,0.108129165,0.10074735
59858,0.032889299,0.029717557
60724,0.960736927,0.96432332
60783,0.300753602,0.363901795
60918,0.01038338,0.010267015
61195,0.003,0.003
62061,0.791655045,0.79721875
62120,0.02048295,0.030156042
62255,0.122519214,0.114227753
62532,0.039785501,0.030372853
62855,0.9901691,0.9888167
63398,0.985,0.985
63457,0.438465051,0.540902596
63592,0.006002848,0.005272663
64192,0.991179906,0.975981416
64735,0.927519454,0.933246626
64794,0.120349794,0.128169268
64882,0.000214501,0.000244771
64929,0.006465581,0.006695308
65206,0.001,0.001
66866,0.9934184,0.9934184
67468,0.429530854,0.51181638
67603,0.004112708,0.003181457
68746,0.998,0.998
68805,0.555024867,0.689680137
68940,0.004487349,0.003560471
69540,0.969980919,0.966350843
70142,0.856610717,0.880397265
70277,0.004456012,0.003849778
71420,0.89485,0.9169
71479,0.018412748,0.026753107
71614,0.092062185,0.085154338
71891,0.018785908,0.014926068
72816,0.412521446,0.449372523
72951,0.013615291,0.013507616
73551,0.893475473,0.855401675
74094,0.828169254,0.816821471
74153,0.194682322,0.262838764
74288,0.03095,0.0285
74565,0.009471566,0.007955549
75431,0.839869491,0.85379295
75490,0.1314,0.2196
75625,0.026530196,0.024504669
75902,0.006001416,0.006004857
76768,0.986238619,0.994676489
76827,0.173169783,0.221678967
76962,0.026086213,0.022895697
77239,0.001,0.001
77562,0.944212844,0.961070055
78105,0.886149947,0.90329922
78164,0.065065,0.08001
78299,0.019562814,0.017593224
78576,0.006907752,0.005525348
79501,0.017377773,0.024187046
79636,0.115149745,0.106188793
79913,0.05695,0.0643
80236,0.372355853,0.329379598
80838,0.004337783,0.005234041
80973,0.061863543,0.055561577
81250,0.009038075,0.005321854
81573,0.95457446,0.93262344
82116,0.991,0.991
82175,0.67646718,0.736235832
82310,0.005509903,0.003927355
83453,0.4327,0.4768
83512,0.004086147,0.005541626
83647,0.089695199,0.0727164
83924,0.01905,0.0117
84849,0.802833607,0.965037202
85584,0.997121792,0.986558281
86127,0.954554593,0.967553704
86186,0.116206827,0.143452777
86321,0.022317038,0.022325167
86598,0.001,0.001
86921,0.975234633,0.977084531
87523,0.833275828,0.929300102
87658,0.003435,0.00319
88258,0.990134583,0.982540114
88860,0.730107399,0.990966058
88995,0.004335,0.00409
90197,0.311464614,0.401040452
91475,0.89755,0.9147
91534,0.061804834,0.077389804
91669,0.073049955,0.06582603
91946,0.05441136,0.052596026
92269,0.782334699,0.791058529
92812,0.876157125,0.891201281
92871,0.070347027,0.098338607
93006,0.085014736,0.076071564
93283,0.014244427,0.014957981
94149,0.954375362,0.974486675
94208,0.087365301,0.105326819
94343,0.023189515,0.021279881
94620,0.001368056,0.001397222
94943,0.997487876,0.997522105
95545,0.774367908,0.854930132
95680,0.004435,0.00419
96280,0.726940758,0.78094088
96823,0.8171,0.8514
96882,0.045331086,0.071566411
97017,0.081626677,0.074902167
97294,0.01735,0.0149
98160,0.998,0.998
98219,0.404417753,0.538139185
98354,0.004705,0.00397
99556,0.624622132,0.669488316
100834,0.967,0.967
100893,0.23282565,0.270237715
101028,0.014370392,0.013938209
102171,0.996,0.996
102230,0.467923911,0.492119263
103508,0.918881429,0.933511429
103567,0.077629162,0.095732602
103702,0.037263283,0.034055229
103979,0.007826889,0.006576853
104302,0.709277675,0.763021529
104845,0.704574286,0.729354286
104904,0.008456741,0.010931196
105039,0.120527617,0.110053844
105316,0.016457728,0.017405157
105595,0.044712311,0.03885818
106182,0.654630849,0.700650445
106241,0.023055086,0.026762035
106376,0.146525,0.13795
106653,0.03965,0.0421
107519,0.9405,0.965
107578,0.138276443,0.138456024
107713,0.039691101,0.037858255
107990,0.012460665,0.013878304
108856,0.62265,0.6251
108915,0.077394501,0.097727621
109050,0.084305,0.07867
109327,0.023,0.023
109650,0.945391597,0.93977936
110193,0.865805983,0.883920843
110252,0.104262125,0.1373297
110387,0.02725691,0.024885075
110664,0.00635,0.0039
110987,0.961556626,0.961336568
111589,0.673668946,0.770880895
112324,0.9663615,0.9663615
112926,0.579634593,0.755411136
113061,0.007547125,0.007204183
114263,0.935642821,1.047373456
114398,0.002702895,0.002307935
115541,0.883539332,0.908187581
115600,0.042489494,0.062766291
115735,0.067561327,0.061657363
116012,0.003,0.002672406
116335,0.993648429,1.023316154
116878,0.824926786,0.839727748
116937,0.064404631,0.089062502
117072,0.037154421,0.033757743
117349,0.003148647,0.003883197
118215,0.953384281,0.954859036
118274,0.099936443,0.120440415
118409,0.021953301,0.019334724
118686,0.001,0.001
119552,0.8326,0.8424
119611,0.009474825,0.009609489
119746,0.038179622,0.035491037
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.659235102,0.838845944
121083,0.004438104,0.003787692
123622,0.557384282,0.918868377
123757,0.004979053,0.004673373
124959,0.4261,0.4947
125094,0.004135,0.00389
126237,0.931863817,0.930685045
126296,0.24155,0.3567
126431,0.019146981,0.017729887
126708,0.018838105,0.017545495
127031,1.001185145,1.000776434
127633,0.773085624,0.848030132
127768,0.003435,0.00319
128368,0.995146012,0.995045867
128911,0.962706562,0.961211333
128970,0.221752425,0.303742335
129105,0.02185911,0.020328591
129705,0.988047773,0.989386127
130248,0.933321018,0.931535235
130307,0.042607032,0.055005644
130442,0.026659705,0.021758012
131585,0.5822,0.6018
131644,0.09261058,0.129700138
131779,0.087504573,0.077469087
132056,0.062875605,0.057627833
132922,0.639092654,0.655685846
132981,0.06975,0.1065
133116,0.065176316,0.063129961
134259,0.985909604,0.982532375
134453,0.032757135,0.032544012
135053,0.9936807,0.9936807
135596,0.975390809,0.988171549
135655,0.777517505,0.829554466
135790,0.0046882,0.003664989
138270,0.99,0.99
138329,0.370544337,0.469889891
138464,0.011350289,0.011404197
139064,0.953688518,0.952154092
139607,0.87115,0.8981
139666,0.153650004,0.203969248
139801,0.035479166,0.029518022
140078,0.001,0.001
140401,0.835900812,0.835370998
140944,0.6263,0.6802
141003,0.018994849,0.029381151
141138,0.08727,0.07698
141415,0.002,0.002
142281,0.984,0.984
142340,0.636850677,0.791885147
142475,0.010630927,0.009867803
143075,0.8930916,0.8930916
143677,0.21171,0.30334
143812,0.01140429,0.009071841
144412,0.7515594,0.7515594
144955,0.805296967,0.810185536
145014,0.037238052,0.048093259
145149,0.115877038,0.082951763
145426,0.226958637,0.255723283
146292,0.69715,0.7241
146351,0.006641224,0.010890875
146486,0.095505408,0.084699941
146763,0.014919787,0.010976818
147823,0.0192749,0.014850348
149025,0.65270776,0.65353773
149760,1.000027812,0.987370249
150303,0.940581429,0.950311429
150362,0.540121551,0.695118167
150497,0.008411138,0.007174455
151699,0.8273633,0.971209585
151834,0.002846241,0.002113639
153036,0.50232623,0.611845865
153771,0.935724115,0.952473064
154314,0.993,0.993
154373,0.391026031,0.496662611
154508,0.012057356,0.011134074
155651,0.4525,0.477
155710,0.006813705,0.007996131
155845,0.070113601,0.063053996
156122,0.006023427,0.00429973
156988,0.769285831,0.815593963
157047,0.013173374,0.02642119
157182,0.098421988,0.082473734
157459,0.120940016,0.111364873
158325,0.99665,0.9991
158384,0.581403569,0.675207537
158519,0.00810488,0.008219119
158796,0.004000795,0.004003724
159662,0.976984607,0.984733078
159721,0.197213707,0.326173063
159856,0.017128518,0.013492868
160133,0.001,0.001
160999,0.592687472,0.636755205
161058,0.009394472,0.012854675
161193,0.151912476,0.141890436
161470,0.011786062,0.010258205
162395,0.477869408,0.566324209
162530,0.006820331,0.006903651
163673,0.939687143,0.942277143
163732,0.041058522,0.046932949
163867,0.039526944,0.039389138
164467,0.75580526,0.79603411
165010,0.481537143,0.506177143
165069,0.018053282,0.037044884
165204,0.095096394,0.088169814
165481,0.006092857,0.006442857
165804,0.969751394,0.970531337
166347,0.996172931,0.997586219
166406,0.22508,0.31132
166541,0.016387113,0.017490358
166818,0.012441629,0.013629172
167141,0.944599,0.944599
167684,0.927474498,0.940572755
167743,0.220465726,0.267074999
167878,0.018099512,0.017015125
168155,0.003,0.003
169021,0.894286283,0.891832754
169080,0.143024453,0.168704698
169215,0.043818489,0.040564754
169815,0.892135146,0.856296244
170358,0.95295,0.9603
170417,0.20989079,0.230209921
170505,0.000148352,0.000123976
170552,0.02049655,0.017898754
170829,0.006236616,0.006546809
171754,0.673761552,0.789928843
171889,0.004250683,0.004001598
172489,0.971845532,0.9586066
173032,0.79345,0.8253
173091,0.099048556,0.13315465
173226,0.03472281,0.028265481
173503,0.001,0.001
173826,0.971671822,0.971070169
174369,0.980163324,0.980541798
174428,0.320935004,0.372006316
174563,0.008458864,0.006155826
175163,0.89587499,0.930243394
175706,0.816057728,0.826805156
175765,0.236837308,0.303615055
175900,0.036647579,0.03316357
176177,0.001,0.001
176500,0.877215726,0.979487115
177043,0.46255,0.4797
177102,0.009535796,0.011178411
177237,0.112880593,0.087297704
177514,0.115296103,0.120360936
178380,0.7904,0.8296
178439,0.002506725,0.003771081
178574,0.06077,0.05538
178851,0.007034763,0.005888337
179174,0.883535268,0.892265169
179717,0.873988857,0.899472411
179776,0.051033147,0.061123523
179911,0.055622125,0.054973579
180188,0.142404279,0.157085882
181054,0.843379121,0.867042376
181113,0.01584597,0.022426935
181248,0.051700969,0.044886628
181525,0.004,0.004
181848,0.996736543,0.997634532
182450,0.889041941,1.005292335
182585,0.00487,0.00438
183728,0.96825,0.9805
183787,0.360472854,0.398062844
184522,0.9949954,0.9949954
185124,0.70254,0.72116
185259,0.006210636,0.005717656
186402,0.8449,0.8596
186461,0.046113775,0.072927234
186596,0.02840351,0.026725913
186873,0.001,0.001
187196,0.460277256,0.485208139
187739,0.4842,0.5038
187798,0.004465178,0.006659803
187933,0.146556214,0.122211572
188210,0.007798382,0.00628494
189076,0.6102,0.6298
189135,0.075542059,0.105100589
189270,0.143709334,0.132891782
189547,0.035585885,0.033769672
190413,0.968322029,0.972219282
191207,0.992784722,0.990918033
191809,0.890892166,0.972278021
191944,0.003570445,0.00291274
193087,0.89655,0.9137
193146,0.253284128,0.748907489
193281,0.012387325,0.011595105
193881,0.684809637,0.730926524
194424,0.904931429,0.912211429
194483,0.06995,0.0773
194618,0.09490993,0.089482931
194895,0.001,0.001
195955,0.023545,0.02183
196555,0.975808871,0.979795015
197098,0.93195,0.9393
197157,0.257349985,0.3845335
197292,0.021207583,0.01971937
197569,0.007897288,0.006459377
198435,0.3786,0.3884
198494,0.018770467,0.020544246
198629,0.070780962,0.065457935
198906,0.007,0.007
199772,0.872443942,0.914965323
199831,0.127571858,0.179864049
199966,0.025448853,0.023528946
200243,0.002,0.002
201109,0.847547661,0.86062632
201168,0.278242786,0.381361029
201303,0.02354414,0.019842285
201580,0.003755036,0.002190076
202446,0.908637143,0.918577143
202505,0.061881552,0.070104324
202640,0.033622708,0.02975406
202917,0.001,0.001
203240,0.954628604,0.951636558
203842,0.518840127,0.632348727
203977,0.006935246,0.006314248
205120,0.992220821,0.996145974
205179,0.444342044,0.532700515
205314,0.004126771,0.004307607
206516,0.293105023,0.347263416
207853,0.407214668,0.54748534
207988,0.008992655,0.007600445
208588,0.94016934,0.92394936
209190,0.30666,0.39584
209325,0.016390222,0.013827342
209925,0.93663832,0.95100708
210468,0.965292208,0.97016284
210527,0.292121198,0.45439544
210662,0.013895803,0.012102395
211805,0.693088416,0.701903953
211864,0.026221747,0.045323735
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.965792735,0.976121339
213201,0.050839802,0.063428918
213336,0.01857,0.01808
214538,0.503648221,0.503648221
214673,0.003845157,0.003652723
215816,0.91505,0.9567
215875,0.151261738,0.171453152
216010,0.062196932,0.057598627
216287,0.015,0.015
217153,0.97,0.97
217212,0.369216137,0.630107732
217347,0.0121806,0.009716141
217947,0.75247715,0.793120578
218490,0.712100235,0.72780972
218549,0.080836872,0.108697374
218684,0.079483872,0.061497597
218961,0.006,0.006
219284,0.9841682,0.986887322
219827,0.992758811,0.991894909
219886,0.349932143,0.419407143
220021,0.007719328,0.004995616
221164,0.963,0.963
221223,0.424574428,0.560595618
221358,0.013916418,0.014004493
222501,0.55386619,0.580496244
222560,0.002478049,0.002791008
222695,0.204692306,0.193991726
222972,0.017209603,0.018732374
223897,0.732160937,0.857152161
224032,0.00263913,0.001660486
226571,0.651712896,0.77878458
226706,0.008906182,0.008131881
227306,0.969467386,0.96975832
227849,0.996,0.996
227908,0.611064457,0.747797537
228043,0.003783914,0.003369808
229186,0.802108655,0.803984354
229245,0.023670578,0.03570322
229380,0.034714205,0.032897857
230582,0.01117445,0.011176661
230717,0.166666378,0.161262724
230994,0.006,0.006
231317,0.9677362,0.9677362
231860,0.92355,0.9407
231919,0.082442223,0.089183384
232054,0.069056394,0.05043512
232331,0.173529942,0.173828203
233391,0.122705,0.10727
233668,0.030397962,0.028522338
233991,0.997932192,0.997624335
234593,0.58276337,0.70210992
234728,0.005186111,0.004840538
235328,0.972221986,0.971232946
235871,0.884799205,0.914196276
235930,0.04752582,0.080415451
236065,0.011264526,0.008898329
236342,0.001,0.001
236665,0.879605433,0.808707455
237208,0.983,0.983
237267,0.529135796,0.715691592
237402,0.010865325,0.009789006
238002,0.939312533,0.932125487
238545,0.937984489,0.937972407
238604,0.297119467,0.361564021
238739,0.018608143,0.016346748
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.186,0.284
241413,0.023695,0.02443
242556,0.56545,0.5483
242750,0.08341,0.07704
243893,0.93125,0.9435
243952,0.171067425,0.284021566
244087,0.023915,0.02171
244364,0.011,0.011
245230,0.6587,0.7028
245289,0.043622498,0.053507297
245424,0.112360208,0.088757374
245701,0.261337774,0.294904439
246024,0.9625885,0.9625885
246626,0.782725,0.64185
246761,0.003198917,0.002908067
247361,0.981210931,0.997658038
247963,0.78175,0.8185
248098,0.004835,0.00459
249241,0.8923,0.8972
249300,0.141502126,0.241394753
249435,0.01670012,0.015054702
250035,0.962028045,0.960323886
250578,0.6725,0.697
250637,0.070808175,0.045855397
250772,0.067575537,0.061217497
251049,0.001442604,0.00141549
251915,0.536424286,0.534254286
251974,0.017648279,0.023861023
252109,0.073174039,0.057095515
252386,0.057042197,0.056286774
253252,0.956289331,0.96868758
253311,0.216180873,0.280234261
253446,0.015526218,0.013942416
253723,0.012763771,0.011894596
254589,0.6451,0.6794
254648,0.001567736,0.002163834
254783,0.068833434,0.061080303
255926,0.574668179,0.587819108
255985,0.023373256,0.028549373
256120,0.106603654,0.101575434
256397,0.0377,0.0328
257263,0.98965,0.9921
257322,0.078749989,0.104951179
257457,0.014787501,0.014095377
258659,0.337925634,0.394183793
258794,0.02351,0.02204
259071,0.015223033,0.016063696
259394,0.994219095,0.995861267
259937,0.943968101,0.958924789
259996,0.197738343,0.29852133
260131,0.019711248,0.017238716
260408,0.001,0.001
260731,0.987673915,0.99271995
261274,0.98255,0.9997
261333,0.322202752,0.457528512
261468,0.01858769,0.014580765
262611,0.7116,0.6724
262670,0.0156521,0.019947157
262805,0.06121376,0.057799188
265285,0.971994562,0.983281757
265344,0.104418478,0.121072739
265479,0.033931111,0.031106782
266622,0.68075,0.7175
266681,0.04414657,0.072140328
266816,0.090573837,0.07582074
267093,0.065242964,0.064479132
267416,0.8922026,0.8863863
267959,0.97767269,0.980208214
268018,0.07878519,0.128860137
268153,0.013223856,0.011948695
268430,0.01011569,0.010365825
269296,0.996631944,0.996602778
269355,0.668046235,0.86752422
269490,0.00927,0.00878
270090,0.979933085,0.988271131
270692,0.779144651,0.885605258
270827,0.005735,0.00549
271427,0.9611884,0.9611884
271970,0.990156933,0.99052035
272029,0.771149575,0.877679516
272164,0.007735,0.00749
273307,0.986259845,0.991008491
273366,0.372909097,0.496951078
273501,0.012541299,0.010912135
273778,0.007457004,0.007924193
274644,0.873945149,0.869969171
274703,0.091192823,0.136869988
274838,0.046363497,0.043436798
275115,0.002,0.002
275981,0.862427202,0.894040298
276040,0.073084587,0.092249569
276175,0.02041,0.01894
276775,0.94382173,0.946070199
277377,0.228232434,0.334059265
277512,0.01681,0.01534
277789,0.006,0.006
278655,0.889760687,0.926550968
278714,0.228542491,0.30765127
278849,0.024058319,0.022875629
279126,0.004,0.004
280051,0.274744779,0.279838595
280786,0.83327261,0.808092679
281329,0.823293043,0.789935771
281388,0.231918803,0.307901982
281523,0.025211255,0.02370313
282666,0.545341279,0.527781484
282725,0.074554144,0.166727456
282860,0.069984513,0.064751989
283137,0.001,0.001
283460,0.90754044,0.820740771
284003,0.59785,0.6199
284062,0.054950425,0.076530707
284197,0.14835125,0.1467935
284474,0.133087307,0.130890562
285340,0.797120201,0.797573266
285399,0.114801818,0.141343141
285534,0.096668502,0.101539475
285811,0.159691779,0.15331241
