,2008 [YR2008],2012 [YR2012]
47354,0.952227271,0.957552352
47413,0.5575,0.7075
48148,0.573831039,0.560126134
48691,0.659311232,0.66877699
48750,0.003986207,0.005032208
48885,0.1489,0.1425
50028,0.484485714,0.494428571
50087,0.009661793,0.013241434
50222,0.168824223,0.162719745
50499,0.031123442,0.028685885
52159,0.9492944,0.9492944
52702,0.975477972,0.981792627
52761,0.37236594,0.425829702
52896,0.009135514,0.009827827
53173,0.00289465,0.002767756
54039,0.890560457,0.912564292
54098,0.199797874,0.425699574
54186,0.000339625,0.00023858
54233,0.019242387,0.01721742
54833,0.935567697,0.933164556
55376,0.907591363,0.909956813
55435,0.247698205,0.33176118
55570,0.020212785,0.018916497
55847,0.005,0.005
56772,0.026554203,0.032771017
56907,0.088607097,0.084086181
57184,0.001,0.001
58050,0.454,0.458
58109,0.004031595,0.005411154
58244,0.166374477,0.158995304
58521,0.013,0.013
59387,0.730798121,0.742239126
59446,0.031355616,0.046389902
59581,0.108468588,0.102460766
59858,0.033145615,0.030546417
60724,0.960566867,0.963486549
60783,0.296887386,0.348436932
60918,0.010387216,0.010292754
61195,0.003,0.003
62061,0.791273112,0.795821573
62120,0.019909961,0.02780326
62255,0.123022473,0.116254639
62532,0.040296539,0.032623269
62855,0.9902519,0.9891479
63398,0.985,0.985
63457,0.432911577,0.516418223
63592,0.006048345,0.005452148
64192,0.990109066,0.978024935
64735,0.927168811,0.931844053
64794,0.119553688,0.125988119
64882,0.000214154,0.000238622
64929,0.006450447,0.006638152
65206,0.001,0.001
66866,0.9934184,0.9934184
67468,0.424492965,0.491664823
67603,0.004155929,0.003397949
68746,0.998,0.998
68805,0.546780667,0.656703336
68940,0.004536423,0.003781025
69540,0.970203168,0.967239841
70142,0.855154398,0.874571988
70277,0.00448924,0.003994982
71420,0.8935,0.9115
71479,0.017902114,0.02471057
71614,0.092463219,0.086827692
71891,0.019066083,0.015908119
72816,0.410265258,0.440347769
72951,0.013634839,0.013544852
73551,0.890653541,0.860404016
74094,0.828822503,0.819565702
74153,0.190509478,0.246147391
74288,0.0311,0.0291
74565,0.009593512,0.008351249
75431,0.838976532,0.850349153
75490,0.126,0.198
75625,0.026661689,0.025006991
75902,0.00600109,0.006003917
76768,0.985722014,0.992610072
76827,0.170199833,0.209799167
76962,0.026343241,0.023728788
77239,0.001,0.001
77562,0.943532342,0.957236625
78105,0.885192267,0.899176791
78164,0.06415,0.07635
78299,0.019732934,0.018117116
78576,0.00692904,0.005810765
79501,0.016960879,0.022519469
79636,0.115715188,0.108397414
79913,0.0565,0.0625
80236,0.377332125,0.341871231
80838,0.00428291,0.00501455
80973,0.062287341,0.057136755
81250,0.009260057,0.006227302
81573,0.9559184,0.9379992
82116,0.991,0.991
82175,0.673105523,0.721848252
82310,0.005599926,0.004309158
83453,0.43,0.466
83512,0.003997037,0.005185183
83647,0.090780922,0.076913226
83924,0.0195,0.0135
84849,0.792902775,0.925313873
85584,0.996904271,0.988420395
86127,0.953734302,0.964349761
86186,0.114538708,0.136780299
86321,0.022313106,0.022320296
86598,0.001,0.001
86921,0.974856787,0.976409583
87523,0.827396791,0.905783953
87658,0.00345,0.00325
88258,0.990765741,0.98453937
88860,0.714136461,0.927082305
88995,0.00435,0.00415
90197,0.305565088,0.378755203
91475,0.8965,0.9105
91534,0.060850652,0.073573077
91669,0.073430734,0.067543572
91946,0.054777969,0.05325486
92269,0.780069745,0.787470408
92812,0.875197788,0.887484904
92871,0.068432415,0.091315078
93006,0.085565181,0.078264164
93283,0.014188021,0.014772565
94149,0.953134894,0.96955377
94208,0.086265616,0.10092808
94343,0.023307319,0.021748291
94620,0.001513889,0.001513889
94943,0.99765902,0.99765902
95545,0.769113776,0.834930751
95680,0.00445,0.00425
96280,0.726202353,0.769869935
96823,0.815,0.843
96882,0.043754682,0.06516646
97017,0.081989752,0.0765082
97294,0.0175,0.0155
98160,0.998,0.998
98219,0.393890579,0.503428375
98354,0.00475,0.00415
99556,0.621409332,0.658109932
100834,0.967,0.967
100893,0.230535115,0.261075576
101028,0.014400302,0.014046943
102171,0.996,0.996
102230,0.466442563,0.486193871
103508,0.917985714,0.929928571
103567,0.076560894,0.091332744
103702,0.037479449,0.034857443
103979,0.007866837,0.006852301
104302,0.706144019,0.749991265
104845,0.703057143,0.723285714
104904,0.008305244,0.010325207
105039,0.121259705,0.112695035
105316,0.016352099,0.017133191
105595,0.044778701,0.04004692
106182,0.651946807,0.689492294
106241,0.022826148,0.025852549
106376,0.14705,0.14005
106653,0.0395,0.0415
107519,0.939,0.959
107578,0.138212648,0.138367761
107713,0.039808539,0.038311496
107990,0.012354357,0.013514761
108856,0.6225,0.6245
108915,0.076149616,0.092748082
109050,0.08465,0.08005
109327,0.023,0.023
109650,0.941529905,0.937626761
110193,0.86469691,0.879484551
110252,0.101893942,0.128943307
110387,0.027428392,0.025487964
110664,0.0065,0.0045
110987,0.960456336,0.960456336
111589,0.667745343,0.747097496
112324,0.9663615,0.9663615
112926,0.568872764,0.71236382
113061,0.007559327,0.007280793
114263,0.92880217,1.020010851
114398,0.002725304,0.002403173
115541,0.882030255,0.902151275
115600,0.041799611,0.058263138
115735,0.06796256,0.063136583
116012,0.003,0.002735812
116335,0.991832038,1.016050589
116878,0.824020604,0.836103022
116937,0.062894966,0.08302384
117072,0.037395709,0.034617535
117349,0.003114344,0.003712256
118215,0.9532956,0.954499222
118274,0.098728033,0.115458399
118409,0.022148693,0.020005423
118686,0.001,0.001
119552,0.832,0.84
119611,0.009434481,0.009549588
119746,0.038322786,0.036131481
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.64823852,0.794859616
121083,0.004475464,0.003944913
123622,0.539821899,0.834173973
123757,0.005006964,0.004755946
124959,0.4219,0.4779
125094,0.00415,0.00395
126237,0.931895244,0.930939552
126296,0.2345,0.3285
126431,0.019228447,0.01807249
126708,0.018875465,0.017827012
127031,1.000909735,1.00062455
127633,0.766142788,0.82770172
127768,0.00345,0.00325
128368,0.994645286,0.994645286
128911,0.962774278,0.961557526
128970,0.216732635,0.283663174
129105,0.021960854,0.020710154
129705,0.987965833,0.989058367
130248,0.933477706,0.932012286
130307,0.042051563,0.052140035
130442,0.027015157,0.023004849
131585,0.581,0.597
131644,0.089585062,0.119983982
131779,0.088080441,0.079894425
132056,0.063135081,0.058861155
132922,0.638148196,0.651682134
132981,0.0675,0.0975
133116,0.065227935,0.063569323
134259,0.986161234,0.983397077
134453,0.032697796,0.032535494
135053,0.9936807,0.9936807
135596,0.974608314,0.985041572
135655,0.779936543,0.821511666
135790,0.004737077,0.003904023
138270,0.99,0.99
138329,0.365341798,0.446298299
138464,0.011361761,0.011403384
139064,0.952655914,0.951585022
139607,0.8695,0.8915
139666,0.150569234,0.191646168
139801,0.03573782,0.030888728
140078,0.001,0.001
140401,0.83325174,0.83325174
140944,0.623,0.667
141003,0.018396038,0.026868671
141138,0.0879,0.0795
141415,0.002,0.002
142281,0.984,0.984
142340,0.62643129,0.753139635
142475,0.010716098,0.010086938
143075,0.8930916,0.8930916
143677,0.2061,0.2809
143812,0.011541761,0.009638581
144412,0.7515594,0.7515594
144955,0.804997667,0.808988336
145014,0.03659565,0.045453463
145149,0.11675926,0.090064325
145426,0.226506644,0.249776841
146292,0.6955,0.7175
146351,0.006381042,0.009850144
146486,0.096611852,0.087719308
146763,0.015169067,0.011949047
147823,0.019511462,0.015905119
149025,0.652268012,0.65300827
149760,0.997622433,0.987802685
150303,0.939985714,0.947928571
150362,0.530631962,0.657159812
150497,0.008523952,0.007508431
151699,0.818556385,0.935981924
151834,0.002881723,0.002285193
153036,0.495620946,0.58502473
153771,0.934787465,0.948445755
154314,0.993,0.993
154373,0.384558486,0.470792428
154508,0.012136428,0.011379092
155651,0.451,0.471
155710,0.006741311,0.007706557
155845,0.070664308,0.064882255
156122,0.006018021,0.004628814
156988,0.766450639,0.804253196
157047,0.012362283,0.023176827
157182,0.09957076,0.086523979
157459,0.121646166,0.113810382
158325,0.9965,0.9985
158384,0.575771976,0.652328659
158519,0.008103754,0.008196063
158796,0.004000612,0.004003003
159662,0.976526621,0.982849256
159721,0.189318236,0.29459118
159856,0.017445014,0.014461991
160133,0.001,0.001
160999,0.589990363,0.625963875
161058,0.009095748,0.011934415
161193,0.152901905,0.144660029
161470,0.011835433,0.010595326
162395,0.475822622,0.547487265
162530,0.006815639,0.00688359
163673,0.939528571,0.941642857
163732,0.040698863,0.045494314
163867,0.039543803,0.03942995
164467,0.753342269,0.786182147
165010,0.480028571,0.500142857
165069,0.017195478,0.032649642
165204,0.095489534,0.089840173
165481,0.006071429,0.006357143
165804,0.969423311,0.970105213
166347,0.996133024,0.997279209
166406,0.2198,0.2902
166541,0.016343933,0.017240611
166818,0.012339714,0.013313848
167141,0.944599,0.944599
167684,0.926672691,0.937365125
167743,0.217612097,0.255660483
167878,0.018168855,0.017283166
168155,0.003,0.003
169021,0.894450987,0.89244577
169080,0.141452193,0.162415658
169215,0.044021915,0.041365124
169815,0.893977112,0.864777681
170358,0.9525,0.9585
170417,0.208646762,0.225233808
170505,0.000150578,0.000130562
170552,0.020635807,0.01851835
170829,0.006182012,0.006440975
171754,0.666841999,0.761641355
171889,0.004262064,0.004059353
172489,0.973065371,0.962192065
173032,0.7915,0.8175
173091,0.096960427,0.124802137
173226,0.035132931,0.029859259
173503,0.001,0.001
173826,0.968663556,0.968663556
174369,0.980125634,0.980436934
174428,0.317950003,0.359617996
174563,0.008583741,0.006706312
175163,0.893752031,0.921810899
175706,0.815352099,0.82413319
175765,0.231797929,0.286463754
175900,0.036867368,0.034022234
176177,0.001,0.001
176500,0.870954212,0.954441061
177043,0.4615,0.4755
177102,0.009435228,0.010776138
177237,0.114154302,0.093317503
177514,0.115227771,0.119323335
178380,0.788,0.82
178439,0.002429316,0.003461443
178574,0.0611,0.0567
178851,0.007026741,0.006103497
179174,0.88270476,0.889878956
179717,0.872376044,0.893187429
179776,0.050415368,0.05865241
179911,0.056009327,0.055423854
180188,0.142541753,0.154359582
181054,0.841907017,0.861227723
181113,0.015443054,0.02081527
181248,0.052162284,0.046592442
181525,0.004,0.004
181848,0.996289025,0.99708539
182450,0.88192457,0.976822851
182585,0.0049,0.0045
183728,0.9675,0.9775
183787,0.358171427,0.388857133
184522,0.9949954,0.9949954
185124,0.7014,0.7166
185259,0.006231258,0.005830368
186402,0.844,0.856
186461,0.044472135,0.066360673
186596,0.028564238,0.027185414
186873,0.001,0.001
187196,0.458604605,0.478979938
187739,0.483,0.499
187798,0.004335653,0.006126404
187933,0.148066318,0.128189977
188210,0.007844909,0.006616887
189076,0.609,0.625
189135,0.073732353,0.097861765
189270,0.144491795,0.13564176
189547,0.03568145,0.034201349
190413,0.968016945,0.971209099
191207,0.99244124,0.990991246
191809,0.885909358,0.952346791
191944,0.003600343,0.003065113
193087,0.8955,0.9095
193146,0.233326252,0.636241523
193281,0.012436404,0.011789601
193881,0.683539797,0.720935649
194424,0.904485714,0.910428571
194483,0.0695,0.0755
194618,0.095230715,0.090802364
194895,0.001,0.001
195955,0.02365,0.02225
196555,0.975376947,0.978661245
197098,0.9315,0.9375
197157,0.249399989,0.353249597
197292,0.021298141,0.020083363
197569,0.00792099,0.006757562
198435,0.378,0.386
198494,0.018570881,0.020033539
198629,0.071039202,0.066704786
198906,0.007,0.007
199772,0.869803032,0.904520422
199831,0.12400143,0.166748427
199966,0.025576041,0.024007214
200243,0.002,0.002
201109,0.84672897,0.857408322
201168,0.272186758,0.35632341
201303,0.0237878,0.020763133
201580,0.003811566,0.002540384
202446,0.908028571,0.916142857
202505,0.061378117,0.068090584
202640,0.033802083,0.030653274
202917,0.001,0.001
203240,0.954620965,0.952209256
203842,0.511261636,0.604023167
203977,0.006973266,0.006466329
205120,0.991939093,0.995149979
205179,0.438932341,0.511061706
205314,0.00414367,0.00428678
206516,0.28975771,0.333973723
207853,0.398626668,0.513133339
207988,0.00906358,0.007929391
208588,0.9411624,0.9279216
209190,0.3012,0.374
209325,0.016646324,0.014538179
209925,0.9357586,0.9474882
210468,0.964994006,0.968970032
210527,0.281616306,0.414176968
210662,0.014035233,0.012566448
211805,0.692606474,0.699793511
211864,0.025052237,0.040645697
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.965148258,0.973581725
213201,0.050069039,0.060345869
213336,0.0186,0.0182
214538,0.503648221,0.503648221
214673,0.003857813,0.003700583
215816,0.9125,0.9465
215875,0.150025529,0.166508316
216010,0.062566871,0.058798893
216287,0.015,0.015
217153,0.97,0.97
217212,0.353243183,0.566215913
217347,0.012346615,0.010332372
217947,0.749988777,0.783167086
218490,0.711154027,0.72397558
218549,0.07995144,0.102562398
218684,0.080526056,0.065852901
218961,0.006,0.006
219284,0.984001723,0.986221414
219827,0.99281447,0.992108797
219886,0.345678571,0.402392857
220021,0.007807175,0.005596464
221164,0.963,0.963
221223,0.415164945,0.526377111
221358,0.013912629,0.013984269
222501,0.552281684,0.5740131
222560,0.002459656,0.002715009
222695,0.205317158,0.196586876
222972,0.017161233,0.018397076
223897,0.724508413,0.826542066
224032,0.002676254,0.001881037
226571,0.643932997,0.747664984
226706,0.008950909,0.008319259
227306,0.969449574,0.969687071
227849,0.996,0.996
227908,0.600988044,0.712881884
228043,0.003810703,0.003472426
229186,0.802083581,0.803600286
229245,0.022823522,0.032663887
229380,0.034780158,0.033304723
230582,0.011185505,0.011185505
230717,0.166997214,0.162586068
230994,0.006,0.006
231317,0.9677362,0.9677362
231860,0.9225,0.9365
231919,0.082029499,0.087532487
232054,0.069851072,0.054705742
232331,0.173407647,0.173667906
233391,0.12365,0.11105
233668,0.030536894,0.029001886
233991,0.997906002,0.997661954
234593,0.575456439,0.672882194
234728,0.005212393,0.004929466
235328,0.967276789,0.967276789
235871,0.882999388,0.906996997
235930,0.04551217,0.072360848
236065,0.011388097,0.009459942
236342,0.001,0.001
236665,0.883946125,0.826070225
237208,0.983,0.983
237267,0.527027536,0.6778158
237402,0.010942558,0.010062101
238002,0.939752556,0.93388558
238545,0.937988069,0.937977748
238604,0.292938052,0.345583888
238739,0.01862934,0.016802216
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.18,0.26
241413,0.02365,0.02425
242556,0.5665,0.5525
242750,0.0838,0.0786
243893,0.9305,0.9405
243952,0.164151866,0.256359328
244087,0.02405,0.02225
244364,0.011,0.011
245230,0.656,0.692
245289,0.043017306,0.05108653
245424,0.113430929,0.094223689
245701,0.260567519,0.287761644
246024,0.9625885,0.9625885
246626,0.79135,0.67635
246761,0.003222244,0.002983925
247361,0.980484693,0.993865624
247963,0.7795,0.8095
248098,0.00485,0.00465
249241,0.892,0.896
249300,0.135386251,0.216931253
249435,0.016815477,0.015469921
250035,0.962590973,0.961125856
250578,0.671,0.691
250637,0.071077718,0.050911035
250772,0.067950413,0.062762498
251049,0.001571234,0.001528621
251915,0.536557143,0.534785714
251974,0.017267907,0.022339535
252109,0.074103107,0.060986706
252386,0.057263228,0.056618366
253252,0.955530255,0.965651274
253311,0.212516056,0.264763114
253446,0.015635552,0.014340658
253723,0.012818285,0.012108545
254589,0.643,0.671
254648,0.001531241,0.002017851
254783,0.069402642,0.063058309
255926,0.573821676,0.584563797
255985,0.02305635,0.027281752
256120,0.10690281,0.102799544
256397,0.038,0.034
257263,0.9895,0.9915
257322,0.077145835,0.098534561
257457,0.014836539,0.014270466
258659,0.334481257,0.380406285
258794,0.0236,0.0224
259071,0.015171564,0.01585782
259394,0.992622981,0.994204751
259937,0.943052385,0.955261926
259996,0.191567957,0.273839783
260131,0.019870191,0.017850577
260408,0.001,0.001
260731,0.987311396,0.99143925
261274,0.9815,0.9955
261333,0.313917502,0.424387509
261468,0.018867453,0.01559094
262611,0.714,0.682
262670,0.015285525,0.018808405
262805,0.061487508,0.058689667
265285,0.971303509,0.980517546
265344,0.103398829,0.116994144
265479,0.03408547,0.031782889
266622,0.6785,0.7085
266681,0.042432666,0.065284714
266816,0.091502951,0.079455436
267093,0.065186896,0.064579945
267416,0.8925587,0.8878107
267959,0.977517454,0.979587269
268018,0.075719377,0.116596885
268153,0.013287581,0.012248947
268430,0.010088993,0.01029502
269296,0.996486111,0.996486111
269355,0.65465095,0.817680822
269490,0.0093,0.0089
270090,0.981064365,0.987606132
270692,0.772626654,0.859533272
270827,0.00575,0.00555
271427,0.9611884,0.9611884
271970,0.990120718,0.990419637
272029,0.766268904,0.852967352
272164,0.00775,0.00755
273307,0.985969111,0.989845557
273366,0.36531469,0.46657345
273501,0.012739461,0.011393658
273778,0.007351541,0.007745317
274644,0.874188576,0.87094288
274703,0.087434336,0.124876968
274838,0.046579613,0.044184515
275115,0.002,0.002
275981,0.860482463,0.886290563
276040,0.071911221,0.087556104
276175,0.0205,0.0193
276775,0.943161285,0.945081089
277377,0.223632641,0.309718762
277512,0.0169,0.0157
277789,0.006,0.006
278655,0.887508221,0.917541103
278714,0.223699097,0.288277691
278849,0.024160245,0.023190024
279126,0.004,0.004
280051,0.274432912,0.27859113
280786,0.834814239,0.814259193
281329,0.825302341,0.798077235
281388,0.227266771,0.289293856
281523,0.025300965,0.024070266
282666,0.546416368,0.532081842
282725,0.06891088,0.1441544
282860,0.070380395,0.066096765
283137,0.001,0.001
283460,0.917521177,0.845911647
284003,0.5965,0.6145
284062,0.05350802,0.071144119
284197,0.1405625,0.1405625
284474,0.133297929,0.131492389
285340,0.797092462,0.797462311
285399,0.113347553,0.134986404
285534,0.096514232,0.100467319
285811,0.160685984,0.155380975
