,2008 [YR2008],2012 [YR2012]
74153,0.204033217,0.313766087
74288,0.0306,0.0266
74565,0.009451201,0.008096501
75431,0.841705882,0.864529412
75490,0.144,0.288
75625,0.026223379,0.022913982
75902,0.006235294,0.007176471
76768,0.987235294,1.000176471
76827,0.180096439,0.259282195
76962,0.025486482,0.020257576
77239,0.001,0.001
77562,0.961979155,1.044839777
78105,0.888,0.912
78164,0.0672,0.0916
78299,0.019165868,0.015934232
78576,0.006912345,0.004756889
79501,0.018350526,0.029467706
79636,0.113993993,0.099569965
79913,0.05767901,0.069036765
80236,0.36230289,0.301334196
80838,0.004474747,0.005973735
80973,0.060874682,0.050573511
81250,0.008448787,0.003658105
81573,0.952154823,0.946459986
82116,0.991,0.991
82175,0.68436007,0.781907565
82310,0.005277055,0.002610746
83453,0.439,0.511
83512,0.004294073,0.006670365
83647,0.087161845,0.059426451
83924,0.018,0.006
84849,0.81612087,0.968961111
85584,0.9961792,0.9961792
86127,0.956764706,0.979823529
86186,0.115388832,0.141030919
86321,0.022326213,0.022340592
86598,0.001,0.001
86921,0.977577939,0.989878679
87523,0.855081713,1.044208566
87658,0.0034,0.003
88258,0.990169479,0.976990493
88860,0.8531,1.6219
88995,0.0043,0.0039
90197,0.320720358,0.46000179
91475,0.899758171,0.929568675
91534,0.061062374,0.074631686
91669,0.072170194,0.060409606
91946,0.052865262,0.036145271
92269,0.78793449,0.849592849
92812,0.878250329,0.903251647
92871,0.074759321,0.12045307
93006,0.083730363,0.069128329
93283,0.014764706,0.017823529
94149,0.957,0.989
94208,0.089931232,0.11925616
94343,0.022915143,0.019807005
94620,0.001055556,0.001055556
94943,0.9885409,0.9885409
95545,0.784192934,0.910464801
95680,0.0044,0.004
96280,0.647848978,0.647848978
96823,0.822,0.878
96882,0.04976824,0.0948412
97017,0.080779504,0.069816399
97294,0.017,0.013
98160,0.998,0.998
98219,0.427410103,0.644499629
98354,0.0046,0.0034
99556,0.643656948,0.784698265
100834,0.967,0.967
100893,0.238045154,0.298625772
101028,0.0143,0.0135
102171,0.996055556,0.996055556
102230,0.480442361,0.528194305
103508,0.920941176,0.944705882
103567,0.081,0.113
103702,0.036758897,0.031514886
103979,0.007463109,0.004684942
104302,0.714818261,0.789342025
104845,0.70846477,0.749449471
104904,0.008791699,0.012757482
105039,0.118819411,0.10169007
105316,0.016823529,0.020117647
105595,0,0
106182,0.661086881,0.733434407
106241,0.023360847,0.028552146
106376,0.1453,0.1313
106653,0.039925844,0.04299171
107519,0.943588235,0.981941176
107578,0.138,0.138
107713,0.039417078,0.036422991
107990,0.012647059,0.015235294
108856,0.622680369,0.623818282
108915,0.072,0.072
109050,0.0835,0.0743
109327,0.023,0.023
109650,0.9286576,0.9286576
110193,0.868348018,0.897740091
110252,0.11,0.174
110387,0.026856784,0.022975928
110664,0.006,0.002
110987,0.9567887,0.9567887
111589,0.687504656,0.846230709
112324,0.9663615,0.9663615
112926,0.60467874,0.891393698
113061,0.007518654,0.006961586
114263,0.959294118,1.172470588
114398,0.002650607,0.002006346
115541,0.887235294,0.928176471
115600,0.046657066,0.082166843
115735,0.066625119,0.056973166
116012,0.003,0.003
116335,0.995408149,1.033931144
116878,0.827,0.851
116937,0.068077363,0.108935827
117072,0.036591417,0.031035069
117349,0.003,0.003
118215,0.954823529,0.962117647
118274,0.101038949,0.123184852
118409,0.021497385,0.017210845
118686,0.001,0.001
119552,0.834,0.85
119611,0.0093,0.0093
119746,0.037845573,0.033462963
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.685217527,0.979754649
121083,0.004350929,0.003289826
123622,0.509526086,0.622507941
123757,0.004879319,0.004270936
124959,0.424666754,0.517283277
125094,0.0041,0.0037
126237,0.932,0.932
126296,0.258,0.446
126431,0.018956893,0.016644979
126708,0.017877462,0.012556628
127031,0.9999917,0.9999917
127633,0.794586617,1.000933083
127768,0.0034,0.003
128368,0.989285742,0.965995541
128911,0.962460595,0.960302976
128970,0.232339139,0.361695697
129105,0.021621707,0.019120307
129705,0.9876927,0.9876927
130248,0.933349788,0.931704049
130307,0.045686027,0.067630133
130442,0.025830315,0.017809697
131585,0.585320551,0.618602757
131644,0.0795,0.0795
131779,0.086160882,0.069788849
132056,0.062,0.054
132922,0.641444546,0.669795146
132981,0.063529412,0.077647059
133116,0.065055871,0.061738647
134259,0.985343952,0.979843226
134453,0.033266468,0.044038049
135053,0.9936807,0.9936807
135596,0.977,0.997
135655,0.793138642,0.803205144
135790,0.004574153,0.002908046
138270,0.99,0.99
138329,0.386246384,0.539231922
138464,0.011323522,0.011406769
139064,0.9492139,0.9492139
139607,0.875,0.919
139666,0.148552942,0.181564708
139801,0.03487564,0.025177455
140078,0.001,0.001
140401,0.83349503,0.86978915
140944,0.634,0.722
141003,0.020366967,0.037271644
141138,0.0858,0.069
141415,0.002,0.002
142281,0.984,0.984
142340,0.660934705,0.914058922
142475,0.010419576,0.008887072
143075,0.932216388,0.932216388
143677,0.202172209,0.246545676
143812,0.011083523,0.007277162
144412,0.7515594,0.7515594
144955,0.806,0.814
145014,0.038737413,0.05645364
145149,0.11381852,0.060428649
145426,0.22719488,0.246988597
146292,0.701,0.745
146351,0.006615346,0.002409346
146486,0.092923705,0.075138615
146763,0.014423103,0.007576142
147823,0.018722924,0.011510238
149025,0.65932284,0.693632872
149760,0.96578069,0.96578069
150303,0.941941176,0.957705882
150362,0.562164508,0.814822542
150497,0.008147904,0.006116862
151699,0.848036673,1.083383366
151834,0.002763447,0.001570385
153036,0.501111579,0.612477893
153771,0.92415545,0.92415545
154314,0.993,0.993
154373,0.384358554,0.469792771
154508,0.011866062,0.010213412
155651,0.4558831,0.494832983
155710,0.006882416,0.008412079
155845,0.068828616,0.057264509
156122,0.005612079,0.003054958
156988,0.775903917,0.851519584
157047,0.009658647,0.009658647
157182,0.09574152,0.069647957
157459,0.122071763,0.12285873
158325,0.997,1.001
158384,0.59762011,0.76010055
158519,0.008107507,0.008292127
158796,0.004176471,0.004882353
159662,0.978,0.99
159721,0.215636472,0.42618236
159856,0.016390028,0.010423981
160133,0.001,0.001
160999,0.598990065,0.670950323
161058,0.010021242,0.015605244
161193,0.149603809,0.133120058
161470,0.01169831,0.009253039
162395,0.49659814,0.6069907
162530,0.006831279,0.006967179
163673,0.940117647,0.944588235
163732,0.04182353,0.051117648
163867,0.039487606,0.0392599
164467,0.764583369,0.842387647
165010,0.485117647,0.525588235
165069,0.01984191,0.046529702
165204,0.094179067,0.082880345
165481,0.006294118,0.007470588
165804,0.970531242,0.971917899
166347,0.996378207,0.998698255
166406,0.233485888,0.327498765
166541,0.016487866,0.018281222
166818,0.012647059,0.015235294
167141,0.943331807,0.938987767
167684,0.929355864,0.950779321
167743,0.22701032,0.302651602
167878,0.01793771,0.016166331
168155,0.003,0.003
169021,0.894117647,0.890588235
169080,0.144223758,0.176273482
169215,0.043343705,0.038028869
169815,0.939246725,0.939246725
170358,0.954,0.966
170417,0.212793523,0.245967615
170505,0.0002328,0.0002328
170552,0.020171615,0.015936701
170829,0.006294118,0.007470588
171754,0.681646056,0.833122986
171889,0.004198022,0.003790108
172489,0.962061884,0.933547583
173032,0.798,0.85
173091,0.105976478,0.162357839
173226,0.033772111,0.023285686
173503,0.001,0.001
173826,0.972008775,0.972008775
174369,0.980585319,0.981990808
174428,0.280375172,0.280375172
174563,0.00816888,0.004358057
175163,0.900829901,0.956964257
175706,0.817741996,0.835351965
175765,0.248617494,0.357980419
175900,0.036134737,0.030444467
176177,0.001,0.001
176500,0.865450403,0.926922014
177043,0.465018149,0.493151353
177102,0.009557487,0.01032719
177237,0.109908604,0.068235006
177514,0.115095501,0.112625305
178380,0.796,0.86
178439,0.002171284,0.002171284
178574,0.06,0.0512
178851,0.006804958,0.00449596
179174,0.884792531,0.904217053
179717,0.877728444,0.919321271
179776,0.051201777,0.062584455
179911,0.054718654,0.053547708
180188,0.14,0.128
181054,0.846719927,0.884301992
181113,0.016786108,0.02753054
181248,0.050624567,0.039484883
181525,0.004,0.004
181848,0.9947973,0.9947973
182450,0.908485655,1.109628274
182585,0.0048,0.004
183728,0.97,0.99
183787,0.362409211,0.388720972
184522,0.9949954,0.9949954
185124,0.703093955,0.713512106
185259,0.006162516,0.005360735
186402,0.847,0.871
186461,0.049944269,0.093721345
186596,0.028028477,0.025270828
186873,0.001,0.001
187196,0.463899677,0.504465507
187739,0.487,0.519
187798,0.004867472,0.008721736
187933,0.143032637,0.103279955
188210,0.007760455,0.005393873
189076,0.613,0.645
189135,0.079949639,0.128948195
189270,0.141883591,0.12418352
189547,0.035,0.031
190413,0.969000033,0.975425435
191207,0.991896742,0.988691076
191809,0.920019236,1.122896178
191944,0.003500685,0.002430227
193087,0.899,0.927
193146,0.176613977,0.215869886
193281,0.012272808,0.010979202
193881,0.679307,0.679307
194424,0.905941176,0.917705882
194483,0.071142441,0.071142441
194618,0.09416143,0.085304728
194895,0.001,0.001
195955,0.023421739,0.021108696
196555,0.975650095,0.977031226
197098,0.933,0.945
197157,0.265207418,0.43443709
197292,0.020996282,0.018566727
197569,0.007728443,0.005321269
198435,0.38,0.396
198494,0.018958864,0.023171945
198629,0.070178403,0.061509572
198906,0.007112044,0.007776646
199772,0.878587289,0.947996435
199831,0.12058799,0.198720044
199966,0.025152082,0.022014429
200243,0.002,0.002
201109,0.849283389,0.870416947
201168,0.292326552,0.460528369
201303,0.0229756,0.016926267
201580,0.003801818,0.001488684
202446,0.910117647,0.926588235
202505,0.063212024,0.077260118
202640,0.033204166,0.026906548
202917,0.001,0.001
203240,0.952236125,0.942798625
203842,0.536219022,0.721319001
203977,0.006846532,0.005832659
205120,0.992787558,0.999802975
205179,0.45691067,0.600953352
205314,0.00408734,0.00437356
206516,0.298708855,0.350544418
207853,0.425869084,0.649345419
207988,0.008827161,0.006558782
208588,0.9444726,0.9444726
209190,0.3194,0.465
209325,0.015792649,0.011576358
209925,0.939588975,0.939588975
210468,0.965882353,0.973411765
210527,0.312967225,0.578436125
210662,0.013570466,0.010632896
211805,0.694,0.706
211864,0.028979546,0.051990642
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.967530433,0.984858639
213201,0.05029394,0.061470371
213336,0.0185,0.0177
214538,0.503648221,0.503648221
214673,0.003819225,0.003347819
215816,0.921,0.989
215875,0.154487469,0.188818019
216010,0.061333741,0.053797785
216287,0.015,0.015
217153,0.972941176,0.984705882
217212,0.409100631,0.845503154
217347,0.011793231,0.007764743
217947,0.756561482,0.816030608
218490,0.714516348,0.740138027
218549,0.090375315,0.143876573
218684,0.077052112,0.047705801
218961,0.006472488,0.007694306
219284,0.993035833,0.993035833
219827,0.993,0.993
219886,0.293365783,0.276753139
220021,0.007569142,0.004104536
221164,0.963,0.963
221223,0.406376471,0.496682353
221358,0.013925259,0.014068538
222501,0.557232536,0.599591109
222560,0.002515749,0.003065643
222695,0.203234317,0.185773751
222972,0.017941176,0.021705882
223897,0.740117647,0.904588235
224032,0.002552508,0.000962074
226571,0.654353058,0.799765289
226706,0.008814286,0.00751585
227306,0.9693902,0.9693902
227849,0.996,0.996
227908,0.60077675,0.73428375
228043,0.0037,0.0029
229186,0.802714286,0.805571429
229245,0.0211767,0.025883501
229380,0.034560315,0.031609446
230582,0.011222356,0.011222356
230717,0.165789845,0.15586558
230994,0.006,0.006
231317,0.964624083,0.955190189
231860,0.926,0.954
231919,0.08539809,0.104375444
232054,0.067194219,0.036687729
232331,0.174,0.178
233391,0.1205,0.0953
233668,0.03,0.026
233991,0.997668264,0.997668264
234593,0.599783657,0.794518283
234728,0.005124786,0.004558933
235328,0.948629116,0.937923003
235871,0.888823529,0.936117647
235930,0.052224339,0.105921695
236065,0.010976193,0.007119885
236342,0.001,0.001
236665,0.951690077,0.951690077
237208,0.983,0.983
237267,0.550588236,0.672941178
237402,0.010685115,0.008924203
238002,0.941784399,0.961294813
238545,0.938057546,0.938287732
238604,0.301974228,0.339865489
238739,0.018558681,0.014904433
240676,0.982982667,0.979281349
241219,0.951,0.951
241278,0.2,0.36
241413,0.0238,0.025
242556,0.563,0.535
242750,0.0825,0.0721
243893,0.933,0.953
243952,0.187203731,0.371618655
244087,0.0236,0.02
244364,0.011,0.011
245230,0.665,0.737
245289,0.045034612,0.06117306
245424,0.109861859,0.071447378
245701,0.262992397,0.302901717
246024,0.973133161,0.987969598
246626,0.780928867,0.715244902
246761,0.003144487,0.002667851
247361,0.983416692,1.011670319
247963,0.784377795,0.815714458
248098,0.0048,0.0044
249241,0.893,0.901
249300,0.151674484,0.29837242
249435,0.016430954,0.013739841
250035,0.9644674,0.9644674
250578,0.676,0.716
250637,0.106228328,0.24323686
250772,0.066700826,0.056324995
251049,0.002,0.002
251915,0.536235294,0.533176471
251974,0.018496985,0.028484923
252109,0.071006214,0.044773412
252386,0.056806276,0.059062368
253252,0.958235294,0.979176471
253311,0.224743788,0.329254177
253446,0.015271104,0.012681317
253723,0.011759373,0.005132009
254589,0.65,0.706
254648,0.001409588,0.001409588
254783,0.067519627,0.055618364
255926,0.576726281,0.598316376
255985,0.024111858,0.032559289
256120,0.105905621,0.097699088
256397,0.037,0.029
257263,0.99,0.994
257322,0.082029949,0.122955135
257457,0.014673078,0.013540931
258659,0.339692853,0.37172469
258794,0.0233,0.0209
259071,0.015647059,0.018235294
259394,1.003448465,1.031713765
259937,0.946,0.97
259996,0.212135913,0.376679565
260131,0.019340382,0.015301154
260408,0.001,0.001
260731,0.990900793,1.008564572
261274,0.985294118,1.014470588
261333,0.3902,0.8058
261468,0.017934907,0.011381879
262611,0.706,0.642
262670,0.014653623,0.015638857
262805,0.060543802,0.054046831
265285,0.973176471,0.989882353
265344,0.050805465,0.050805465
265479,0.033547829,0.029157655
266622,0.686,0.746
266681,0.048145678,0.093849774
266816,0.088405902,0.064310871
267093,0.0649652,0.057310707
267416,0.906093083,0.906093083
267959,0.978041646,0.982208231
268018,0.085938754,0.16769377
268153,0.013075163,0.010997895
268430,0.01,0.01
269296,0.996944444,0.996944444
269355,0.681290666,0.845992216
269490,0.0092,0.0084
270090,0.976933033,0.990464468
270692,0.795019203,0.971496014
270827,0.0057,0.0053
271427,0.964869236,0.95922164
271970,0.990585319,0.991990809
272029,0.801231501,0.978964303
272164,0.0077,0.0073
273307,0.986764706,0.993823529
273366,0.389529774,0.587648871
273501,0.012078921,0.009387315
273778,0.007585258,0.0089907
274644,0.873403221,0.867016105
274703,0.099395558,0.173563437
274838,0.045878978,0.041409858
275115,0.002,0.002
275981,0.867023936,0.918445048
276040,0.072,0.088
276175,0.0202,0.0178
276775,0.9409598,0.9409598
277377,0.245897164,0.458707336
277512,0.0166,0.0142
277789,0.005952969,0.005817654
278655,0.894998976,0.954994879
278714,0.242563279,0.382598603
278849,0.02382049,0.021880047
279126,0.004176471,0.004882353
280051,0.289475701,0.353805073
280786,0.828115137,0.780763687
281329,0.818234333,0.763171667
281388,0.21176,0.21176
281523,0.025058187,0.022742665
282666,0.542828152,0.51414076
282725,0.0501,0.0501
282860,0.069060789,0.06049353
283137,0.001,0.001
283460,0.90608552,0.712953625
284003,0.601,0.637
284062,0.055800866,0.08420433
284197,0.166525,0.166525
284474,0.132906163,0.1344034
285340,0.797294118,0.798470588
285399,0.121560221,0.173801105
285534,0.097028465,0.104934637
285811,0.163928052,0.163677029
