,2008 [YR2008],2012 [YR2012]
77239,0.001,0.001
77562,0.941264,0.941264
78105,0.882,0.882
78164,0.0611,0.0611
78299,0.019165868,0.015934232
78576,0.007,0.007
79501,0.015571231,0.015571231
79636,0.121616911,0.131689967
79913,0.055,0.055
80236,0.375411191,0.375411191
80838,0.0041,0.0041
80973,0.060874682,0.050573511
81250,0.01,0.01
81573,0.9603982,0.9603982
82116,0.991,0.991
82175,0.6619,0.6619
82310,0.005099672,0.001898359
83453,0.421,0.421
83512,0.0037,0.0037
83647,0.087161845,0.059426451
83924,0.021,0.021
84849,0.7598,0.7598
85584,0.9961792,0.9961792
86127,0.956996578,0.980982892
86186,0.11557199,0.141946708
86321,0.022326213,0.022340592
86598,0.001,0.001
86921,0.517898031,-1.056729547
87523,0.856432619,1.050963096
87658,0.0034,0.003
88258,0.927418537,0.863336986
88860,0.6609,0.6609
88995,0.0043,0.0039
90197,0.2859,0.2859
91475,0.900685466,0.931427329
91534,0.061159298,0.075116304
91669,0.077919224,0.084235833
91946,0.054869342,0.050346712
92269,0.787934451,0.849592657
92812,0.872,0.872
92871,0.062050374,0.062050374
93006,0.083730363,0.069128329
93283,0.014786555,0.017932773
94149,0.949,0.949
94208,0.0826,0.0826
94343,0.0237,0.0237
94620,0.002,0.002
94943,0.9982295,0.9982295
95545,0.7516,0.7516
95680,0.0044,0.004
96280,0.723741,0.723741
96823,0.808,0.808
96882,0.0385,0.0385
97017,0.080779504,0.069816399
97294,0.01735245,0.015737523
98160,0.99706282,0.994656157
98219,0.3588,0.3588
98354,0.0046,0.0034
99556,0.64703364,0.7923682
100834,0.967,0.967
100893,0.212798849,0.176768998
101028,0.014874232,0.015801472
102171,0.996,0.996
102230,0.461504736,0.461504736
103508,0.921110924,0.945554622
103567,0.073,0.073
103702,0.036758897,0.031514886
103979,0.007949418,0.007747091
104302,0.714716126,0.79078663
104845,0.708532674,0.750663372
104904,0.007800253,0.007800253
105039,0.118819411,0.10169007
105316,0.016847059,0.020235294
105595,0.5,0.64
106182,0.643,0.643
106241,0.023397928,0.02873755
106376,0.1488,0.1488
106653,0.039,0.039
107519,0.943862185,0.983310924
107578,0.138,0.138
107713,0.039417078,0.036422991
107990,0.012665546,0.015327731
108856,0.622,0.622
108915,0.076356302,0.093781512
109050,0.0835,0.0743
109327,0.023,0.023
109650,0.917355323,0.899418983
110193,0.861,0.861
110252,0.094,0.094
110387,0.026856784,0.022975928
110664,0.007,0.007
110987,0.9567887,0.9567887
111589,0.648,0.648
112324,0.962257542,0.956710709
112926,0.533,0.533
113061,0.007518654,0.006961586
114263,0.960816807,1.180084034
114398,0.002650607,0.002006346
115541,0.887514109,0.929570543
115600,0.0395,0.0395
115735,0.066625119,0.056973166
116012,0.002986712,0.00295127
116335,0.993420294,1.023991871
116878,0.821,0.821
116937,0.057862747,0.057862747
117072,0.036591417,0.031035069
117349,0.003,0.003
118215,0.95487563,0.962378151
118274,0.100371736,0.123058679
118409,0.021497385,0.017210845
118686,0.001,0.001
119552,0.83,0.83
119611,0.0093,0.0093
119746,0.037845573,0.033462963
120346,0.9986051,0.9986051
120889,0.998,0.998
120948,0.611583246,0.611583246
121083,0.004350929,0.003289826
123622,0.510333099,0.626543007
123757,0.0051,0.0051
124959,0.431898202,0.527891008
125094,0.0041,0.0037
126237,0.932,0.932
126296,0.211,0.211
126431,0.018956893,0.016644979
126708,0.019,0.019
127031,1.001793343,1.001235444
127633,0.743,0.743
127768,0.0034,0.003
128368,0.966916962,0.8906829
128911,0.963,0.963
128970,0.2,0.2
129105,0.021621707,0.019120307
129705,0.986603944,0.986540746
130248,0.933565138,0.931825689
130307,0.0402,0.0402
130442,0.025830315,0.017809697
131585,0.577,0.577
131644,0.084310352,0.10355176
131779,0.086160882,0.069788849
132056,0.062958344,0.065912892
132922,0.6430047,0.675023501
132981,0.063630252,0.07815126
133116,0.065055871,0.061738647
134259,0.987,0.987
134453,0.030693093,0.023465465
135053,0.9936807,0.9936807
135596,0.972,0.972
135655,0.788,0.788
135790,0.004574153,0.002908046
138270,0.99,0.99
138329,0.348,0.348
138464,0.011323522,0.011406769
139064,0.947735398,0.945896259
139607,0.864,0.864
139666,0.14878874,0.182743698
139801,0.03487564,0.025177455
140078,0.001,0.001
140401,0.833754274,0.871085368
140944,0.612,0.612
141003,0.0164,0.0164
141138,0.095632007,0.110690381
141415,0.002,0.002
142281,0.984040245,0.984054306
142340,0.5917,0.5917
142475,0.011464149,0.012894682
143075,0.772853801,0.719525752
143677,0.198705222,0.243926112
143812,0.011083523,0.007277162
144412,0.7515594,0.7515594
144955,0.804,0.804
145014,0.034454313,0.034454313
145149,0.11381852,0.060428649
145426,0.223085567,0.218711207
146292,0.69,0.69
146351,0.008885253,0.006313395
146486,0.092923705,0.075138615
146763,0.016,0.016
147823,0.018722924,0.011510238
149025,0.650802184,0.650802184
149760,0.9896045,0.9896045
150303,0.942053782,0.958268908
150362,0.499,0.499
150497,0.008147904,0.006116862
151699,0.7892,0.7892
151834,0.002763447,0.001570385
153036,0.501907052,0.616455261
153771,0.9316653,0.9316653
154314,0.993,0.993
154373,0.384968799,0.472843993
154508,0.01378722,0.017615077
155651,0.455899255,0.495496275
155710,0.006881505,0.008407526
155845,0.068828616,0.057264509
156122,0.005761788,0.004858015
156988,0.757,0.757
157047,0.009658647,0.009658647
157182,0.09574152,0.069647957
157459,0.124,0.124
158325,0.996,0.996
158384,0.557,0.557
158519,0.008107507,0.008292127
158796,0.004181513,0.004907563
159662,0.975,0.975
159721,0.139013537,0.073541934
159856,0.016390028,0.010423981
160133,0.001,0.001
160999,0.581,0.581
161058,0.0081,0.0081
161193,0.149603809,0.133120058
161470,0.011661031,0.010399689
162395,0.497386658,0.610933291
162530,0.006831279,0.006967179
163673,0.94014958,0.944747899
163732,0.041889916,0.051449581
163867,0.039487606,0.0392599
164467,0.765139114,0.845166371
165010,0.485406723,0.527033613
165069,0.014336132,0.014336132
165204,0.094179067,0.082880345
165481,0.006302521,0.007512605
165804,0.970637879,0.972203349
166347,0.996,0.996
166406,0.2022,0.2022
166541,0.016487866,0.018281222
166818,0.012665546,0.015327731
167141,0.944599,0.944599
167684,0.924,0.924
167743,0.2081,0.2081
167878,0.01793771,0.016166331
168155,0.003,0.003
169021,0.894092437,0.890462185
169080,0.144452685,0.177418115
169215,0.0447,0.0447
169815,0.900117,0.900117
170358,0.951,0.951
170417,0.2045,0.2045
170505,0.5,0.64
170552,0.020171615,0.015936701
170829,0.006302521,0.007512605
171754,0.682728034,0.838532876
171889,0.0043,0.0043
172489,0.9771315,0.9771315
173032,0.785,0.785
173091,0.09,0.09
173226,0.042018416,0.056905311
173503,0.001,0.001
173826,0.5,0.64
174369,0.980373355,0.981866774
174428,0.5,0.64
174563,0.009,0.009
175163,0.900829394,0.956956798
175706,0.813,0.813
175765,0.215,0.215
175900,0.036134737,0.030444467
176177,0.001,0.001
176500,0.865889485,0.929117426
177043,0.465240289,0.494201444
177102,0.0091,0.0091
177237,0.109908604,0.068235006
177514,0.115,0.115
178380,0.78,0.78
178439,0.002171284,0.002171284
178574,0.06,0.0512
178851,0.006663642,0.005318212
179174,0.884931277,0.904910786
179717,0.867,0.867
179776,0.051283082,0.062990979
179911,0.054718654,0.053547708
180188,0.141148776,0.135166249
181054,0.837,0.837
181113,0.0141,0.0141
181248,0.050624567,0.039484883
181525,0.003947285,0.003794765
181848,0.997775934,0.999362295
182450,0.909922388,1.116811939
182585,0.0048,0.004
183728,0.969978946,0.983566437
183787,0.3505,0.3505
184522,0.9949954,0.9949954
185124,0.6976,0.6976
185259,0.006162516,0.005360735
186402,0.847171429,0.871857143
186461,0.039,0.039
186596,0.028028477,0.025270828
186873,0.001,0.001
187196,0.463310185,0.504434525
187739,0.487228571,0.520142857
187798,0.003903906,0.003903906
187933,0.143032637,0.103279955
188210,0.008,0.008
189076,0.605,0.605
189135,0.0677,0.0677
189270,0.141883591,0.12418352
189547,0.035164242,0.031514704
190413,0.968658584,0.975292921
191207,0.965345284,0.976199488
191809,0.919872964,1.12216482
191944,0.003500685,0.002430227
193087,0.892,0.892
193146,0.176894377,0.217271883
193281,0.012272808,0.010979202
193881,0.679307,0.679307
194424,0.90602521,0.91812605
194483,0.072080638,0.088403188
194618,0.09416143,0.085304728
194895,0.001,0.001
195955,0.023405217,0.021026087
196555,0.9739372,0.9739372
197098,0.93,0.93
197157,0.2229,0.2229
197292,0.020996282,0.018566727
197569,0.008,0.008
198435,0.376,0.376
198494,0.018988958,0.023322412
198629,0.070178403,0.061509572
198906,0.006853881,0.00649166
199772,0.861,0.861
199831,0.1121,0.1121
199966,0.025152082,0.022014429
200243,0.002,0.002
201109,0.844,0.844
201168,0.252,0.252
201303,0.0229756,0.016926267
201580,0.004,0.004
202446,0.910235294,0.927176471
202505,0.063312367,0.077761835
202640,0.033204166,0.026906548
202917,0.001,0.001
203240,0.9545955,0.9545955
203842,0.486,0.486
203977,0.006846532,0.005832659
205120,0.992803001,1.000015004
205179,0.4209,0.4209
205314,0.00408734,0.00437356
206516,0.295021732,0.360708661
207853,0.37,0.37
207988,0.008827161,0.006558782
208588,0.94030536,0.93508358
209190,0.283,0.283
209325,0.015792649,0.011576358
209925,0.5,0.64
210468,0.965936134,0.973680672
210527,0.2466,0.2466
210662,0.013570466,0.010632896
211805,0.691,0.691
211864,0.021153872,0.021153872
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.967463745,0.985318724
213201,0.050373771,0.061869529
213336,0.019358787,0.020988147
214538,0.489843082,0.45189183
214673,0.004219411,0.004988434
215816,0.904,0.904
215875,0.154732687,0.190044109
216010,0.061333741,0.053797785
216287,0.015,0.015
217153,0.97302521,0.98512605
217212,0.3,0.3
217347,0.011793231,0.007764743
217947,0.756986261,0.818154505
218490,0.714583361,0.740916803
218549,0.077,0.077
218684,0.077052112,0.047705801
218961,0.006311993,0.007559964
219284,0.5,0.64
219827,0.993,0.993
219886,0.5,0.64
220021,0.009096646,0.01157918
221164,0.963,0.963
221223,0.407021513,0.499907564
221358,0.013925259,0.014068538
222501,0.557877479,0.601387394
222560,0.002540322,0.003108223
222695,0.203234317,0.185773751
222972,0.017968067,0.021840336
223897,0.741292437,0.910462185
224032,0.002552508,0.000962074
226571,0.655391717,0.804958583
226706,0.009774215,0.011453139
227306,0.9693902,0.9693902
227849,0.996,0.996
227908,0.601730371,0.739051857
228043,0.004396258,0.005665552
229186,0.802,0.802
229245,0.02121032,0.026051601
229380,0.034560315,0.031609446
230582,0.011222356,0.011222356
230717,0.168503884,0.169295467
230994,0.005936019,0.005790537
231317,0.9677362,0.9677362
231860,0.919,0.919
231919,0.085533643,0.105053206
232054,0.0725,0.0725
232331,0.169197059,0.158556891
233391,0.134432502,0.155623789
233668,0.030108888,0.027521065
233991,0.99760696,0.99760696
234593,0.5511,0.5511
234728,0.005124786,0.004558933
235328,0.86437283,0.650300574
235871,0.889161345,0.937806723
235930,0.0388,0.0388
236065,0.010976193,0.007119885
236342,0.001,0.001
236665,0.688246968,0.688246968
237208,0.983,0.983
237267,0.551462185,0.677310926
237402,0.010685115,0.008924203
238002,0.9412193,0.9412193
238545,0.937907432,0.937727662
238604,0.279,0.279
238739,0.018558681,0.014904433
240676,0.9843005,0.9843005
241219,0.949227404,0.944642148
241278,0.16,0.16
241413,0.0238,0.025
242556,0.57,0.57
242750,0.0825,0.0721
243893,0.928,0.928
243952,0.1411,0.1411
244087,0.026346113,0.030909058
244364,0.010934963,0.010828277
245230,0.647,0.647
245289,0.041,0.041
245424,0.109861859,0.071447378
245701,0.259416988,0.262501686
246024,0.9625885,0.9625885
246626,0.800518387,0.740595172
246761,0.003144487,0.002667851
247361,0.98559286,1.015708699
247963,0.772,0.772
248098,0.0048,0.0044
249241,0.891,0.891
249300,0.09802173,0.051739289
249435,0.016430954,0.013739841
250035,0.961470824,0.964052892
250578,0.666,0.666
250637,0.071976195,0.071976195
250772,0.066700826,0.056324995
251049,0.002,0.002
251915,0.536213445,0.533067227
251974,0.016,0.016
252109,0.071006214,0.044773412
252386,0.058,0.058
253252,0.958371257,0.979856287
253311,0.187597913,0.144349811
253446,0.015271104,0.012681317
253723,0.012540309,0.012166671
254589,0.636,0.636
254648,0.5,0.64
254783,0.076849296,0.091203819
255926,0.571,0.571
255985,0.02091912,0.017101189
256120,0.105905621,0.097699088
256397,0.037644747,0.032223733
257263,0.989,0.989
257322,0.071798653,0.071798653
257457,0.014673078,0.013540931
258659,0.323,0.323
258794,0.0233,0.0209
259071,0.015665546,0.018327731
259394,0.9873026,0.9873026
259937,0.94,0.94
259996,0.171,0.171
260131,0.019340382,0.015301154
260408,0.001,0.001
260731,0.986103,0.986103
261274,0.985502521,1.015512605
261333,0.2863,0.2863
261468,0.017934907,0.011381879
262611,0.722,0.722
262670,0.014063607,0.014063607
262805,0.066507646,0.076304548
265285,0.973295798,0.990478992
265344,0.5,0.64
265479,0.0346,0.0346
266622,0.686428571,0.748142857
266681,0.036719654,0.036719654
266816,0.088405902,0.064310871
267093,0.065,0.065
267416,0.8937457,0.8937457
267959,0.977,0.977
268018,0.0655,0.0655
268153,0.013075163,0.010997895
268430,0.009815247,0.009268032
269296,0.996,0.996
269355,0.61,0.61
269490,0.0092,0.0084
270090,0.980333446,0.994108447
270692,0.796279751,0.977798757
270827,0.0057,0.0053
271427,0.9611884,0.9611884
271970,0.990373355,0.991866777
272029,0.793507882,0.96753941
272164,0.0077,0.0073
273307,0.986815126,0.99407563
273366,0.34,0.34
273501,0.012078921,0.009387315
273778,0.007373346,0.00886673
274644,0.875,0.875
274703,0.074906047,0.074906047
274838,0.050962114,0.059199952
275115,0.001968987,0.001906998
275981,0.854,0.854
276040,0.072114286,0.088571429
276175,0.0202,0.0178
276775,0.945862833,0.951020753
277377,0.2083,0.2083
277512,0.0166,0.0142
277789,0.006,0.006
278655,0.88,0.88
278714,0.207554448,0.207554448
278849,0.02382049,0.021880047
279126,0.004181513,0.004907563
280051,0.289935197,0.356102551
280786,0.839953,0.839953
281329,0.832,0.832
281388,0.21176,0.21176
281523,0.0256,0.0256
282666,0.55,0.55
282725,0.0501,0.0501
282860,0.069060789,0.06049353
283137,0.001,0.001
283460,0.852630304,0.710895123
284003,0.592,0.592
284062,0.0487,0.0487
284197,0.166525,0.166525
284474,0.137405844,0.141713902
285340,0.797302521,0.798512605
285399,0.1085,0.1085
285534,0.097028465,0.104934637
285811,0.159415022,0.154974261
