,2008 [YR2008],2012 [YR2012]
78299,0.019165868,0.015934232
78576,0.007175368,0.006624551
79501,0.018350526,0.029467706
79636,0.1176,0.1176
79913,0.058070607,0.070353035
80236,0.445106306,0.499534734
80838,0.0041,0.0041
80973,0.060874682,0.050573511
81250,0.00959017,0.009313602
81573,0.950123954,0.93078769
82116,0.991,0.991
82175,0.684144932,0.781420464
82310,0.005533038,0.00427967
83453,0.439171603,0.511858016
83512,0.004294073,0.006670365
83647,0.087161845,0.059426451
83924,0.019323112,0.015206571
84849,0.826005549,1.090827745
85584,0.584389986,0.812481435
86127,0.951,0.951
86186,0.1201493,0.164833258
86321,0.022326213,0.022340592
86598,0.001,0.001
86921,0.978432943,0.809722703
87523,0.843967345,0.988636724
87658,0.0034,0.003
88258,0.981535449,0.939830203
88860,0.767157262,1.19218631
88995,0.0043,0.0039
90197,0.324516749,0.468765364
91475,0.893,0.893
91534,0.070291902,0.105264597
91669,0.0747,0.0747
91946,0.053785735,0.046988234
92269,0.762457373,0.762457373
92812,0.872,0.872
92871,0.074509765,0.124898749
93006,0.083730363,0.069128329
93283,0.014372586,0.015361753
94149,0.949,0.949
94208,0.089931232,0.11925616
94343,0.0237,0.0237
94620,0.002,0.002
94943,0.363121533,-0.081952989
95545,0.786651484,0.918293667
95680,0.0044,0.004
96280,0.723741,0.723741
96823,0.831373722,0.924868608
96882,0.047925726,0.085628629
97017,0.080779504,0.069816399
97294,0.017330826,0.015502607
98160,0.998,0.998
98219,0.438189501,0.670129049
98354,0.0046,0.0034
99556,0.629086758,0.70263379
100834,0.967,0.967
100893,0.231835228,0.267565198
101028,0.0145,0.0145
102171,0.996,0.996
102230,0.484495042,0.576456266
103508,0.915,0.915
103567,0.079824346,0.108013506
103702,0.036758897,0.031514886
103979,0.007552967,0.004913697
104302,0.6956985,0.6956985
104845,0.698,0.698
104904,0.008807348,0.01283573
105039,0.118819411,0.10169007
105316,0.016743405,0.018355159
105595,0.5,0.64
106182,0.662170828,0.73885414
106241,0.02358929,0.029642116
106376,0.149408002,0.151058104
106653,0.04,0.044
107519,0.934,0.934
107578,0.138,0.138
107713,0.039417078,0.036422991
107990,0.012737061,0.015015806
108856,0.622,0.622
108915,0.080297073,0.113485363
109050,0.0835,0.0743
109327,0.023,0.023
109650,0.519610749,0.366384714
110193,0.861,0.861
110252,0.107926422,0.163632111
110387,0.026856784,0.022975928
110664,0.006631599,0.006420675
110987,0.872797015,0.704950358
111589,0.687482806,0.846175052
112324,0.9663615,0.9663615
112926,0.604750203,0.891751013
113061,0.007518654,0.006961586
114263,0.949096132,1.12148066
114398,0.002650607,0.002006346
115541,0.877,0.877
115600,0.044170524,0.07631105
115735,0.066625119,0.056973166
116012,0.003,0.003
116335,0.887230871,0.788354668
116878,0.821,0.821
116937,0.067833047,0.107714247
117072,0.036591417,0.031035069
117349,0.003088722,0.003443609
118215,0.953,0.953
118274,0.101677236,0.129164393
118409,0.021497385,0.017210845
118686,0.001,0.001
119552,0.83,0.83
119611,0.009528362,0.009705051
119746,0.037845573,0.033462963
120346,0.898992983,0.882193978
120889,0.998,0.998
120948,0.702991468,1.091823166
121083,0.004350929,0.003289826
123622,0.583593676,0.992845892
123757,0.005281465,0.005281465
124959,0.4359,0.5479
125094,0.0041,0.0037
126237,0.932,0.932
126296,0.259805034,0.475014501
126431,0.018956893,0.016644979
126708,0.018569846,0.015607291
127031,0.942276244,0.915889246
127633,0.786920402,0.945398967
127768,0.0034,0.003
128368,0.990516245,0.891313673
128911,0.963,0.963
128970,0.210722565,0.336334596
129105,0.021621707,0.019120307
129705,0.9876927,0.9876927
130248,0.934,0.934
130307,0.042893932,0.06415958
130442,0.025830315,0.017809697
131585,0.577,0.577
131644,0.09856346,0.188115693
131779,0.086160882,0.069788849
132056,0.062499238,0.059418144
132922,0.635,0.635
132981,0.075,0.135
133116,0.065055871,0.061738647
134259,0.987,0.987
134453,0.032446036,0.017951076
135053,0.9936807,0.9936807
135596,0.972,0.972
135655,0.795,0.823
135790,0.004574153,0.002908046
138270,0.99,0.99
138329,0.382593136,0.544483616
138464,0.011323522,0.011406769
139064,1.018371641,1.136299682
139607,0.864,0.864
139666,0.160820375,0.242901875
139801,0.03487564,0.025177455
140078,0.001,0.001
140401,0.876156663,0.969661774
140944,0.62964981,0.700249048
141003,0.020205429,0.036872334
141138,0.092607926,0.099734811
141415,0.002,0.002
142281,0.984,0.984
142340,0.661291662,0.914873274
142475,0.011,0.011
143075,0.772853801,0.719525752
143677,0.224095456,0.370877282
143812,0.011083523,0.007277162
144412,0.660243418,0.660243418
144955,0.804,0.804
145014,0.038704829,0.056376154
145149,0.11381852,0.060428649
145426,0.227471522,0.261887829
146292,0.69,0.69
146351,0.006270466,0.00032304
146486,0.092923705,0.075138615
146763,0.014689685,0.009768419
147823,0.018722924,0.011510238
149025,0.669843375,0.746008137
149760,1.003285811,0.953885388
150303,0.938,0.938
150362,0.562252451,0.815262257
150497,0.008147904,0.006116862
151699,0.848387592,1.085137959
151834,0.002763447,0.001570385
153036,0.535926657,0.749225621
153771,0.9316653,0.9316653
154314,0.993,0.993
154373,0.406343902,0.579719511
154508,0.011486578,0.008457979
155651,0.458635594,0.509177968
155710,0.006988008,0.00894004
155845,0.068828616,0.057264509
156122,0.006,0.006
156988,0.779057269,0.867286344
157047,0.015065919,0.036695007
157182,0.09574152,0.069647957
157459,0.11935186,0.101690283
158325,0.996,0.996
158384,0.593951985,0.745791259
158519,0.008107507,0.008292127
158796,0.004109244,0.004546218
159662,0.975,0.975
159721,0.213533961,0.354689267
159856,0.016390028,0.010423981
160133,0.001,0.001
160999,0.598113597,0.666567987
161058,0.010299754,0.016308087
161193,0.149603809,0.133120058
161470,0.01166664,0.010422492
162395,0.493483811,0.644719927
162530,0.006831279,0.006967179
163673,0.939,0.939
163732,0.041983866,0.051919332
163867,0.039487606,0.0392599
164467,0.774421428,0.862049738
165010,0.488282353,0.541411765
165069,0.019700539,0.046575589
165204,0.094179067,0.082880345
165481,0.006163025,0.006815126
165804,0.885011299,0.885011299
166347,0.996,0.996
166406,0.229859492,0.34049746
166541,0.016487866,0.018281222
166818,0.012477032,0.015423432
167141,0.945416854,0.951755273
167684,0.924,0.924
167743,0.227118943,0.303194715
167878,0.01793771,0.016166331
168155,0.003,0.003
169021,0.895,0.895
169080,0.146853807,0.189423727
169215,0.0447,0.0447
169815,0.913578953,0.943857888
170358,0.951,0.951
170417,0.212793523,0.245967615
170505,0.5,0.64
170552,0.020171615,0.015936701
170829,0.006163025,0.006815126
171754,0.661088469,0.73033505
171889,0.0043,0.0043
172489,0.969839979,0.969839979
173032,0.785,0.785
173091,0.144593589,0.144593589
173226,0.041817411,0.05555834
173503,0.001,0.001
173826,0.5,0.64
174369,0.98,0.98
174428,0.5,0.64
174563,0.009,0.009
175163,0.906033128,0.970749152
175706,0.813,0.813
175765,0.250270579,0.361937708
175900,0.036134737,0.030444467
176177,0.001,0.001
176500,0.734430959,0.734430959
177043,0.458,0.458
177102,0.009770455,0.012452275
177237,0.109908604,0.068235006
177514,0.116,0.12
178380,0.78,0.78
178439,0.002508595,0.005256684
178574,0.06,0.0512
178851,0.007169863,0.007849314
179174,0.984034489,1.101225615
179717,0.867,0.867
179776,0.052474311,0.068947125
179911,0.054718654,0.053547708
180188,0.140418702,0.13103472
181054,0.837,0.837
181113,0.016786108,0.02753054
181248,0.050624567,0.039484883
181525,0.004118797,0.004593985
181848,0.919257003,0.919257003
182450,0.950035021,1.157123414
182585,0.0048,0.004
183728,0.965,0.965
183787,0.365842853,0.427214265
184522,0.963946833,0.963946833
185124,0.7052,0.7356
185259,0.006162516,0.005360735
186402,0.841,0.841
186461,0.045559074,0.071795368
186596,0.028028477,0.025270828
186873,0.001,0.001
187196,0.4530291,0.4530291
187739,0.479,0.479
187798,0.004744836,0.008289258
187933,0.143032637,0.103279955
188210,0.007458188,0.005914974
189076,0.605,0.605
189135,0.080963259,0.136468281
189270,0.141883591,0.12418352
189547,0.035736344,0.034681719
190413,0.967,0.967
191207,0.999575269,1.001816203
191809,0.902466073,1.035130363
191944,0.003500685,0.002430227
193087,0.892,0.892
193146,0.309780802,1.389592132
193281,0.012272808,0.010979202
193881,0.679307,0.679307
194424,0.903,0.903
194483,0.071,0.083
194618,0.09416143,0.085304728
194895,0.001,0.001
195955,0.024,0.024
196555,0.787802817,0.641988766
197098,0.93,0.93
197157,0.276075689,0.484102137
197292,0.020996282,0.018566727
197569,0.008,0.008
198435,0.376,0.376
198494,0.019218933,0.022130039
198629,0.070178403,0.061509572
198906,0.007208084,0.008040422
199772,0.885998468,0.985992338
199831,0.080485087,0.095086273
199966,0.025152082,0.022014429
200243,0.002,0.002
201109,0.844,0.844
201168,0.291308414,0.458079435
201303,0.0229756,0.016926267
201580,0.004,0.004
202446,0.906,0.906
202505,0.063050466,0.076452331
202640,0.033204166,0.026906548
202917,0.001,0.001
203240,0.9545955,0.9545955
203842,0.536554611,0.722120745
203977,0.006846532,0.005832659
205120,0.991,0.991
205179,0.457022989,0.601514946
205314,0.00408734,0.00437356
206516,0.302775818,0.39947909
207853,0.426979565,0.654897824
207988,0.008827161,0.006558782
208588,0.9444726,0.9444726
209190,0.3194,0.465
209325,0.015792649,0.011576358
209925,0.5,0.64
210468,0.964,0.964
210527,0.297382692,0.500513458
210662,0.013570466,0.010632896
211805,0.691,0.691
211864,0.035600864,0.09338883
211999,0.0845,0.0845
212276,0.031,0.031
213142,0.963,0.963
213201,0.052631902,0.07316018
213336,0.0187,0.0187
214538,0.503648221,0.503648221
214673,0.0039,0.0039
215816,0.904,0.904
215875,0.154262818,0.187694761
216010,0.061333741,0.053797785
216287,0.015,0.015
217153,0.97,0.97
217212,0.422216864,0.954493172
217347,0.011793231,0.007764743
217947,0.73578333,0.737596947
218490,0.708,0.708
218549,0.086787966,0.132728989
218684,0.077052112,0.047705801
218961,0.006,0.006
219284,0.5,0.64
219827,0.993,0.993
219886,0.5,0.64
220021,0.007382831,0.005095356
221164,0.963,0.963
221223,0.4472863,0.670938267
221358,0.013925259,0.014068538
222501,0.547,0.547
222560,0.002519999,0.003006607
222695,0.203234317,0.185773751
222972,0.017322598,0.01979445
223897,0.750429959,0.956149797
224032,0.002552508,0.000962074
226571,0.669891394,0.877456968
226706,0.009328378,0.009921315
227306,0.9693902,0.9693902
227849,0.996,0.996
227908,0.648611719,0.886290943
228043,0.004266427,0.005185673
229186,0.802,0.802
229245,0.025634091,0.045293535
229380,0.034560315,0.031609446
230582,0.011153159,0.011153159
230717,0.1681,0.1681
230994,0.006,0.006
231317,0.9825007,1.0415587
231860,0.919,0.919
231919,0.083377915,0.094274569
232054,0.072364803,0.072194104
232331,0.173680979,0.176033883
233391,0.121181705,0.101090017
233668,0.03,0.026
233991,0.911997162,0.911997162
234593,0.599809658,0.794648292
234728,0.005124786,0.004558933
235328,0.944426515,0.920037925
235871,0.877,0.877
235930,0.052224339,0.105921695
236065,0.010976193,0.007119885
236342,0.001,0.001
236665,0.688246968,0.688246968
237208,0.983,0.983
237267,0.608819604,1.00760446
237402,0.010685115,0.008924203
238002,0.9412193,0.9412193
238545,0.938,0.938
238604,0.313,0.449
238739,0.018558681,0.014904433
240676,0.995558618,1.040591092
241219,0.951,0.951
241278,0.2,0.36
241413,0.0238,0.025
242556,0.57,0.57
242750,0.0825,0.0721
243893,0.928,0.928
243952,0.187203731,0.371618655
244087,0.0245,0.0245
244364,0.011,0.011
245230,0.665686531,0.740432653
245289,0.045034612,0.06117306
245424,0.109861859,0.071447378
245701,0.261390682,0.291907764
246024,0.977024767,0.966647824
246626,0.7626,0.5326
246761,0.003144487,0.002667851
247361,0.982713403,0.95016082
247963,0.787,0.847
248098,0.0048,0.0044
249241,0.891,0.891
249300,0.156640798,0.32320399
249435,0.016430954,0.013739841
250035,0.9644674,0.9644674
250578,0.666,0.666
250637,0.102658844,0.198029448
250772,0.066700826,0.056324995
251049,0.002,0.002
251915,0.537,0.537
251974,0.018531003,0.028655014
252109,0.071006214,0.044773412
252386,0.056993878,0.064954254
253252,0.953,0.953
253311,0.223101293,0.325479289
253446,0.015271104,0.012681317
253723,0.012752432,0.012497648
254589,0.636,0.636
254648,0.5,0.64
254783,0.0713,0.0713
255926,0.571,0.571
255985,0.024,0.032
256120,0.105905621,0.097699088
256397,0.037337547,0.032475677
257263,0.989,0.989
257322,0.082353505,0.124572912
257457,0.014673078,0.013540931
258659,0.345962514,0.43781257
258794,0.0233,0.0209
259071,0.015429461,0.016815417
259394,0.98160941,0.98160941
259937,0.94,0.94
259996,0.212135913,0.376679565
260131,0.019340382,0.015301154
260408,0.001,0.001
260731,0.983778609,0.984529741
261274,0.978,0.978
261333,0.340102073,0.555310363
261468,0.017934907,0.011381879
262611,0.722,0.722
262670,0.016240477,0.020903855
262805,0.064604866,0.069676003
265285,0.969,0.969
265344,0.5,0.64
265479,0.038019148,0.044822005
266622,0.689742857,0.764714286
266681,0.048145678,0.093849774
266816,0.088405902,0.064310871
267093,0.065,0.065
267416,0.8937457,0.8937457
267959,0.977,0.977
268018,0.085938754,0.16769377
268153,0.013075163,0.010997895
268430,0.01,0.01
269296,0.996,0.996
269355,0.7,1.06
269490,0.0092,0.0084
270090,0.954068622,0.891379146
270692,0.794206501,0.967432506
270827,0.0057,0.0053
271427,0.970680131,1.00834167
271970,0.99,0.99
272029,0.783638237,0.958651442
272164,0.0077,0.0073
273307,0.985,0.985
273366,0.390302688,0.591513442
273501,0.012078921,0.009387315
273778,0.007794906,0.00840607
274644,0.875,0.875
274703,0.104519803,0.185892982
274838,0.04851406,0.051405778
275115,0.002,0.002
275981,0.854,0.854
276040,0.075760644,0.106803218
276175,0.0202,0.0178
276775,0.898546051,0.770338428
277377,0.224154473,0.287572367
277512,0.0166,0.0142
277789,0.006,0.006
278655,0.88,0.88
278714,0.239429178,0.361939835
278849,0.02382049,0.021880047
279126,0.004109244,0.004546218
280051,0.275568125,0.284267191
280786,0.839953,0.839953
281329,0.832,0.832
281388,0.242508696,0.365503481
281523,0.0256,0.0256
282666,0.55,0.55
282725,0.08772176,0.2382088
282860,0.069060789,0.06049353
283137,0.001,0.001
283460,0.876069315,0.745987338
284003,0.592,0.592
284062,0.058456648,0.093975202
284197,0.166525,0.166525
284474,0.134,0.134
285340,0.797,0.797
285399,0.121577991,0.173889956
285534,0.097028465,0.104934637
285811,0.159415022,0.154974261
