,2008 [YR2008],2012 [YR2012]
37995,0.996,0.996
38054,0.3757,0.50015
38189,0.01388,0.01255
38789,0.58140122,0.6825367
39332,0.7388,0.773
39391,0.008203754,0.01043231
39526,0.13534,0.1171
39803,0.0114,0.0095
40669,0.7398,0.7455
40728,0.007254444,0.008060185
40863,0.12188,0.11295
41140,0.0144,0.0125
41463,0.93438324,0.91574975
42006,0.8686,0.88
42065,0.091678051,0.119689918
42200,0.0259,0.024
42477,0.003,0.003
42800,0.98337024,0.9840702
43343,0.6024,0.648
43402,0.00502986,0.005441083
43537,0.05038,0.04145
43814,0.0094,0.0075
44680,0.696,0.715
44739,0.034707531,0.05183138
44874,0.11276,0.1044
45151,0.0484,0.0465
46017,0.998,0.998
46076,0.7368,0.752
46211,0.00584,0.00565
47354,0.9528,0.9585
47413,0.565,0.7075
48148,0.6354217,0.7969065
48691,0.66,0.6695
48750,0.004146101,0.00537458
48885,0.14858,0.1425
50028,0.485,0.4945
50087,0.010069317,0.015126713
50222,0.16848,0.1624
50499,0.0314,0.0295
52159,0.9492944,0.9492944
52702,0.9764,0.984
52761,0.367413493,0.39405622
52896,0.0091,0.0091
53173,0.003,0.003
54039,0.8916,0.9125
54098,0.192861084,0.296921185
54186,0.000339,0.0002535
54233,0.01892,0.0155
54833,0.93148886,0.90991455
55376,0.9076,0.9095
55435,0.256749953,0.379458138
55570,0.02014,0.019
55847,0.005,0.005
56772,0.0268,0.0325
56907,0.08844,0.08445
57184,0.001,0.001
58050,0.4542,0.458
58109,0.004143678,0.00554866
58244,0.16652,0.16215
58521,0.0124,0.0105
59387,0.7316,0.743
59446,0.03210733,0.046389902
59581,0.10834,0.10435
59858,0.0328,0.029
60724,0.9612,0.965
60783,0.3038,0.3665
60918,0.0104,0.0104
61195,0.003,0.003
62061,0.7912,0.795
62120,0.019650595,0.02487748
62255,0.12266,0.1162
62532,0.0396,0.032
62855,0.9901967,0.9891479
63398,0.985,0.985
63457,0.43516,0.5009
63592,0.00602,0.00545
64192,1.00256506,1.05331235
64735,0.9272,0.931
64794,0.120082392,0.130159968
64882,0.000213,0.000213
64929,0.00634,0.00615
65206,0.001,0.001
66866,0.9923483,0.98895965
67468,0.43734,0.5312
67603,0.00412,0.00355
68746,0.998,0.998
68805,0.5433,0.6193
68940,0.00452,0.00395
69540,0.97405998,0.98392725
70142,0.84058,0.8098
70277,0.00448,0.0041
71420,0.8944,0.9115
71479,0.018299753,0.02494897
71614,0.0923,0.08755
71891,0.0188,0.015
72816,0.408002362,0.424651848
72951,0.01358,0.0132
73551,0.91848256,1.03639485
74094,0.828,0.8185
74153,0.19349043,0.24697679
74288,0.031,0.0291
74565,0.01,0.01
75431,0.839,0.8485
75490,0.1296,0.198
75625,0.02656,0.02485
75902,0.006,0.006
76768,0.9864,0.994
76827,0.17452,0.21955
76962,0.02606,0.02245
77239,0.001,0.001
77562,0.9392588,0.932909
78105,0.8856,0.897
78164,0.06476,0.07635
78299,0.01952,0.01705
78576,0.0064,0.0045
79501,0.017238808,0.022519469
79636,0.1155,0.10885
79913,0.0568,0.0625
80236,0.36788534,0.2854432
80838,0.0041,0.0041
80973,0.06196,0.05645
81250,0.0094,0.0075
81573,0.95502244,0.9379992
82116,0.991,0.991
82175,0.67798,0.7289
82310,0.00554,0.0044
83453,0.4318,0.466
83512,0.004056444,0.005185183
83647,0.0899,0.07565
83924,0.0192,0.0135
84849,0.799523329,0.925313873
85584,1.0008523,1.01565045
86127,0.954,0.9635
86186,0.116765066,0.141423125
86321,0.0223,0.0223
86598,0.001,0.001
86921,0.97619386,0.9844163
87523,0.81452,0.8358
87658,0.00344,0.00325
88258,0.99296536,0.9932686
88860,0.77622,1.1414
88995,0.00434,0.00415
90197,0.306792215,0.372950895
91475,0.8972,0.9105
91534,0.059336869,0.064615141
91669,0.07326,0.0687
91946,0.0542,0.0485
92269,0.77165212,0.76890415
92812,0.8756,0.887
92871,0.067854451,0.086234029
93006,0.08524,0.0784
93283,0.014,0.014
94149,0.9538,0.969
94208,0.086998739,0.10092808
94343,0.02316,0.02145
94620,0.0026,0.0045
94943,0.99931622,1.0027575
95545,0.7696,0.8266
95680,0.00444,0.00425
96280,0.75587934,0.85765075
96823,0.8164,0.843
96882,0.045260944,0.0666706
97017,0.0817,0.07695
97294,0.0174,0.0155
98160,0.998,0.998
98219,0.38058,0.44955
98354,0.00472,0.00415
99556,0.620949876,0.653407818
100834,0.967,0.967
100893,0.228264053,0.24525022
101028,0.01438,0.014
102171,0.996,0.996
102230,0.47529892,0.518980501
103508,0.9186,0.93
103567,0.0778,0.093
103702,0.0373,0.03445
103979,0.0074,0.0055
104302,0.70760328,0.74530175
104845,0.704,0.723
104904,0.008655452,0.011363583
105039,0.12058,0.1107
105316,0.016,0.016
105595,0.045,0.045
106182,0.6538,0.688
106241,0.022957655,0.02579066
106376,0.1467,0.14005
106653,0.0396,0.0415
107519,0.94,0.959
107578,0.138,0.138
107713,0.03972,0.0382
107990,0.0126,0.0145
108856,0.6226,0.6245
108915,0.074423997,0.082099988
109050,0.08442,0.08005
109327,0.023,0.023
109650,0.9084862,0.8446101
110193,0.8652,0.8785
110252,0.1036,0.134
110387,0.02728,0.025
110664,0.0064,0.0045
110987,0.9681761,1.0042362
111589,0.672,0.748
112324,0.96538638,0.9622985
112926,0.57044,0.689
113061,0.00742,0.00685
114263,0.91254,0.93325
114398,0.00268,0.0023
115541,0.883,0.902
115600,0.046367001,0.068112503
115735,0.06762,0.0623
116012,0.0024,5.00E-04
116335,0.9999092,1.0446599
116878,0.8246,0.836
116937,0.063991517,0.083399287
117072,0.03718,0.03395
117349,0.0036,0.0055
118215,0.9536,0.9555
118274,0.09896,0.11245
118409,0.02196,0.0193
118686,0.001,0.001
119552,0.8324,0.84
119611,0.009165935,0.008741395
119746,0.0382,0.0363
120346,0.99834188,0.99750835
120889,0.998,0.998
120948,0.649613194,0.770041361
121083,0.00442,0.00385
123622,0.602762548,0.987455315
123757,0.00498,0.0046
124959,0.4247,0.4779
125094,0.00414,0.00395
126237,0.9314,0.9295
126296,0.2392,0.3285
126431,0.01914,0.018
126708,0.0184,0.0165
127031,1.00012946,1.0005657
127633,0.776688378,0.883368243
127768,0.00344,0.00325
128368,0.99462086,0.99982895
128911,0.9624,0.9605
128970,0.236797347,0.35332228
129105,0.02188,0.02055
129705,0.98732226,0.9861492
130248,0.934,0.934
130307,0.044709785,0.058990773
130442,0.02676,0.0222
131585,0.5818,0.597
131644,0.081997262,0.089905258
131779,0.08778,0.08075
132056,0.0628,0.059
132922,0.6386,0.65
132981,0.069,0.0975
133116,0.06522,0.06465
134259,0.9864,0.9845
134453,0.03262,0.033
135053,0.99372204,0.99385295
135596,0.975,0.9845
135655,0.7922,0.8055
135790,0.00466,0.0039
138270,0.99,0.99
138329,0.384052812,0.49822005
138464,0.01134,0.01115
139064,0.94086304,0.91441865
139607,0.8706,0.8915
139666,0.150638558,0.183377325
139801,0.0357,0.03285
140078,0.001,0.001
140401,0.83885072,0.88454325
140944,0.6252,0.667
141003,0.01922064,0.028152665
141138,0.08748,0.0795
141415,0.002,0.002
142281,0.984,0.984
142340,0.62494,0.7302
142475,0.01058,0.00925
143075,0.89585424,0.9046026
143677,0.20984,0.2809
143812,0.01146,0.00975
144412,0.73633392,0.6881199
144955,0.8052,0.809
145014,0.037248652,0.046097391
145149,0.11796,0.11245
145426,0.225,0.225
146292,0.6966,0.7175
146351,0.005513766,0.005513766
146486,0.0952,0.07905
146763,0.0148,0.011
147823,0.01946,0.0168
149025,0.655998526,0.672453609
149760,1.0069772,1.06199075
150303,0.9404,0.948
150362,0.535,0.649
150497,0.00854,0.0074
151699,0.82766,0.94945
151834,0.00282,0.00225
153036,0.478832,0.496445
153771,0.93500046,0.9455618
154314,0.993,0.993
154373,0.40908,0.555
154508,0.01198,0.01065
155651,0.452,0.471
155710,0.006754687,0.007561195
155845,0.06998,0.062
156122,0.0054,0.0035
156988,0.7684,0.8045
157047,0.01290301,0.023176827
157182,0.0986,0.0834
157459,0.121,0.1115
158325,0.9966,0.9985
158384,0.581372066,0.658550275
158519,0.0081,0.0081
158796,0.004,0.004
159662,0.9768,0.9825
159721,0.194581883,0.29459118
159856,0.017,0.01225
160133,0.001,0.001
160999,0.5918,0.626
161058,0.008582236,0.010109318
161193,0.1514,0.1362
161470,0.0114,0.0095
162395,0.50794,0.63125
162530,0.0068,0.0068
163673,0.9396,0.9415
163732,0.040426459,0.043360245
163867,0.03948,0.0391
164467,0.75024034,0.7664158
165010,0.481,0.5
165069,0.017059843,0.02568493
165204,0.0953,0.09055
165481,0.0054,0.0035
165804,0.97169822,0.9823652
166347,0.9966,0.9985
166406,0.22332,0.2902
166541,0.01632,0.0167
166818,0.012,0.012
167141,0.94384492,0.941457
167684,0.927,0.9365
167743,0.21584,0.24035
167878,0.0181,0.01715
168155,0.003,0.003
169021,0.8944,0.8925
169080,0.141436087,0.157981162
169215,0.04386,0.0412
169815,0.89638032,0.8845475
170358,0.9528,0.9585
170417,0.209476114,0.225233808
170505,0.0001568,0.000153
170552,0.02056,0.01885
170829,0.006,0.006
171754,0.66118668,0.716317892
171889,0.00424,0.00405
172489,0.97849914,0.98283
173032,0.7928,0.8175
173091,0.09,0.09
173226,0.03476,0.02925
173503,0.001,0.001
173826,0.9442474,0.8986835
174369,0.98,0.98
174428,0.3194,0.3555
174563,0.00852,0.007
175163,0.89524056,0.92236325
175706,0.8154,0.823
175765,0.22537285,0.25822021
175900,0.0367,0.03385
176177,0.001,0.001
176500,0.8814316,0.98070375
177043,0.4622,0.4755
177102,0.009502273,0.010776138
177237,0.11402,0.10015
177514,0.1156,0.1175
178380,0.7896,0.82
178439,0.002381765,0.003048287
178574,0.06088,0.0567
178851,0.0064,0.0045
179174,0.88676788,0.9084009
179717,0.873,0.892
179776,0.050976549,0.059274613
179911,0.05478,0.0468
180188,0.1412,0.1355
181054,0.8424,0.8595
181113,0.015711665,0.02081527
181248,0.05172,0.04545
181525,0.0034,0.0015
181848,0.99988926,1.0160138
182450,0.87092,0.9112
182585,0.00488,0.0045
183728,0.968,0.9775
183787,0.359705712,0.388857133
184522,0.9970825,1.00369165
185124,0.70216,0.7166
185259,0.00618,0.0058
186402,0.8446,0.856
186461,0.045566561,0.066360673
186596,0.02838,0.0261
186873,0.001,0.001
187196,0.46042398,0.4838411
187739,0.4838,0.499
187798,0.004482046,0.006312821
187933,0.14692,0.12735
188210,0.0074,0.0055
189076,0.6098,0.625
189135,0.075049783,0.098324098
189270,0.14386,0.1336
189547,0.0354,0.0335
190413,0.9676,0.9695
191207,0.99423924,1.00355855
191809,0.89558,0.9788
191944,0.00358,0.0032
193087,0.8962,0.9095
193146,0.2170817,0.376307083
193281,0.01236,0.0116
193881,0.708812,0.8022445
194424,0.9048,0.9105
194483,0.0698,0.0755
194618,0.09504,0.09105
194895,0.001,0.001
195955,0.02358,0.02225
196555,0.97618372,0.9832977
197098,0.9318,0.9375
197157,0.252542603,0.346410845
197292,0.02124,0.0201
197569,0.0074,0.0055
198435,0.3784,0.386
198494,0.018122027,0.018807397
198629,0.071,0.06815
198906,0.007,0.007
199772,0.8712,0.9035
199831,0.131587557,0.193298153
199966,0.02546,0.02375
200243,0.002,0.002
201109,0.847,0.8565
201168,0.279,0.3645
201303,0.02358,0.02035
201580,0.0034,0.0015
202446,0.909,0.9185
202505,0.061076482,0.065435343
202640,0.0338,0.0319
202917,0.001,0.001
203240,0.95448696,0.95414325
203842,0.51012,0.5865
203977,0.00698,0.0066
205120,0.9922,0.996
205179,0.44538,0.5229
205314,0.00408,0.0037
206516,0.293105491,0.339039545
207853,0.418155324,0.570647183
207988,0.009,0.00805
208588,0.94050036,0.9279216
209190,0.30484,0.374
209325,0.01636,0.01275
209925,0.93634508,0.9474882
210468,0.9652,0.969
210527,0.286420335,0.412518063
210662,0.01384,0.01175
211805,0.6928,0.6985
211864,0.021153872,0.021153872
211999,0.07832,0.05875
212276,0.031,0.031
213142,0.9654,0.973
213201,0.049184688,0.054520065
213336,0.01858,0.0182
214538,0.504585197,0.507552289
214673,0.00378,0.0034
215816,0.9142,0.9465
215875,0.148355612,0.156116417
216010,0.06218,0.05705
216287,0.015,0.015
217153,0.97,0.97
217212,0.363242674,0.56351114
217347,0.01218,0.0099
217947,0.74909772,0.7725422
218490,0.7116,0.723
218549,0.089529568,0.129206533
218684,0.07962,0.06575
218961,0.006,0.006
219284,0.97434,0.9455018
219827,0.993,0.993
219886,0.3672,0.48025
220021,0.00792,0.00735
221164,0.963,0.963
221223,0.404368173,0.46950072
221358,0.0139,0.0139
222501,0.5536,0.5745
222560,0.002471338,0.002702477
222695,0.20482,0.19665
222972,0.0176,0.0195
223897,0.7644,0.9715
224032,0.00274,0.00255
226571,0.65232,0.761
226706,0.00886,0.0081
227306,0.97000544,0.9719537
227849,0.996,0.996
227908,0.58378,0.63565
228043,0.00378,0.0034
229186,0.8026,0.8045
229245,0.022121912,0.0288413
229380,0.03482,0.03425
230582,0.011354471,0.011772836
230717,0.16702,0.1636
230994,0.006,0.006
231317,0.9765949,1.00464745
231860,0.9232,0.9365
231919,0.083403165,0.09210964
232054,0.0701,0.0625
232331,0.1736,0.1755
233391,0.12302,0.11105
233668,0.0304,0.0285
233991,0.99820408,0.99942445
234593,0.57954,0.6696
234728,0.00518,0.0048
235328,0.95035126,0.94895305
235871,0.8842,0.907
235930,0.046854603,0.072360848
236065,0.01132,0.0098
236342,0.001,0.001
236665,0.8984151,0.8984151
237208,0.983,0.983
237267,0.538,0.595
237402,0.01084,0.0097
238002,0.93489494,0.9148678
238545,0.938,0.938
238604,0.2994,0.364
238739,0.0187,0.0187
240676,0.9843005,0.9843005
241219,0.951,0.951
241278,0.184,0.26
241413,0.02368,0.02425
242556,0.5658,0.5525
242750,0.08354,0.0786
243893,0.931,0.9405
243952,0.168762239,0.256359328
244087,0.02396,0.02225
244364,0.011,0.011
245230,0.6578,0.692
245289,0.043420767,0.05108653
245424,0.11382,0.10375
245701,0.2592,0.263
246024,0.96928558,0.990493
246626,0.7856,0.67635
246761,0.00324,0.00305
247361,0.97859436,0.98027415
247963,0.781,0.8095
248098,0.00484,0.00465
249241,0.8922,0.896
249300,0.13700469,0.20668621
249435,0.01672,0.0152
250035,0.9594487,0.94355615
250578,0.672,0.691
250637,0.092527475,0.157606528
250772,0.06776,0.0632
251049,0.002,0.002
251915,0.5364,0.5345
251974,0.0178,0.0235
252109,0.07342,0.06145
252386,0.0568,0.053
253252,0.956,0.9655
253311,0.217515712,0.272032133
253446,0.01552,0.014
253723,0.0124,0.0105
254589,0.6444,0.671
254648,0.001555571,0.002017851
254783,0.06884,0.06105
255926,0.574,0.5835
255985,0.0232,0.027
256120,0.1067,0.1029
256397,0.0378,0.034
257263,0.9896,0.9915
257322,0.07975418,0.104946683
257457,0.01476,0.014
258659,0.336777508,0.380406285
258794,0.02354,0.0224
259071,0.015,0.015
259394,0.9881093,0.99066385
259937,0.9436,0.955
259996,0.195681548,0.273839783
260131,0.01974,0.01765
260408,0.001,0.001
260731,0.98861226,0.99655825
261274,0.9822,0.9955
261333,0.34864,0.54605
261468,0.0186,0.0148
262611,0.7124,0.682
262670,0.014584333,0.016233297
262805,0.0612,0.0574
265285,0.972,0.9815
265344,0.1,0.1
265479,0.034,0.0321
266622,0.68,0.7085
266681,0.043575268,0.065284714
266816,0.09058,0.07785
267093,0.0656,0.0675
267416,0.8923213,0.8878107
267959,0.9776,0.9795
268018,0.077763252,0.116596885
268153,0.0132,0.01225
268430,0.01,0.01
269296,0.9954,0.9935
269355,0.664,0.835
269490,0.00928,0.0089
270090,0.97724122,0.9531933
270692,0.78852,0.90765
270827,0.00574,0.00555
271427,0.96693658,0.98513915
271970,0.99,0.99
272029,0.78641284,0.901720168
272164,0.00774,0.00755
273307,0.9862,0.99
273366,0.3676,0.455
273501,0.01268,0.0104
273778,0.007,0.007
274644,0.8744,0.8725
274703,0.081519743,0.102463115
274838,0.04634,0.0433
275115,0.002,0.002
275981,0.8618,0.8865
276040,0.073696489,0.091735373
276175,0.02044,0.0193
276775,0.94647104,0.9639233
277377,0.241931731,0.348432213
277512,0.01684,0.0157
277789,0.006,0.006
278655,0.889,0.9175
278714,0.228559747,0.295076526
278849,0.02408,0.02275
279126,0.004,0.004
280051,0.27343371,0.273561491
280786,0.83955718,0.83830375
281329,0.8242,0.7995
281388,0.228356,0.28091
281523,0.02524,0.0241
282666,0.5458,0.5325
282725,0.072673056,0.1441544
282860,0.06996,0.06445
283137,0.001,0.001
283460,0.95489892,0.96790955
284003,0.5974,0.6145
284062,0.05296052,0.066452165
284197,0.11112,0.1001
284474,0.1328,0.129
285340,0.797,0.797
285399,0.114848951,0.134953963
285534,0.09612,0.0965
285811,0.1586,0.1415
